apices,coty,In,hypo
Solmam1_01g001840,11.1111333162377,6.86791458234372,19.0380539181176,10.4554660387892
Solmam1_01g001850,0.070066821709306,0,0.243983101635935,0
Solmam1_01g001860,16.6719195138316,8.35515546752033,14.4103322329743,16.4975083057541
Solmam1_01g001890,99.8909942832993,21.0146626103495,225.276527452347,536.735275768715
Solmam1_01g001900,0.071834090115753,0.111941218190735,0.736781874374991,1.21699986401638
Solmam1_01g001910,0.0312088181776306,2.59817215956049,0.341655393266255,0.019500882203213
Solmam1_01g001950,17.0486710819184,1.914187332931,8.1683662167836,11.3276413235971
Solmam1_01g001960,382.595220023637,2.17466520065749,743.997823705909,69.9411540660957
Solmam1_01g001970,0,0,0.510804080880871,0
Solmam1_01g001980,0.367621520004148,0.112181380192183,0.988254568252212,0
Solmam1_01g001990,1.12791041952961,0,6.65177560553149,0.165190890801822
Solmam1_01g002000,23.6789333173174,6.42623743283349,19.5264853438933,17.5600827860461
Solmam1_01g002010,12.1006125305768,5.66059619494459,11.9936234942476,9.60499317291888
Solmam1_01g002020,157.470481997672,65.2234637622905,109.829753987432,72.6373637784438
Solmam1_01g002030,0.050809478374557,0.695368115873724,0.663574287530707,0.357721502890234
Solmam1_01g002040,16.8217203487356,10.7782962606362,15.0156479245996,17.4880617116578
Solmam1_01g002050,114.044476343747,104.079938226718,147.857482590929,253.560283490584
Solmam1_01g002060,23.8817200216651,8.14178207449604,11.8561543053905,13.3577883470062
Solmam1_01g002070,18.2855132880133,15.1182016706972,20.282307165969,19.6347907885502
Solmam1_01g002080,7.70918756153451,5.05871873261692,7.12865414370673,6.05147180527496
Solmam1_01g002090,0.890289162870361,0.105299096840277,2.8221381382661,2.33911164835799
Solmam1_01g002100,0.10244757221204,0,0.221263604293255,0.364942302950796
Solmam1_01g002110,46.4163063369169,7.76578933541851,55.9798776955658,54.8637135598038
Solmam1_01g002120,125.871847170637,78.8990384166097,148.249124555979,208.086204932203
Solmam1_01g002130,0.0239217831198872,0.0218995230231629,0.0225294688022643,0.031535864829342
Solmam1_01g002140,10.295287808819,3.35550816726575,7.61372477643222,5.32771399915451
Solmam1_01g002150,25.9683856173923,14.3513772525658,35.2741284722713,31.5083648200933
Solmam1_01g002160,0.474221798162533,0.0702528892364185,0,0.0869856260653245
Solmam1_01g002170,0,0,0,0.0184966984811418
Solmam1_01g002180,1.62996343473393,0,1.51815720016708,0
Solmam1_01g002190,7.76699996539437,3.00503360429866,6.90900246258064,8.01020935780915
Solmam1_01g002210,0.613471396809034,0.133275610081884,0.854553571875694,0.279042012577403
Solmam1_01g002220,13.2013518928194,9.81745722205097,14.1289650145733,16.275313853927
Solmam1_01g002230,12.442791196599,28.4468246529046,14.5476837831389,33.7190612207629
Solmam1_01g002240,6.56802139739303,2.0564581298819,6.14080504553067,12.5314103540637
Solmam1_01g002250,0,0,0,0.077488123374726
Solmam1_01g002260,3.5101899357892,13.3893791185619,4.84499185879009,26.3326378660578
Solmam1_01g002270,10.8509068608607,11.61682543331,14.8356758066453,8.71910903658977
Solmam1_01g002280,25.4178565746198,26.7205549129792,27.4231443280188,67.8778550263733
Solmam1_01g002290,0,0.118462237914303,0.203422237020815,0.0860923237002899
Solmam1_01g002300,2.62976019393485,0.0127635256883465,3.8751251370031,0.0305963142373861
Solmam1_01g002310,0,0,0.0871973885124672,0
Solmam1_01g002320,0.0350115733337285,0,0,0
Solmam1_01g002330,0.0148345633864693,0.0495385770452899,0.213376612783399,0.0118111203363127
Solmam1_01g002340,31.0921168622297,12.1605678045335,28.2145757590965,7.88322266157444
Solmam1_01g002360,9.51878806123003,2.80419655594,10.7371960967624,5.25168582496274
Solmam1_01g002370,2.61795464021591,3.59085203536828,7.50563170451924,5.6236961137791
Solmam1_01g002380,53.2245971825194,13.8193155966136,33.0204412320295,39.8013962800871
Solmam1_01g002390,42.0327699265239,42.6553406053705,60.8521613815444,29.945761510245
Solmam1_01g002400,261.166806414372,78.8288383091924,337.972344951824,213.49762769024
Solmam1_01g002410,5.67399135755522,5.20049270768586,7.7631019523761,10.0643289027416
Solmam1_01g002420,212.623787119098,72.9268585131903,100.210354832472,137.117534947903
Solmam1_01g002430,14.6149643097365,7.11407300741728,10.8926402354535,18.3640005048783
Solmam1_01g002460,5.08446457464512,4.6567246055461,10.098306888943,14.5933590325643
Solmam1_01g002470,0,0,0.0347394900387695,0
Solmam1_01g002480,6.03647259328176,25.8181894809739,4.2739366185283,3.32392904914415
Solmam1_01g002490,4.87134276516513,5.14442338613088,9.28977052503834,7.14923347547533
Solmam1_01g002500,12.7069180716586,5.12657929381447,10.5279924728116,15.9826829097338
Solmam1_01g002510,0,0,0,0.017567993954892
Solmam1_01g002520,5.64842746490591,19.9917758334829,9.14251362905804,15.5751705570066
Solmam1_01g002530,12.1637203116532,1.29844738843011,23.7423980806533,9.71091630348003
Solmam1_01g002540,11.5526104002318,0,4.88054537547386,0.684693677990571
Solmam1_01g002550,0.189429215780055,0.557682967721787,2.02660366476012,0
Solmam1_01g002560,46.1489773721798,16.6906468367802,34.6100154098624,52.7916121012455
Solmam1_01g002570,175.477697950087,271.057663902153,345.383409788493,1258.71463825823
Solmam1_01g002590,0,0,0.178358294684592,0
Solmam1_01g002640,1.51782863190383,1.02044300715252,1.64405186339302,0.507218852628874
Solmam1_01g002650,29.097650807482,11.920488914359,14.4845013373393,17.196774376894
Solmam1_01g002660,6.61706875954023,19.7701762759398,9.16524142670437,3.92334826358596
Solmam1_01g002670,0.222800921214635,0,0,0.0149688076834909
Solmam1_01g002680,29.5960454142588,18.9121396717173,38.959799338642,71.7678748710061
Solmam1_01g002690,42.2771055210608,24.5508362024713,49.2111365100155,34.0984543684951
Solmam1_01g002700,12.8625461679084,4.19806308283351,19.2974982296271,21.611321337316
Solmam1_01g002710,19.1810472674584,8.84218112509381,27.3889776393755,32.5075788357521
Solmam1_01g002730,51.619410980126,21.9805497142358,59.2095939937843,34.4444042137241
Solmam1_01g002740,54.6901062888676,22.141844645135,54.6297994973425,40.1435402386543
Solmam1_01g002750,237.813629798133,32.2511302147269,149.63340513867,49.9640721731666
Solmam1_01g002760,13.6730509671325,10.2086095519994,7.93766498401357,8.39488913087625
Solmam1_01g002770,62.2354070504729,19.3336554776634,64.096068617073,48.8961673807423
Solmam1_01g002780,18.4322243822541,15.3682683311347,18.8943364910817,21.7813244802205
Solmam1_01g002800,0.25170722381463,0.033747283924666,0.145318144837253,0.0503098683669354
Solmam1_01g002810,11.6795596735713,6.5831800024036,10.6680891193363,9.12324134058618
Solmam1_01g002820,1.18220833694558,0.224879956919316,1.64847356634816,0.471127442074225
Solmam1_01g002830,7.88351209460929,0.87188452731063,2.74467159326164,3.78954983238415
Solmam1_01g002840,0.305001481011233,4.18282647159709,1.10821590719475,20.0833174136641
Solmam1_01g002850,0.13722742924217,0.180208538818102,1.6485399583273,0.423372468614902
Solmam1_01g002860,0.082995562285133,0.258773113773679,0.37573685707939,1.02857205284611
Solmam1_01g002880,0.497019963716949,0.0332645895025619,0,6.79591262750207
Solmam1_01g002890,0,0,0,1.83654387736924
Solmam1_01g002900,0,0,0,0.854579847329407
Solmam1_01g002920,0.0349709627069621,0,0,0.095203140181366
Solmam1_01g002930,0,0,0.108369328301088,0.0308731658472
Solmam1_01g002940,2.47917160292413,0.0194827893227918,0.876263355710579,0.364409928026866
Solmam1_01g002950,11.9766522316846,32.4252718877502,11.2225477473835,25.0161815954435
Solmam1_01g002960,0.217076842896331,3.12081900268713,0.516549227010127,10.9503673894512
Solmam1_01g002970,143.079026462187,1075.35636913136,232.174833989938,251.94640768399
Solmam1_01g002980,2.04214246536531,0.281362347523806,0.622046568201099,2.91658309631902
Solmam1_01g002990,31.4514816911645,18.7641216484469,18.3563409763356,33.7203150443519
Solmam1_01g003000,16.3987128279131,5.90095000051785,16.7553139827413,10.4433197955357
Solmam1_01g003010,34.6594764518072,114.301289832429,64.9044365662961,98.0806184312539
Solmam1_01g003020,0,0,0,0.0754599354819983
Solmam1_01g003030,0,0.0206564513301889,0,0
Solmam1_01g003050,0,0.0575935205399435,0,0.0665757146397218
Solmam1_01g003060,0.0908202120264565,0.138419119129267,0.0429762488162962,0.0228814744153634
Solmam1_01g003070,16.2820780882237,12.6677677842835,15.5461551389971,16.3427569244453
Solmam1_01g003080,209.145966803008,70.6283499120404,194.4060619367,331.138368746906
Solmam1_01g003090,18.0099033362703,10.5812870372806,18.4792151410066,15.2079020110717
Solmam1_01g003100,26.0850532658537,7.27030829543784,13.871541324437,15.2970735464493
Solmam1_01g003110,0.208318861335685,0.0384165407140891,0,0
Solmam1_01g003120,0.635118053817415,1.07812112309125,4.33486585914914,4.14235641555814
Solmam1_01g003130,0,0.050535066967792,0.0401860358526187,0.0202226912722005
Solmam1_01g003140,13.465750644749,3.58840154302604,8.977472554461,10.6481860549498
Solmam1_01g003150,134.601773268929,147.597307886594,237.003293735104,291.752573542073
Solmam1_01g003160,0,0.0498879662144278,0.0381302566334515,0.0106561379656315
Solmam1_01g003170,0.0595196746673385,0,0.0280277320218645,0.065308561223373
Solmam1_01g003240,10.7946314601364,9.52036554336964,11.8638181326048,48.2894267563828
Solmam1_01g003270,31.0824415883848,18.8321558413623,17.8319414656953,5.95951795325063
Solmam1_01g003280,22.2536392547799,23.5236381782512,33.553561678885,43.3398505256756
Solmam1_01g003290,12.2926004089042,897.595982763649,110.175948921455,534.343806677528
Solmam1_01g003300,51.6828977523427,5.02639837048554,15.4193625820587,11.1187182890959
Solmam1_01g003310,30.7297759701512,11.7657697816149,18.0417198454506,22.8650697295404
Solmam1_01g003320,3.25279576798319,3.99835451855799,2.91462700933275,1.16145887211051
Solmam1_01g003330,42.755125185679,15.6853599508926,21.5449328274809,9.55653786987731
Solmam1_01g003340,0,0,0.036070278398069,0.259774890745435
Solmam1_01g003350,10.9306874317069,6.53296189715899,7.73940218465391,7.15414967962881
Solmam1_01g003360,8.35640060248447,3.67989709225355,6.82498073028976,5.66398742024217
Solmam1_01g003370,6.13646830082278,1.55728791713412,5.12197355102752,4.08020595421428
Solmam1_01g003380,12.3717293494145,6.7510832774081,9.29240080941044,5.68553312398696
Solmam1_01g003390,22.2273840178602,12.4569389087327,18.0393271886311,38.4920553796252
Solmam1_01g003400,47.9820029983362,19.4753422107529,40.4618557557607,21.6278106179578
Solmam1_01g003410,5.42416085870904,1.24165330967643,2.36892157726653,4.39874450294128
Solmam1_01g003420,15.5501344369989,36.7414105406602,14.7878790155129,13.9314699359207
Solmam1_01g003430,0.123374718462602,0.02434574633958,0.0651683304079285,0.0939752096805127
Solmam1_01g003440,12.744893909045,0.952742755861162,5.50494853883056,4.84594435411879
Solmam1_01g003450,26.5207475493373,19.6304774771007,35.8107475574927,31.0686031282596
Solmam1_01g003460,21.4093157446135,7.06986653802131,22.6189124574082,19.9964785021649
Solmam1_01g003470,15.357868556732,8.2140765257153,13.514969015929,45.1671144681148
Solmam1_01g003480,0.404175806474963,0.251821098019692,0.599959434569104,0.384433297730332
Solmam1_01g003490,0,0.0203966145803968,0.0545973534611878,0.0515892570470137
Solmam1_01g003520,1080.34073242897,344.558411804818,1009.27317705288,1156.99584698579
Solmam1_01g003530,12.8018343207814,24.6820406206221,11.3428478250158,13.1801797438172
Solmam1_01g003550,154.391307749522,37.7252223041892,71.365881669778,46.8848276027922
Solmam1_01g003560,0.0442447139120037,0.071421354791747,0.208551512507674,0
Solmam1_01g003570,371.794439837178,3914.19751734023,787.192839144101,1580.11302774264
Solmam1_01g003580,11.7432559571617,3.92099787155064,5.68446659417013,4.20772968418069
Solmam1_01g003590,0.977536167121869,0.355135962890128,0.564276141945088,0.245813695316702
Solmam1_01g003600,0,0,0,0.0777546399114665
Solmam1_01g003610,17.9528157511904,11.4530710194287,9.25312926713178,21.7059853371038
Solmam1_01g003620,2.58949071198739,13.1595624490543,5.49735027244971,11.3298732135236
Solmam1_01g003630,0.237733839813077,0.534596085152329,0.415462605652477,4.42936876270685
Solmam1_01g003640,80.5289813850567,112.837265575413,159.212688308555,74.1526027873687
Solmam1_01g003650,68.9624645497659,42.6861834090167,101.926444170315,41.1465236687182
Solmam1_01g003660,28.9796178064979,10.483816359193,14.2076295502294,13.4351695164533
Solmam1_01g003670,5.12042546778325,0.324755411911831,3.1593011541273,2.04133183213857
Solmam1_01g003680,51.8073938525495,7.72595825081068,24.6116278011302,17.6018117523242
Solmam1_01g003690,56.0112768201956,23.5035227569891,66.0758618591397,64.9203942855484
Solmam1_01g003700,13.333448639151,6.52526044984918,19.6596043297739,22.0448436132824
Solmam1_01g003720,16.1789378558162,5.09382671354987,13.3489210910433,18.2323754557799
Solmam1_01g003730,22.3827715774104,6.39821104943601,17.7906306214558,15.957920304324
Solmam1_01g003740,319.563256166457,45.3120462421522,103.10864905861,87.521488309292
Solmam1_01g003750,0,0,0.0293281702862805,0
Solmam1_01g003760,76.3569511703845,25.0039107221337,46.9721697405833,39.7039621600945
Solmam1_01g003770,13.5783658068995,10.5353329891865,12.5484160141601,16.120818088872
Solmam1_01g003780,48.2045789802036,0.170408556934711,16.8941236664823,0.541937122477356
Solmam1_01g003790,52.294633568968,23.9005514646913,47.6171407188889,94.8793427504394
Solmam1_01g003800,1.0617914261985,2.10160251998097,3.66167857147328,3.6759375252817
Solmam1_01g003810,26.54324647049,4.60357324401033,18.2277395709093,10.6628009561097
Solmam1_01g003820,0.178195360002011,0.0131992444644798,0.0893768907144439,0
Solmam1_01g003830,56.9109248080301,16.0215850681372,46.8127254078968,20.1776701434233
Solmam1_01g003840,0.542779676194119,1.05841120113884,0.797494481188816,7.13305454508458
Solmam1_01g003850,2.60343188213712,8.25285958305277,13.1960898389903,5.24399871868787
Solmam1_01g003860,83.4321981182148,15.1410432618892,56.0883315033414,29.3234746805348
Solmam1_01g003880,275.742896110354,104.381706569546,172.370464308221,104.67839201447
Solmam1_01g003890,196.689308824843,51.6683412981704,116.975098857499,30.9576386973111
Solmam1_01g003900,11.4719397199819,7.5615592674166,9.81069066819786,24.2921054624075
Solmam1_01g003910,7.02380855187049,2.27783606378773,6.60271696057183,7.09778513448119
Solmam1_01g003920,2655.99742555814,1172.62449679532,2450.82829536026,687.831172315047
Solmam1_01g003930,18.0836535558311,11.9525021403994,14.7597825510348,21.1873139872183
Solmam1_01g003940,23.2369785896184,22.6624106668536,34.1768108617309,89.0033539697063
Solmam1_01g003950,0.282609491299369,0.833400933810979,0.571912764984303,0.440777553480027
Solmam1_01g003960,33.9831712503764,9.80973104883612,45.4993534056012,14.8624633775439
Solmam1_01g003970,22.4928174180858,2.77438226425542,11.4481892474469,2.6271595377421
Solmam1_01g003980,16.5204370484575,44.978733842709,35.542833664606,47.7985500933902
Solmam1_01g003990,63.2950342252205,22.1226307790584,98.9725218261524,113.860198583142
Solmam1_01g004000,19.9416840083043,6.95596955268489,15.9078907042951,20.9219348861296
Solmam1_01g004010,200.733188387345,127.320549307144,273.252177891785,102.868346133271
Solmam1_01g004020,0,0,0.0228132702503548,0
Solmam1_01g004040,1.80073788889871,0.450872848036646,1.41569533164211,0.594858835090808
Solmam1_01g004050,17.8637439747825,32.5312155090911,50.6828684001567,311.480235504904
Solmam1_01g004060,0.858855283414821,0.336951825578223,1.02297217145485,0.42557190736384
Solmam1_01g004070,5.94659073668194,3.00540913686145,5.87786371876104,4.54674576307725
Solmam1_01g004080,12.1737853873022,2.02392746343988,34.2903649038244,28.8868902741768
Solmam1_01g004090,0.205165975162494,1.52847156930315,1.31762480042573,4.45256902254924
Solmam1_01g004110,13.0764890668822,8.04494602047923,8.34893173149874,4.73102997051771
Solmam1_01g004120,42.8589966735609,23.5532370376715,43.7138744133599,56.3018675084978
Solmam1_01g004130,42.8590172882129,18.7713555742701,22.6904333241698,39.8371489741271
Solmam1_01g004140,35.4583970464379,16.3693787575503,43.7908777472345,49.1925151061508
Solmam1_01g004150,0.0431004540694519,0,0.0135967959617075,0
Solmam1_01g004160,0.0503293552610128,0,0.0132787901288021,0.0167324805957801
Solmam1_01g004170,206.756712259564,156.146192184416,175.701606999909,95.0669802841015
Solmam1_01g004180,10.7287096976578,4.18278950081051,9.84863017974873,12.8469859833351
Solmam1_01g004190,87.2118811000344,214.016982900337,108.420986483333,492.953134334699
Solmam1_01g004200,14.4477744247637,31.9959824327779,11.2047436178995,8.06594791077286
Solmam1_01g004210,25.7656353667063,7.75325300404669,20.572608828011,40.5278432633329
Solmam1_01g004220,10.0729234393898,8.70770480769552,19.9570007015804,33.5870059490162
Solmam1_01g004230,94.8031564557555,55.2357799919728,63.8044239779994,147.008144541993
Solmam1_01g004240,750.679400610137,273.428969160552,526.14257237597,247.025496656592
Solmam1_01g004250,6.4987940432598,5.87094382206134,11.3360058633487,4.41420524039511
Solmam1_01g004260,6.77938753939846,6.93366120838338,8.01988323178558,24.1295261724986
Solmam1_01g004270,9.38639371520462,7.0979718647109,8.6933923115631,7.70043900070137
Solmam1_01g004280,1.06576132218937,0.42248046019631,0.449194341115172,1.47751824560639
Solmam1_01g004290,124.744235165066,723.471286870728,185.579465520813,123.472756550369
Solmam1_01g004300,33.8733633046565,147.003213633656,89.7908344091817,130.516226619961
Solmam1_01g004310,0.00646952985514545,0.0115363928495206,0.0905639883545239,0.0467107547081171
Solmam1_01g004320,11.6715357500051,1.38421493798914,9.73798363117895,3.17772323979529
Solmam1_01g004330,357.927072246403,46.1876958451519,245.790973318376,198.67562820627
Solmam1_01g004340,0,0,0,0.263534594886895
Solmam1_01g004350,33.6393116681909,13.4635112112834,31.5382765398136,16.8812178369627
Solmam1_01g004360,45.4402018240147,49.5553795457731,49.6149198563057,69.0805777618737
Solmam1_01g004370,17.4547238344077,6.61926989539901,15.2913576722012,20.0123935516984
Solmam1_01g004380,1.377151278527,0.0324853585566897,0.366208824818983,0.196757416438551
Solmam1_01g004390,0.0279170545408833,0,0,0.0117235783517119
Solmam1_01g004400,2.14698538470863,0.032162064913815,0.263661878156071,0.1306981089209
Solmam1_01g004420,0.107471186922268,0.0610076528224759,1.40793548510138,1.66936333000343
Solmam1_01g004430,4.06920124052091,0.715935638085394,1.60169518629628,0.639564964861345
Solmam1_01g004440,5.91105647759145,0.475292612949633,1.49449775170804,0.985330809150323
Solmam1_01g004450,33.9927881705947,15.4116298115439,23.5516413326356,78.3252401616063
Solmam1_01g004460,0.427153721380648,0,0.167204885670075,0.216095797434121
Solmam1_01g004480,123.387734038311,118.297791664971,219.278817529381,143.028002940839
Solmam1_01g004490,1.49076146283846,0.249610093825077,2.54744882149064,1.55507851521668
Solmam1_01g004500,11.5007155428512,33.9168872411656,11.0074707500485,17.2161074622891
Solmam1_01g004510,124.261457064227,12.2913122365945,32.508002224888,30.5790550594462
Solmam1_01g004520,29.3294342682063,6.63914588801546,24.3380549729759,21.3921543735937
Solmam1_01g004530,55.4543083540049,189.932531153692,74.2413578542717,120.621931353486
