coty,In,hypo,leaves
Solang8_03g034150,8.7184737950221,7.98993647159048,33.5014635759835,4.56991298524299
Solang8_03g034160,1.3746910369218,2.41881722988981,4.24483582192441,0.987863956608486
Solang8_03g034170,101.759313845201,93.4389359560483,327.435124253659,64.2264701757512
Solang8_03g034180,20.9261562984342,19.7192722274275,66.323767341468,13.2679748466672
Solang8_03g034190,0.0404045916458668,1.40089582109322,0,0.292351380876288
Solang8_03g034200,16.544922241321,24.4356176497603,38.1324057857509,24.8848661983063
Solang8_03g034210,0,0.215693735418947,0,0.0236743828345725
Solang8_03g034220,0.332944045243105,0.604286285933598,1.01664447481444,0.408279197990499
Solang8_03g034230,0.0495425928151885,0.408102176540857,0,0.0407846146691413
Solang8_03g034240,15.0916645520822,24.2269340951794,42.0722087071841,11.4293601646667
Solang8_03g034250,11.6431865675452,0.150922973381473,13.6988749560872,0
Solang8_03g034260,17.4371056800684,4.54304101826908,26.5370721751726,1.62088535416691
Solang8_03g034270,27.6052165095109,9.38019029701766,27.8612744264541,17.1180230038569
Solang8_03g034280,53.2969565513426,13.5995217446733,13.5250063132342,49.6585199044323
Solang8_03g034290,7.56920273602467,43.1112229287522,26.0835571122409,7.81573189255438
Solang8_03g034300,13.1533338029793,16.6887351114292,25.1787032667739,9.68598022179906
Solang8_03g034310,13.1101283774205,3.77471410923491,149.003617929223,4.63501712716992
Solang8_03g034320,0.883284345202895,4.38912519165865,11.8873440513228,5.88433885447721
Solang8_03g034330,10.5509791149557,38.6186258263746,152.151184645345,12.3738791656524
Solang8_03g034340,21.2689912619532,29.769499810658,113.080399031974,21.6336838616048
Solang8_03g034350,0.275655555300684,2.87466780506929,7.17974418854684,0.423011433690746
Solang8_03g034360,0.377100280530388,1.31465198834328,0.242784625475763,0.304430480470131
Solang8_03g034370,1.83255826080853,4.92318516739456,1.20864623429716,2.34474597832175
Solang8_03g034380,0,0.539019895415726,0.457982250043809,0.291844133042197
Solang8_03g034390,5.11998289614079,5.47047536130814,13.1660363620298,3.95814305591924
Solang8_03g034400,71.2555706288645,13.1907201647377,17.7584343070862,52.0707849468429
Solang8_03g034410,8.76098549688225,16.8318677558565,21.1731740372339,8.61423964120572
Solang8_03g034420,5.3124545009356,2.584610979966,6.59314394148729,4.82471991411225
Solang8_03g034430,0.319101450111623,10.0194370849,5.8882494351825,0.646743315229919
Solang8_03g034440,2.45598674563862,10.9188961784159,31.9383374402776,7.20012147844928
Solang8_03g034450,13.9935348386109,5.64778355999423,7.68502436753191,16.585589457614
Solang8_03g034460,14.6856371555217,20.4608748190153,36.4140881691892,12.191757288324
Solang8_03g034470,3.6350409998325,8.18544228082021,10.5656050516646,5.12026626805778
Solang8_03g034480,197.958149102875,125.212722764036,238.884759152015,94.3574766436557
Solang8_03g034490,0,3.55759384177898,0,0.436523670153181
Solang8_03g034500,0.0298388057690948,0.13589456726807,0,0.150603276673894
Solang8_03g034510,0.163208927411467,0.181811259454174,7.19392417194314,0.0516977565780507
Solang8_03g034520,0.174542032363862,1.80529565917857,1.44422769043166,0.254066283589433
Solang8_03g034530,6.22735601135646,12.0183012550998,30.3539156846868,4.90716467921527
Solang8_03g034540,0.0509449199013102,1.20636369517022,0,1.43620785958764
Solang8_03g034550,25.5917567244422,48.3064573327562,45.788588530698,20.6751252216769
Solang8_03g034560,7.92417585639319,17.3877110414538,19.2740602324797,9.15976913679531
Solang8_03g034570,3.59054586776537,8.09979167013499,11.354346297245,3.25533435347431
Solang8_03g034580,35.5033309334469,6.960148406701,10.8938425938251,23.1212370377683
Solang8_03g034590,0,1.41468051757784,0,0
Solang8_03g034600,7.2640050305584,11.5241255746286,22.3581614443021,5.20907927321844
Solang8_03g034610,0.0569794000310125,0.780402587145186,2.93275182033898,1.00051458058708
Solang8_03g034620,6.31001150908782,15.0010410995553,14.3597180862638,9.83738130459723
Solang8_03g034630,1.79806776234975,9.50000637696502,9.03053666574466,6.18873798460007
Solang8_03g034640,2.04792953063308,5.54092041694439,7.53515143250738,1.23520060488347
Solang8_03g034650,0.0837392476738147,0.698497684103433,5.44196607120328,0.522080437186664
Solang8_03g034660,1.29777958449105,15.2483453417803,17.732507342955,3.11765620614272
Solang8_03g034670,0.507722911090367,15.7311017577151,15.4082094086852,2.11407270538486
Solang8_03g034680,73.4809270427948,22.4264171944108,9.16380360097575,110.81753955961
Solang8_03g034690,0.0719513370715748,2.20410596018008,0,0.607751334957229
Solang8_03g034700,16.3962872928753,31.588259907276,26.061625036748,26.9200738511565
Solang8_03g034710,0.272248964886368,6.03003940558449,1.53636474787137,0.49904004111109
Solang8_03g034720,0,0.114812104954643,0,0
Solang8_03g034730,0.0949883133892805,90.6369574008751,22.6401890621464,1.33770874526453
Solang8_03g034740,5.71712277779993,95.4492883871928,41.6180342081792,10.4046431969661
Solang8_03g034750,7.74470345259189,92.7643295798146,66.2392795121253,10.8127526334667
Solang8_03g034760,0.0467769812817133,2.3394194382114,0.112863167924576,0
Solang8_03g034770,2.83181882510834,4.68099579683457,10.9416722625331,4.40095965560181
Solang8_03g034780,1.97858447248247,3.68464001009676,14.1749807220857,2.27776392469056
Solang8_03g034790,0.0214008293930868,3.38883142610974,0.25978275645359,0.0806180823864081
Solang8_03g034800,13.1038448598945,16.4245558044745,54.9686542120723,10.0405536354859
Solang8_03g034810,0.0270399959476185,0.12545563952344,0.0387523442344761,0.081272312939766
Solang8_03g034820,57.5428398621421,231.03417538938,204.930544873692,77.1581851281094
Solang8_03g034830,151.36594756665,85.251275967533,34.2522714575633,175.489951006657
Solang8_03g034840,10.9332077495339,8.56263761857443,9.12058423455851,12.7539036297186
Solang8_03g034850,0,8.77054517016028,0,0
Solang8_03g034860,0.629504940191476,0.67692261666796,0.422291038094326,2.85167394159482
Solang8_03g034880,4.99559912767399,5.4855704967161,8.47632039152349,4.34858413300805
Solang8_03g034890,8.13367984534829,11.4751218913761,11.3972629190175,12.3553729267388
Solang8_03g034900,18.387478695411,27.803880528932,28.4243147494923,23.7880142688938
Solang8_03g034910,6.81202960699814,15.2413617151129,18.9913052236245,7.99354704273069
Solang8_03g034920,23.8251242145538,24.6121887917841,12.7071296785378,22.7396746096628
Solang8_03g034930,6.89280005385472,7.03041066821126,15.3753713719238,5.71476490411703
Solang8_03g034940,2.92138104237995,8.33564037884789,11.697966341032,3.92521140520573
Solang8_03g034960,0.0673071278982048,0.0611405904223256,0,0.26777666111694
Solang8_03g034970,7.25845989037213,10.355461499757,16.385822223713,6.97413257871671
Solang8_03g034980,8.78233154284237,15.9524521517522,17.5842718281379,7.25151129742844
Solang8_03g034990,0.159822702641454,0,0.103104824885368,0.0610267976385607
Solang8_03g035000,0.269340202608529,0.662425410580172,10.3041514678916,0
Solang8_03g035010,4.74098030140471,4.85834491654393,19.6436739493333,5.48426538905095
Solang8_03g035020,1.91964013723012,1.05843534489099,4.35134906239665,1.54692733144193
Solang8_03g035030,0.076496762937562,2.33382027040339,1.34796655958079,0.257124083794876
Solang8_03g035040,181.260379225619,18.7063218827193,17.1910494244839,159.706674161092
Solang8_03g035050,5.73478258960925,8.39863383472784,15.9669504265062,5.20010726635869
Solang8_03g035060,0,15.1481645514135,0,0
Solang8_03g035070,0,0.0544726638809407,0,0
Solang8_03g035080,0.1361627887234,0,3.60706123258464,0.202805200622282
Solang8_03g035090,1.17547462841356,3.47648095216916,8.91146822821357,0.937128982787545
Solang8_03g035100,24.8971833623327,22.4864241274854,69.5693796334936,13.4147882152488
Solang8_03g035110,0.468412719930745,6.65867243323816,7.39752701005088,0.648798134664133
Solang8_03g035120,4.00929127862447,1.17214314013163,0.924082598983867,1.75233722212215
Solang8_03g035130,3.86796101631775,4.35514453553786,0.806592382092044,14.6139155889081
Solang8_03g035150,57.540283953441,28.0952007500863,23.7816975920029,27.1355568772008
Solang8_03g035160,0.103897521375086,0.155955326191625,0,0
Solang8_03g035170,40.7272276379645,34.2309090711492,59.0572266854243,33.241576231221
Solang8_03g035180,7.65305073981656,6.75797501647846,41.3312104637118,6.16385233344275
Solang8_03g035190,11.7057760389406,21.9421362577426,22.8488320983837,15.20294839428
Solang8_03g035200,55.5876075877618,53.8169640923573,101.118522877176,31.8867552198572
Solang8_03g035210,44.9105920247045,0.689171783897512,0.171325453338115,25.0618069922235
Solang8_03g035220,1.86605883361949,10.1094095944799,4.25009776758055,1.57904495335807
Solang8_03g035230,1.0116983128736,0.235734938116849,0.427091700400582,0.180970843376618
Solang8_03g035240,1.48574172705507,1.99886166699128,3.52214929535544,1.65175964774924
Solang8_03g035250,9.3196227064788,12.4347471783474,25.8977576218294,5.92279650148002
Solang8_03g035270,0,0.940706854134852,1.05044846318327,0
Solang8_03g035280,0.382370605838288,0.629968779814559,0.768914443984505,0.225811404229601
Solang8_03g035290,4.71257742746554,21.1200166949386,10.0231479803974,12.6000175288868
Solang8_03g035300,4.31030051916253,13.07817666601,10.1711629579023,5.99664790967014
Solang8_03g035310,3.99224285374602,9.00014509382099,17.3990126742143,3.32177844684045
Solang8_03g035320,15.4173173439901,20.7134705460343,25.1599131399289,14.9615641945729
Solang8_03g035330,2.55145610047488,7.90737747792554,9.80793217613568,11.3800437825008
Solang8_03g035340,5.36559500651145,33.4179572882277,4.10913674793623,7.21536223994909
Solang8_03g035350,0.286067168164359,8.31009266429196,0.141246862163044,0.436447123064665
Solang8_03g035360,10.18896179117,98.1602313771844,7.80532108107949,9.26833774351557
Solang8_03g035370,0,1.50541404135523,0,0.0688339367895877
Solang8_03g035380,0.0974593803465483,3.20503571158325,0.275485057648508,0.973213922885834
Solang8_03g035390,3.39271918906099,3.95028578750421,7.99942618999107,1.80417312901046
Solang8_03g035400,51.6219385914516,16.7652197420531,17.5761833001081,53.2746844595511
Solang8_03g035410,4.86853342081698,8.83312029918385,15.8456469285857,6.43261937628953
Solang8_03g035420,0.0120516321418001,0.510043660193912,1.43461642374242,0.121792358150424
Solang8_03g035430,3.48980997876303,42.3646078665751,5.67137075337886,4.61101432418514
Solang8_03g035440,24.0494274815706,31.869002908881,77.2929618940194,19.6074497002891
Solang8_03g035450,1.96486630544362,7.23959502477533,8.817368971465,1.57707105167791
Solang8_03g035460,28.6802083697548,61.8833620258861,67.0468819209291,26.9000016632883
Solang8_03g035470,4.51085802716396,34.1461025413458,63.4647517569841,6.71993460237341
Solang8_03g035480,17.0463856163313,21.0869572117801,46.2429475007448,10.1387722384156
Solang8_03g035490,6.0288719314579,10.1558851031719,29.8281285552738,5.01891021928943
Solang8_03g035500,3.39269584244036,16.8464217262195,0.837131241764029,3.02762338234093
Solang8_03g035510,0.481842194203159,2.46492487984055,2.51225047127437,0.303726129918931
Solang8_03g035520,1.14357183065101,5.64284173579066,9.12442256365032,0.473846371881013
Solang8_03g035530,22.7984297509832,21.9324541508852,45.444056316308,16.6885267212179
Solang8_03g035540,6.53385133980158,13.3313601511273,3.1835512572916,6.87906839609265
Solang8_03g035550,1.27436721035544,80.7039124462037,4.42775447938913,9.19143185102535
Solang8_03g035560,27.2936119668914,43.4447668581978,67.5634831777022,41.6171423886814
Solang8_03g035570,2.22586124652148,3.54027185557538,2.13252556364553,2.44293580040222
Solang8_03g035580,103.529050758386,168.672487370615,6.92129925343722,391.626473441579
Solang8_03g035590,120.607501940022,26.8079841044608,32.192189154963,128.294009796028
Solang8_03g035600,28.9324157754182,84.6225900114938,40.6282704264936,36.4738941507362
Solang8_03g035610,0.198346841574346,1.12339951570796,1.04509415504655,0.0919092387933138
Solang8_03g035620,3.39991149239312,3.43102057743898,3.35344505412964,4.19556814540867
Solang8_03g035630,124.513633634136,34.1854229076705,293.575273817769,88.1285015042698
Solang8_03g035640,10.7467878606478,13.3561617090778,16.5625007699117,12.7150431776988
Solang8_03g035650,14.5808728468595,10.7444892761777,30.0102457231554,8.59483528977198
Solang8_03g035660,7.87752033479003,91.2202635409159,60.7216173815682,22.9610202627501
Solang8_03g035670,38.5814363543037,28.4068612500118,14.1880179939875,49.6277636731867
Solang8_03g035680,6.67830454665993,18.8650824923746,13.3098744171464,9.51410979543599
Solang8_03g035690,0.562038432951591,2.37724810419982,1.38484746720954,1.52414784912454
Solang8_03g035700,1.32313657567642,7.16206268943607,3.32480981015524,1.32336884229735
Solang8_03g035710,1.85696143566865,0.94172178765381,0.882994976570312,1.17745296577252
Solang8_03g035720,0.665939947814233,8.36784827568743,10.4840403503301,2.51151718367179
Solang8_03g035730,12.8741539661532,10.0609193136757,11.6340651542234,13.1990641963471
Solang8_03g035740,21.8084273463615,72.3290294045857,35.5401500336276,13.9931376916568
Solang8_03g035750,9.73592000507253,0.516581440366794,1.68757373952106,0.248206123774498
Solang8_03g035760,2.13714911797468,10.0988951969605,3.90135544129516,3.16493999255311
Solang8_03g035770,0.622099679066975,1.04295233399646,27.5057606260863,0.754888782926698
Solang8_03g035780,540.283471324803,60.9875469384221,86.7265625262314,473.416489009359
Solang8_03g035790,2269.65918280085,690.558344391164,495.267311687466,2844.33171046204
Solang8_03g035800,0.0277593394199653,1.11851677895384,0.058632415736817,0.0952575361219103
Solang8_03g035810,49.2383316555076,38.3788024058929,20.6148333343977,57.4358123220424
Solang8_03g035820,2.91447607715591,8.38931569954079,8.62349579170056,2.80199053007515
Solang8_03g035830,0.058749851919617,8.13587774976079,3.04427653716285,0.666803682487548
Solang8_03g035840,10.4946114139507,10.422149849717,36.7116515884425,7.27947420860896
Solang8_03g035860,154.159386215202,88.705686572461,409.159843411759,110.881804651678
Solang8_03g035870,13.5759273331711,19.8029930482325,58.9177654969332,11.5175264288079
Solang8_03g035880,19.9760387967326,53.6862405886882,34.3767639596891,31.3271961596012
Solang8_03g035890,21.8279738547171,64.9120566710974,20.639491043256,27.39448758127
Solang8_03g035900,69.1322789551852,67.9020002582295,77.8697504790198,55.3421919301845
Solang8_03g035910,5.67960464384303,12.0569547473795,15.2340533874129,4.4783396802596
Solang8_03g035920,2.39320368968342,4.76172514417889,7.08655219643798,2.14371813143769
Solang8_03g035930,247.122988487191,255.809681099302,254.988267934039,174.211474104028
Solang8_03g035940,2.54905855490457,7.61883732446317,1.7587450017882,1.43568204732675
Solang8_03g035950,0.157633464283477,1.32130763272752,0.396408465338039,0.0346028622701273
Solang8_03g035960,26.7944503387658,23.0163941513362,102.539977109158,21.5576419579815
Solang8_03g035970,16.4039489053178,18.494355164361,21.9166940280223,15.5518703600181
Solang8_03g035990,1.38571390483364,8.46913341142552,4.14373103863633,1.93856682506358
Solang8_03g036000,0.65416881891897,3.72184058504889,6.26219488567572,1.41327626133877
Solang8_03g036010,334.729866455156,12.2123693095206,14.4402518311154,199.457390149246
Solang8_03g036020,0.038628565639455,8.11037694879708,0,0
Solang8_03g036030,1.03201194588314,22.789193586573,6.01886178993438,2.48994342422278
Solang8_03g036040,8.54258229388882,7.86606464823044,24.4610625413674,3.01630468651746
Solang8_03g036050,12.3932914836618,3.80276800710911,1.9443543210363,37.3876285528255
Solang8_03g036060,2.5924222739161,13.3363141682194,19.5094734338678,1.57243765019136
Solang8_03g036070,0.819049378607519,8.94775736023871,6.84778519628185,0.967002711853331
Solang8_03g036080,0,1.57860623630112,0,0
Solang8_03g036090,4.19907364088827,11.9599849915059,37.4915455613247,5.48236185252844
Solang8_03g036100,28.854700520246,9.33949684534884,0.823233950853728,44.6742952421091
Solang8_03g036110,0.595755555950476,10.8744999944027,22.7750087437711,3.47917757876097
Solang8_03g036120,9.16353943619896,21.6562537871134,9.59988148059701,13.4168871808566
Solang8_03g036130,0.325227604732742,16.0305039011091,10.976190369419,0.614443257238137
Solang8_03g036140,0,26.1890335145893,0,0
Solang8_03g036150,1.32461839800183,3.271394781124,38.1322372831566,1.87269912024303
Solang8_03g036160,3.38695285674863,11.8520863784724,18.2746983236659,2.63820326619915
Solang8_03g036170,2.17002724159071,14.741801153981,8.11451660728979,2.08624224354386
Solang8_03g036180,0.27339825507395,0.330611463468718,0.52117702877171,0
Solang8_03g036190,0.083671591917037,5.16283152923915,0.878053992572166,0.643622142781103
Solang8_03g036200,9.34405300613462,18.0666589300336,19.684274986783,8.82296331438951
Solang8_03g036210,2.69510164674151,8.95413762257211,11.3792629671878,2.97585146279143
Solang8_03g036220,16.3719409246057,39.8013732348342,24.3372546619802,14.9765660460875
Solang8_03g036230,15.819521697919,10.6357313540704,20.1898108173428,11.8155315549682
Solang8_03g036240,3.39065739530802,40.5838053723383,52.3444859213351,1.71629365339177
Solang8_03g036250,16.9951400906999,23.0338547420602,27.6052779724801,9.56147508587587
Solang8_03g036260,0.252226456526719,5.61391998284085,3.8661135019746,0.528040567646277
Solang8_03g036270,18.1483064017948,9.4808993580137,10.9440463274053,156.012322258243
Solang8_03g036280,54.6577443800695,162.212757906171,56.1845638135982,165.771495959032
Solang8_03g036290,6.29451730837112,10.2268877148712,9.85077969486213,6.2942723647535
Solang8_03g036300,3.03807652753262,9.06667337620221,5.06512621943796,4.40422581853643
Solang8_03g036310,0.0109342284842835,0.146443548889821,0,0
Solang8_03g036320,0,0.53225157672213,0.173725676257236,0
Solang8_03g036330,40.4411142125501,41.5708917192578,198.800319578095,46.4996699837164
Solang8_03g036340,343.131138304664,199.600439947226,228.251886908613,384.34114496529
Solang8_03g036350,0.712553907545258,3.15971542681182,2.27844215999253,0
Solang8_03g036360,0.17935171999915,0.899405069758215,1.01792388431974,0.661510667513265
Solang8_03g036370,7.08862759491439,7.08422897998982,8.9538666932977,6.64818017531374
Solang8_03g036390,0,0.0165896278777773,0,0
Solang8_03g036400,6.00833500081247,0.79128242906858,0.936379221328093,3.4893961577312
Solang8_03g036410,21.8511075972013,5.27806922784291,4.76613078037228,16.9750838382255
Solang8_03g036420,9.97079179513628,42.4853202228992,35.0657632498272,24.8620371899547
Solang8_03g036430,3.83131327636206,8.4725874700063,12.394226031352,4.63182654241364
Solang8_03g036440,7.97834394194952,17.1268319880791,17.5469854224574,6.58136490025293
Solang8_03g036450,3.33515083646515,5.28446684746659,8.70094575189636,2.05391536839986
Solang8_03g036460,2.35099458094059,16.7884438285851,9.95284328322706,3.15758872187404
Solang8_03g036470,19.2804763313385,37.9366170891684,32.6041179730232,28.2158949339575
Solang8_03g036480,4.43836950055571,7.37217487825643,7.37789275611138,3.63744987948258
Solang8_03g036490,417.558892154563,373.762531333389,432.377460699705,216.564044750329
Solang8_03g036500,6.47022058381464,3.84327548546747,1.80414010407472,2.75411220677634
Solang8_03g036510,0.139911340269123,2.58497526964241,0.260692387897603,0.016126443768814
Solang8_03g036520,46.8023428801653,101.663961021012,67.0559481094846,45.4469807570746
Solang8_03g036530,20.1187377079973,46.3547426886756,45.239266658176,12.7934238376126
Solang8_03g036540,4.4470698203791,4.71521491657495,8.6423879157943,3.52455252905915
Solang8_03g036550,7.05753265959178,2.26080428104245,14.5701289863533,5.92239774772492
Solang8_03g036560,0.386611571854129,0.150793425764836,1.42482408010347,0.0483251990673797
Solang8_03g036570,15.0398685819814,19.3484235676663,33.7973228120291,16.2452437145182
Solang8_03g036580,0,33.3735829910065,0,0
Solang8_03g036590,52.8267503937132,445.567183117329,90.3136850693948,34.2047161515553
Solang8_03g036600,13.9682110982387,8.72184355667393,28.804933736907,22.0816838871294
Solang8_03g036610,30.1379806784721,35.976854901552,31.9220731623734,40.6649562301682
Solang8_03g036620,5.13888090088944,19.9289462664382,19.1398036266674,8.96925971119349
Solang8_03g036630,48.3893639537232,65.4503958506537,194.909540425537,52.266376081196
Solang8_03g036640,0.970777222301697,0.945404856831746,2.52014398608418,1.30760922609236
Solang8_03g036650,14.002909114944,12.7223559298676,14.9578289515541,17.6315341567023
Solang8_03g036660,3.49855956262001,5.24430411569913,6.40134605809664,2.6294412377365
Solang8_03g036670,18.9895535490745,23.2303379584115,35.203729792754,14.300526776527
Solang8_03g036690,0,0.0801288468808753,0.778156319756829,0
Solang8_03g036700,10.1102519664604,23.6749874112686,14.7817604148165,13.3629506916898
Solang8_03g036710,32.5668064272321,14.7915542101966,18.2697353650015,30.7015444839118
Solang8_03g036730,10.1383517497961,28.6405203653104,22.1627425482749,30.7153407513406
Solang8_03g036740,0.241010105904806,1.82335238562233,1.21515891538668,0.417620861518304
Solang8_03g036750,0.323933529302882,3.37623230402909,1.18825895418462,0
Solang8_03g036760,5.86283740226871,14.0967254549187,9.09149444420191,11.5263307347343
Solang8_03g036770,16.2248206739963,29.9337130535317,49.4030870228966,16.4854728452033
Solang8_03g036780,12.6080999120908,33.9040834696292,35.2228346592638,6.98687020847631
Solang8_03g036790,45.0119629269922,46.849011223814,128.638155115121,31.1916059891391
Solang8_03g036800,2.73512284843616,62.9912987123824,5.33896185954321,11.3905707494885
Solang8_03g036810,2.28144547450194,15.6986887348617,52.8582363274317,4.95694919705882
Solang8_03g036820,11.5879775842247,29.976985008115,60.8166144017762,13.5733124089536
Solang8_03g036830,3.82950071803217,7.19727579280543,10.0364300086664,3.69672443462296
Solang8_03g036840,2.58945298930674,2.1539746034669,2.23937999324492,1.13469916168971
Solang8_03g036850,3.00651336382592,15.7817320742594,16.1346299335612,1.22347981107419
Solang8_03g036860,3.01259230211186,9.62486749432853,7.9211959265177,3.66762071908783
Solang8_03g036870,42.1536507929288,11.6379550196223,14.7032509833836,17.7762107395516
Solang8_03g036880,39.4590071036117,20.7156440437735,23.1054137815719,32.5358275041652
Solang8_03g036890,3.57222851126651,8.33709500917969,0.835097083471318,4.48869730493905
Solang8_03g036900,0,1.57124396924531,0,0
Solang8_03g036910,0.0949740093856399,0,0.504679493319418,0.0495333459399423
Solang8_03g036940,18.4129983143435,26.240098085177,39.6350146113146,11.2742477347471
Solang8_03g036950,183.681923030361,41.6794110238925,66.5625382543255,240.914489977698
Solang8_03g036960,22.0387918090197,28.8997908133402,54.0168980355212,26.8873565612557
Solang8_03g036970,0,1.84454555581437,0,0
Solang8_03g036980,0.133727436823237,3.58340280043018,4.15066115798916,0.179269638061429
Solang8_03g036990,0,0.0790485173955055,0,0
Solang8_03g037000,0.0277705889030943,0.412494923547944,0,0.346186572129654
Solang8_03g037010,0,1.02337708870351,0,0
Solang8_03g037020,59.6634087136492,85.3201244600658,73.8728150176607,58.113893476495
Solang8_03g037030,0.00559407039038905,5.65873444707728,0.0552470963982886,0.139554689719528
Solang8_03g037040,21.1112629487933,24.2976800693315,62.5894188591811,18.50832664612
Solang8_03g037050,3.0112446419364,91.5002550065583,10.5939791205562,5.8985657871336
Solang8_03g037060,25.1277366593575,39.6971341977184,59.4011170524463,20.2582850156656
Solang8_03g037070,5.73353950273831,8.20808545583283,4.47738162061099,6.31619556257198
Solang8_03g037080,4.04461343780081,17.4315718218889,15.8250723597101,3.98202336093045
Solang8_03g037090,72.4512737239186,54.0604825185799,94.4960257566334,39.8313178199888
Solang8_03g037100,22.3502816244985,2.67753578434797,3.63510600557387,25.7663798323392
Solang8_03g037110,17.4136378452011,43.1272270305197,32.6479411330914,27.6510096949724
Solang8_03g037120,3.20081948904131,5.32977761504008,9.58237878571261,1.69726511645516
Solang8_03g037130,6.25945227711647,207.175781731473,0.365311001475496,9.54495165629309
Solang8_03g037140,51.0864479090442,15.1379267953308,26.6620955378362,42.1308141974802
Solang8_03g037150,5.88915347394394,17.4056472578125,24.4930186410165,9.63508972344881
Solang8_03g037160,0.750571124235292,10.9149650946552,2.10916163478067,2.38525034438615
Solang8_03g037180,0.200055538392499,3.12444085960162,1.15337600719225,0.865338952112767
Solang8_03g037190,9.21393752745038,16.6844909067072,29.2783831046927,8.88390567696342
Solang8_03g037200,96.9309867349731,53.5153644193649,79.3163513362099,76.8739690725889
Solang8_03g037210,6.66106616827634,18.0151304058731,36.5453466710415,3.75401307924337
Solang8_03g037220,26.2524973538501,27.0774926028967,49.5118507438176,21.9072242168721
Solang8_03g037230,6.37795381418447,17.8853679658231,17.9880152302929,6.89540703001708
Solang8_03g037240,5.17644326560776,9.43180641611806,13.3946590923727,5.98229708838643
Solang8_03g037250,0.352183214142755,0.88315924714356,0.438069978302774,0
Solang8_03g037260,3.43703971205973,12.0163545606784,11.4337484844032,4.33396538390266
Solang8_03g037270,3.63755920877695,10.2032053132874,10.0417589413881,6.23379794358073
Solang8_03g037280,21.44564837058,12.1803503326862,33.178246597075,18.015582833254
Solang8_03g037290,0.0756513671351279,0.176796123764467,0.214734268427244,0.105533618383756
Solang8_03g037300,0.25819157530481,0.254600494226135,0.517765533663479,0
Solang8_03g037310,2.21661780004713,3.43543620960586,3.53203852836701,4.31825115293256
Solang8_03g037320,28.2371750418385,50.1219910966506,67.3460769887519,20.4712144268998
Solang8_03g037330,20.9089979037252,41.4143991187092,28.5206644663797,22.8424844450901
Solang8_03g037340,14.4916325770329,34.1469383728538,11.5430724559716,22.9294060392732
Solang8_03g037350,3.44791878449206,36.5441109618976,17.5024795205623,15.957005094772
Solang8_03g037360,0.041588804637484,0.68626614662385,0.483811664669804,0.283941993373237
Solang8_03g037370,0.896847033581225,12.2653033626851,3.26289473896071,1.63424184500384
Solang8_03g037380,22.7488441626657,55.5508675380877,49.8192603675316,27.3936064695693
Solang8_03g037390,0.218860180540932,5.5569779317335,1.02184430949537,0.098303948379429
Solang8_03g037400,10.4351045928919,46.7286203851804,16.3779948750668,15.0691632243503
Solang8_03g037410,0,0.0161181431254318,0,0
Solang8_03g037420,1.56987240739622,4.12220363918847,6.3000293945456,1.60034779863378
Solang8_03g037430,5.91370352663265,16.1487824669606,64.5050695897219,5.69943914015777
Solang8_03g037440,21.6219191038511,54.5501937086522,45.0919743964811,30.5303137849586
Solang8_03g037450,6.77720479586757,12.3207036232054,25.1245259183758,9.61535515341746
Solang8_03g037460,3.79303988084807,6.61670241131427,6.56368885500052,3.15424702634211
Solang8_03g037470,56.9094264580074,114.14539724376,73.290895418729,86.1396422995183
Solang8_03g037480,37.7110674187251,123.801394343595,76.1648112445338,40.8413708850693
Solang8_03g037490,11.4705293894443,11.6808539795229,35.0924170435032,10.4311621633599
Solang8_03g037500,0.863598094102999,0.258767310539539,0.164236458646547,0.0788499396547583
Solang8_03g037510,0.111593634069537,0.619506835168339,0.790015350505245,0
Solang8_03g037520,0,0.252169323514352,0,0
Solang8_03g037530,2.15720460556231,17.9695590504689,16.3577123932592,1.82444562856974
Solang8_03g037540,21.3199227739802,18.3331257040263,70.818398543667,17.6101738309691
Solang8_03g037550,36.6258476183732,7.35018874057064,72.5562682601038,25.0650081533725
Solang8_03g037560,5.01249105086352,6.67191684713155,13.4319880594649,4.14879002110647
Solang8_03g037570,30.9115116339258,31.9823665890774,39.823334566161,25.5714806638789
Solang8_03g037580,11.2323982641917,13.0843060987063,12.1941813696326,10.6886327355107
Solang8_03g037590,45.1309795647528,72.9129342170684,17.5449192512516,71.4885679983022
Solang8_03g037600,0.637874820211682,0.360498020278077,0.8421182838179,0.48632731807835
Solang8_03g037610,1816.24486478657,132.904470896558,11.1348497191983,3284.90096227654
Solang8_03g037620,3.70508515964709,5.71243902994808,12.8236479093189,3.40530423321853
Solang8_03g037630,0.719265093755799,4.51678238819051,0,0.181396041933462
Solang8_03g037640,2.57090326536516,8.28089107796584,11.264054821487,3.78735327947355
Solang8_03g037650,0.0635956100540672,3.6817718352373,2.73197474272939,1.77114512682551
Solang8_03g037660,0,0.0780162899890692,0,0
Solang8_03g037670,0,0.0407041512986447,0,0
Solang8_03g037680,1.78743903531509,0,9.13328420450966,0
Solang8_03g037690,13.12323667881,24.5492834261984,117.529719358166,11.9957501939276
Solang8_03g037700,19.1761648523303,49.145163939739,52.9087568174604,17.2137334483024
Solang8_03g037710,0.131838380864573,0.758491813810943,2.05114660944515,1.06271393156225
Solang8_03g037720,12.1564949688869,13.611631233466,17.6316163540064,13.9041535978189
Solang8_03g037730,5.7961352446184,10.2150519689306,16.1435271338502,3.26628573405225
Solang8_03g037740,11.8088410767608,41.5302531299043,45.7675930641598,9.5228261554679
