apices,coty,In,hypo,leaves
Solaet3_01g001380,1.80651390398354,0.569133042469015,5.20515127661721,5.77376483229484,0.54004974385244
Solaet3_01g001390,248.110362957084,145.419195258934,336.25830511935,312.743202494045,198.352915998359
Solaet3_01g001400,0.136038852535427,1.35154238528417,0.385588970509305,0.377860413652275,1.39847328779241
Solaet3_01g001410,1.0194157749961,0.106784134316147,0.681300562428119,0.496605060116266,0.231633972062161
Solaet3_01g001420,5.56363190862147,1.17038607204031,7.90558624687938,3.72039197375118,2.71814420516927
Solaet3_01g001430,62.3197654055185,192.905305455961,52.8685044383319,27.5882730041476,190.842168052224
Solaet3_01g001440,0.738790538115101,0.221508409646516,2.11677942497247,4.34133473628412,0.881310952197929
Solaet3_01g001450,25.0178167818537,6.84162145272054,15.0768746553687,21.7167602816873,7.6846291913231
Solaet3_01g001470,12.7899078127922,2.18092934389509,6.51061123801099,7.34015387802175,2.83189957655244
Solaet3_01g001480,107.208734045322,68.5841876653343,68.8400782852745,53.7070913319563,67.2484902853101
Solaet3_01g001490,48.2965815734062,16.5392383938877,38.8834344174854,29.7922221068235,20.1794929145749
Solaet3_01g001520,0.142884665178092,0,0.0563934100029895,0.283433051214374,0
Solaet3_01g001530,0.0809904520888931,0.481583776360749,0,0.84174826704425,0.167688389328106
Solaet3_01g001540,1.0471798826467,0.252219653149544,0.238677322684942,0.0909463007168884,0.0257624607828586
Solaet3_01g001550,0.075958797376739,0,0.144789118036144,0.460419459959335,0.0828266680297807
Solaet3_01g001560,18.708526203199,9.39025181276302,19.1503964785975,10.4984604158272,10.5976264285091
Solaet3_01g001570,32.2902493089962,3.4189867769648,29.7073787029524,49.042555931003,5.47738192775827
Solaet3_01g001580,0.0359530853733632,0,0.369512444701289,0,0.274089988752531
Solaet3_01g001600,0.0322487397674443,0,0.312078438882031,1.30761632651287,0.073092315574255
Solaet3_01g001610,42.9830189852816,53.1517377477649,33.4111850019151,36.0154407556111,57.8170086449404
Solaet3_01g001620,48.6362813708122,18.8543740136666,60.080960638192,39.50032325711,19.3417627053552
Solaet3_01g001630,0.0359467271514098,0,0,0,0.136521525133406
Solaet3_01g001650,25.4669763952165,15.0565064610025,18.6737326932607,22.8846209449454,16.7427593969572
Solaet3_01g001660,32.2584938110688,1.56602183258511,12.9883743063301,54.5214606978436,3.01326022567765
Solaet3_01g001670,7.33291994092254,1.37338293337387,6.98696889850578,8.1581049142244,1.64747639973007
Solaet3_01g001680,50.7482493494547,25.0722812578279,39.0814402374833,71.0162255006955,24.7437685420927
Solaet3_01g001690,0.855898607596362,0.0956720324736222,0.485753315860979,0.176440998668907,0.0820527777694233
Solaet3_01g001710,16.1263165123224,0.281517875118808,10.2016062492547,2.52056814172305,0.936356635294698
Solaet3_01g001720,13.9896639718832,5.44629904006058,8.47332487451671,11.3181344101926,3.60123641022877
Solaet3_01g001730,4.5925215569545,3.68909315793079,16.365163605678,13.0415976858611,4.01045637943463
Solaet3_01g001740,22.205980420391,0.395007705513849,28.2033620483588,1.06570258059871,0.572505179120897
Solaet3_01g001750,0,0,0.0635064811582655,0,0
Solaet3_01g001770,29.0320070240686,13.1611240105726,52.126295543331,6.47145707223379,37.5839024992467
Solaet3_01g001780,35.7915595436622,10.0064365248793,43.5851264817336,26.959261179449,10.8272514982202
Solaet3_01g001790,0.0159378244642507,0,0,0,0
Solaet3_01g001800,27.960094873237,5.32962017316303,16.098605928954,21.9267966778668,8.08496279875019
Solaet3_01g001810,5.27043756288006,0.492855364997363,3.67351411152432,6.09952972263557,0.957147194414715
Solaet3_01g001820,0.529195669719306,0.125403409629229,0.811125581405799,1.15280157907686,0.051003411205845
Solaet3_01g001830,17.1061356361648,5.63593255617914,12.5238641280371,9.06777660300577,9.29486848442668
Solaet3_01g001840,74.9291644084874,124.053534067298,77.853112186336,72.9316368409378,88.9435042612267
Solaet3_01g001850,25.3935428916151,29.7083006027983,12.0494777504315,12.4167360268873,24.9502621202933
Solaet3_01g001860,20.9562813853445,5.88016118555062,10.5024007262056,11.8168364778212,4.35589858429584
Solaet3_01g001870,0.0318531721290323,0,0.087591167817509,0,0
Solaet3_01g001890,5.10641807901281,5.20319054398109,3.99147517453671,10.9054393115273,4.19903232481412
Solaet3_01g001900,8.92927038051799,1.62450357142052,8.03524235064585,4.75071772855218,4.07907399100582
Solaet3_01g001910,15.9450290430368,10.7294870877395,21.5798893861006,9.22885070602739,12.4277841115767
Solaet3_01g001920,147.091129968871,5.46689699296445,89.9837446896771,15.0817263069373,20.3929339744709
Solaet3_01g001930,34.1277922818884,11.3892947026443,25.5730987200125,2.31998903985976,12.617796246053
Solaet3_01g001940,43.0470406377626,23.5587268529883,42.3708759550366,44.9499790893609,16.5035078607084
Solaet3_01g001950,6.03850061550458,2.87787966983521,5.34818391225268,3.69229613564192,4.29408972295253
Solaet3_01g001960,199.244502407085,146.899862567737,147.566053363441,218.84842039819,117.49227084488
Solaet3_01g001970,104.202624494175,2.79031233747603,95.9695827731578,28.2283670409841,0.741582149808108
Solaet3_01g001980,0.0159296465039427,0.0210849329451754,0.278061088533677,8.93105767163488,0
Solaet3_01g002000,0.638873090527481,0.201747334804855,0.263683816357061,3.87873540665209,0
Solaet3_01g002020,4.91356401534656,0.758135836959948,2.8572286813975,14.610836228504,0.164114321950099
Solaet3_01g002030,5.73278013303462,3.16558134188562,6.36356555423972,13.1696515824274,2.56758741533084
Solaet3_01g002040,11.1041704805872,3.19405272939646,7.94599202944938,8.19124457291029,3.6659173532313
Solaet3_01g002050,100.849179107362,105.928488260651,136.320654038542,87.5037222112549,189.602687996737
Solaet3_01g002060,30.4687757645061,11.3947482380437,24.0018569193429,33.3033957575776,13.9380857500753
Solaet3_01g002070,2.88232275778036,1.65588432133518,2.04472754949473,0.329975182748476,2.78653519161168
Solaet3_01g002080,101.708246731985,20.8724486728512,99.7863045120224,38.4959068443057,26.109133250708
Solaet3_01g002090,15.9189405129404,6.05098271313728,16.5355929423784,11.0045716954153,6.58839939365943
Solaet3_01g002100,0.780838448196952,0,2.09728756293381,0.0678598889970138,0.343452313318566
Solaet3_01g002110,4.87012383145858,0.0610723301275422,9.16057586646974,0.0894670178318838,1.36523804832285
Solaet3_01g002120,1.14711033715466,0.301818281718827,0.267409123268155,0.650047452248417,0.465129236955115
Solaet3_01g002130,53.207390754438,22.9667925059967,37.9348166347592,78.1062298047464,4.38115166079047
Solaet3_01g002140,0.762990170434758,1.04648380032587,5.91644425578535,3.2084107046471,6.77523438858475
Solaet3_01g002150,0.0385769754795618,0,0.101477572471504,0.590162651004073,0
Solaet3_01g002160,0.14069773360716,0,0.269839579160959,0,0
Solaet3_01g002180,11.1079681965696,10.7720667715052,7.20638704072768,9.5563610895108,9.67209544609024
Solaet3_01g002190,1.40409883400592,0.119686029488296,1.38567239023025,1.262418061773,0.0988034407854859
Solaet3_01g002200,74.5269181675617,2.00908505900603,136.748438675776,68.116516849348,4.12815164353476
Solaet3_01g002210,121.426573896936,0,211.717049949541,0.0701086572483768,0.0702566912967233
Solaet3_01g002220,21.6134133550149,4.68912760203635,21.5609475505342,15.660962257751,5.95268754951058
Solaet3_01g002230,85.1319365224573,18.8679487554348,63.4304086293759,74.1460260214162,26.5177910056932
Solaet3_01g002240,0.561493491383142,1.10829031584219,2.21298061289262,107.932577326447,1.81546529611985
Solaet3_01g002250,0.0224809031578588,0.0463409457793694,0,1.13407942752159,0.050619657925541
Solaet3_01g002260,2.61857790342277,0.314662109781699,1.64486973887525,0.672788427045375,1.3461359565337
Solaet3_01g002270,9.0897477500416,2.93094086748987,8.27249615339066,2.54371435852214,5.29446147747098
Solaet3_01g002280,49.2412607857886,18.0935826908952,53.4910995093094,27.2671502077276,16.8635565075148
Solaet3_01g002290,27.1981003529008,27.2441164569533,40.7095957430331,40.7623531619173,25.4579764291304
Solaet3_01g002300,0.413651957704439,0,0,0.503872671845538,0.0639036926156367
Solaet3_01g002310,4.70883620571589,0.344602336251874,4.95955745148991,3.50102875071087,0.610691309311904
Solaet3_01g002320,87.1173643274927,20.9998044540152,53.3182673584891,60.5683680726887,26.0125530484594
Solaet3_01g002330,70.2723401628566,111.677678057103,38.6605356629747,60.1434263986921,81.4771546042026
Solaet3_01g002340,0.156089159764993,0,0.177899150638358,0,0
Solaet3_01g002360,0.0462875286242024,4.20880693941846,1.38940868313308,0.334419532464975,2.42617547656407
Solaet3_01g002370,50.2702215282039,6.25985475189844,23.7315882073911,24.8845310374694,7.43589440010374
Solaet3_01g002380,2.39717402795756,0.525945159148218,4.42975081657274,3.0111307499415,0.995738787691808
Solaet3_01g002400,1.051192838917,0.438011996412934,1.81637246372739,1.48972176150033,0.320077489418978
Solaet3_01g002410,0.0343838259709137,0,0.153197575994575,0.358254736808537,0
Solaet3_01g002430,0.106622979145748,0.0537676279140483,0.15068359126717,0.0664699023808717,0.135527169813343
Solaet3_01g002440,2.91828053760017,1.64471114779353,6.44172454125934,12.0986940892041,3.96322176938835
Solaet3_01g002450,0.167186564815591,0.0899099650851465,1.1897828144997,2.09286043222032,2.4930832332314
Solaet3_01g002460,7.56563825426887,4.16320445516976,9.44811152209344,5.78540542424946,5.65616281736871
Solaet3_01g002470,4.84248099106295,1.80545311049825,6.19249008958921,3.42171640389524,3.96317791085832
Solaet3_01g002480,14.3790079587008,8.49196862007838,1.28583619770845,14.7597584973199,6.86814597257943
Solaet3_01g002490,18.0614168694231,32.660842195155,12.9520664786873,28.6860586272715,25.4374062892152
Solaet3_01g002500,13.8479384750271,12.6244347837817,17.9722896661401,13.7334514196142,11.6018814512588
Solaet3_01g002520,13.8279536601496,3.55562444952073,11.2817709056344,7.11059142008049,3.82183569411121
Solaet3_01g002530,0,0.0605936191632482,0,0.143544783072065,0
Solaet3_01g002540,11.7114852723017,1.81171781840764,10.5019181301166,9.19802415958147,3.41327440761594
Solaet3_01g002550,0,0.630214411566411,0.0371678144599523,0,0.322085458220395
Solaet3_01g002560,0.679998617902515,7.05789476677861,8.84128168316868,2.03790052581967,11.9630075741501
Solaet3_01g002570,8.2180076797687,1.58241792100406,13.3831034339759,6.68542715906923,1.88772628850337
Solaet3_01g002580,0.0197248928460776,0.312177823665574,0.223785905425419,0.479531766434941,0.0361489271485907
Solaet3_01g002590,26.4830552452229,8.10102958561398,23.0980426713594,35.6711992333796,9.58008742656715
Solaet3_01g002600,13.8561913055267,3.460993942246,11.9232800454572,41.5194756505825,4.59898536937857
Solaet3_01g002610,16.4110145933126,18.8537640065481,26.9111858948424,17.1147762100859,26.3537855841429
Solaet3_01g002620,2.72427843540721,1.00918947766584,2.24760416022328,9.67434932556969,0.779616454494639
Solaet3_01g002630,7.70281368708468,19.5853622600311,3.91077496526334,22.2430845907585,11.3523350889406
Solaet3_01g002640,23.3536204841985,178.569254474302,167.805409710863,631.838690181831,458.306228330228
Solaet3_01g002650,0.105687614708322,0,0.0425272279863545,0.729936397313475,84.7591962160427
Solaet3_01g002660,0.0671413742789878,0.122054561737077,0.25215639220192,74.0304959645766,4.73797209971921
Solaet3_01g002670,20.5941324458093,4.88210255871453,16.6516630299224,9.48806170071733,6.44800068382266
Solaet3_01g002680,2.34711865313523,0.934598821640771,2.38449293484856,3.1011061719201,1.00335347326705
Solaet3_01g002690,13.5675307363021,6.74686399541907,10.0684223879247,8.68500355954476,9.79343114263704
Solaet3_01g002710,11.8349852950286,8.85044296149533,8.30793950776278,14.0936124873777,9.94419831561945
Solaet3_01g002720,0.39524634683574,0.380096526757991,1.27009629168486,3.34525798460222,0.490022239294542
Solaet3_01g002730,24.0790475410819,16.269598449969,20.8736145920162,23.0360855288288,10.5603268235067
Solaet3_01g002740,0.0131901622025554,0,0.161128928221202,0,0
Solaet3_01g002750,36.0391480901465,2.22496173619283,19.0690453364055,18.9275721210068,3.86779365026718
Solaet3_01g002760,27.41897045665,6.53331550370124,16.2931167553226,13.4301526805891,8.63410505756638
Solaet3_01g002770,40.7632940068198,30.1622395809341,30.6924677194638,41.4666328375998,26.2818822142013
Solaet3_01g002780,18.9599055911461,2.56701032376457,10.8445096295581,10.8119575528378,3.54830919277702
Solaet3_01g002790,9.19345567140658,0.457906101738792,3.08473730062245,2.63117985902718,1.0156018530781
Solaet3_01g002800,35.9372296781294,10.2397248036486,18.0100490529293,26.2859015408903,12.6291132944949
Solaet3_01g002810,676.699976909988,123.973549939026,366.006094266298,317.694441189357,118.90826725992
Solaet3_01g002820,48.7190518579948,29.2576875059088,56.0497957689734,21.4070614930221,45.2693184454236
Solaet3_01g002830,699.185090142244,821.436813118822,520.02354046525,695.43952575868,712.500835043692
Solaet3_01g002840,15.7585466998379,13.5692854511244,22.1740400124026,20.8989102422746,17.829406494406
Solaet3_01g002850,37.6121992997588,9.72507008388815,37.8239772123239,18.7900083018578,16.1422679616178
Solaet3_01g002860,0.0144578489475145,0,0.64894674035582,0.152784574351207,0
Solaet3_01g002870,0.111712703945344,0,0.118067560455897,0.0458401711856323,0
Solaet3_01g002890,39.7138873506825,4.15844022005476,34.0235864866519,15.5547141863975,8.89272439968576
Solaet3_01g002900,18.6147662264817,15.5666864710897,16.3836101452878,13.1653483990054,16.9529715063423
Solaet3_01g002910,166.60209076602,142.342916431147,217.545202180018,234.250942711452,149.332288571725
Solaet3_01g002920,20.4667747802524,3.76579143907225,31.4541064340399,26.3163282063922,6.39605965657553
Solaet3_01g002930,0.431389467880472,0.0409759668534315,0.742055300563168,0.129516668186409,0.0857481812007743
Solaet3_01g002940,5.33710399638724,0.222634575041041,5.2835011236484,2.02474716221013,0.969311469273514
Solaet3_01g002950,5.12813416664773,0,10.2267619975087,1.00559538159866,0.0560355203381943
Solaet3_01g002960,2.7744047801986,0.116100810264214,3.56592159635874,1.28854585933848,0.619747846283549
Solaet3_01g002970,2.7807482712156,0.270189472064966,2.95054575945321,1.91916383579094,0.611255190119724
Solaet3_01g002980,15.6854656524762,0.531320007791737,16.4941126577205,4.15702723918482,1.64452968745768
Solaet3_01g002990,7.48129419297192,0.719482903767964,7.24385575227264,7.8199125069751,1.61671307537809
Solaet3_01g003000,0.131070512852108,0,0.148874526311642,0.0146646476916163,0.119399356734227
Solaet3_01g003010,6.81289768956812,1.50067722137851,5.96257755368201,3.09357137585075,1.58809463951535
Solaet3_01g003020,0.378429348639052,0.0118253669802905,0.785453539661043,0.191895486620463,0.256338381075074
Solaet3_01g003060,0.0071175016294212,0,0,0,0
Solaet3_01g003120,9.19539375537495,4.87448160042029,9.53043212461951,7.87305377773828,4.93280806220226
Solaet3_01g003130,3.19789635179424,0.130005917327468,3.98168934804456,1.14287359313893,0.146615766199816
Solaet3_01g003150,0.148114629945135,0,0.14584202482959,0,0.0579744656786163
Solaet3_01g003160,0.195838901570998,0,0,0,0
Solaet3_01g003170,0.0295345542760044,0.0130634910638587,0.0516842294575363,0.067886805414033,0
Solaet3_01g003180,0.0427347226386721,0,0.0209211470963229,0.0485454366064268,0.0261691619848694
Solaet3_01g003190,2.09352696855841,3.25988564691713,2.75453461005015,0.248046284723029,3.29259785906162
Solaet3_01g003200,0.0062888906348391,0,0,0,0
Solaet3_01g003220,2.63604602825889,1.93254620495092,2.8527778275476,6.8549061117419,0.0482874127734576
Solaet3_01g003230,27.324856960974,3.85995370513759,19.058813358772,12.8603951380477,4.47805901459876
Solaet3_01g003240,16.9874495414514,15.3947446520858,20.1934238877281,29.4584930881954,14.9630397052979
