apices,coty,hypo
Solame3_01g001320,2.13894814273529,0.349834066150575,0.811409215319435
Solame3_01g001330,2.13887922999048,0.347449962417417,1.80808682879675
Solame3_01g001340,17.1091219500707,65.1905729261456,18.7368280264193
Solame3_01g001350,37.7104842883189,19.7352618239076,37.69012502182
Solame3_01g001360,24.9580852341766,11.0593386804566,36.1780467245653
Solame3_01g001370,50.8395976821652,15.6104848731546,46.4587274499214
Solame3_01g001380,0.0266026357798863,0.0234817106482728,0.0317293714527694
Solame3_01g001390,0.295837495850007,0.990330460578753,4.88366730341445
Solame3_01g001400,0.334729616266667,4.78713778702205,398.258771372541
Solame3_01g001410,0,0,15.7067110709303
Solame3_01g001420,1.07824686639236,0.303801754215736,1.18087591061462
Solame3_01g001430,5.49590123198255,2.64028795075914,6.77365397914186
Solame3_01g001440,70.3412106326464,17.0787353515343,23.5306174971568
Solame3_01g001450,3.50139966931896,2.19671337211026,6.3507417212356
Solame3_01g001460,2.25304678446754,1.02946136233864,3.28574989729847
Solame3_01g001470,52.2482361243806,266.935207086005,139.411778551919
Solame3_01g001480,7.49577070995435,6.7813280834786,10.9220015931766
Solame3_01g001490,1.39721899442087,1.21005183170063,6.33612011306803
Solame3_01g001500,3.995977585385,1.91252941183623,6.4791530760499
Solame3_01g001510,24.9998206833316,14.5258631234191,18.0899728670606
Solame3_01g001520,10.3145730014969,12.3994027262922,22.2268139480014
Solame3_01g001530,0,0,0
Solame3_01g001540,13.0664211882767,4.34918455937504,1.95465903354655
Solame3_01g001550,6.89125291272237,6.27181328139763,1.67656353557387
Solame3_01g001560,14.5351567776999,2.46181754544868,18.7381284394305
Solame3_01g001570,1.52252270606532,0.614139483057523,2.26894164234612
Solame3_01g001590,0,0,0.199928571840443
Solame3_01g001580,0,0,0.187292566675409
Solame3_01g001600,0.805187918548506,0.625296783549394,1.80251530671455
Solame3_01g001610,4.29893156620922,1.44932201485804,11.4853294608999
Solame3_01g001620,2.61321074287031,0.710897675141951,6.64977821778478
Solame3_01g001630,13.8314180514969,4.83189621231062,6.6009412694924
Solame3_01g001640,11.6814240220957,9.56076818380554,46.0761804812296
Solame3_01g001650,71.1621610502093,19.4977059523326,44.6710772388676
Solame3_01g001660,14.3294609798681,6.66740053141974,20.225356725729
Solame3_01g001670,19.2996936999097,0.227076231715761,0.845517757808862
Solame3_01g001680,0,0.477385880031222,0
Solame3_01g001690,1.29315093359468,0.378981081457663,0.873479994947854
Solame3_01g001700,0,0,0
Solame3_01g001710,0.29121042398166,0,0.667518947482981
Solame3_01g001730,0.381693566323656,0,0
Solame3_01g001740,0.050913441293742,0.0282470477074111,0.103033151360274
Solame3_01g001720,0.0999932208479914,0.0713456035114629,0
Solame3_01g001750,0.430915619877437,0.375573787523785,0.258163990258298
Solame3_01g001760,0.308366663849567,1.22064605623616,0.819614525789916
Solame3_01g001770,5.29222000445057,2.77936952606629,7.12785127029822
Solame3_01g001780,42.1828548677419,51.3326345608068,150.238972848976
Solame3_01g001790,0.317391318104262,0.271433726152905,5.43148884703172
Solame3_01g001800,6.01045242030479,2.00459212836692,8.11355254199106
Solame3_01g001810,0,0,0
Solame3_01g001820,0,0,0
Solame3_01g001830,1.40875557662841,0.218921963638159,1.6663480102113
Solame3_01g001840,0.122192235190646,0,0.231546209747046
Solame3_01g001850,0.55147054177472,0.496891877084808,1.34283802198605
Solame3_01g001860,0.332105975935087,0.0771235108505381,0.216504989007203
Solame3_01g001870,0.355244237227118,1.39926627650769,0.539019762084128
Solame3_01g001880,3.44627786610535,1.67655463379531,6.1502398784562
Solame3_01g001890,0.362062558460978,0,0
Solame3_01g001900,1.06181876336915,0.0998974088369993,0.0778096835219669
Solame3_01g001910,0.702363641683632,0.0994345147246622,0.139975852748061
Solame3_01g001920,125.426265982083,290.154288183991,178.33768776699
Solame3_01g001930,0,0,0
Solame3_01g001940,16.6285425822219,7.42669022935417,14.3014405598242
Solame3_01g001950,649.880352419525,2273.89829459664,1130.39416377898
Solame3_01g001960,68.4445272917446,35.0798980150227,84.1980748443296
Solame3_01g001970,28.831471441835,18.8714685361258,39.2938462287637
Solame3_01g001980,0.357186127454617,0.208372912630213,23.7963741011474
Solame3_01g001990,1.47047104305027,0.77245224454835,47.2029193490174
Solame3_01g002000,0,0,0.605082758346267
Solame3_01g002010,6.73670938773727,82.3460996956852,439.270060639833
Solame3_01g002020,239.092603972025,97.4434605955891,295.263053334979
Solame3_01g002030,110.78283866794,66.7836939355762,176.226948552831
Solame3_01g002040,6.561839092658,15.9782623971957,8.5449579331873
Solame3_01g002050,7.42327508896488,8.0514652729617,40.8725259516916
Solame3_01g002060,126.422321416825,455.000007795996,85.2092100132637
Solame3_01g002070,14.1184208616288,0,0
Solame3_01g002080,306.147930229043,1.32541674868743,6.09140460194611
Solame3_01g002090,177.132135007177,7.6832441833627,61.6964037883686
Solame3_01g002100,0.717701334813637,0,0.602238499384764
Solame3_01g002110,1.65888402184071,0,1.71757976626852
Solame3_01g002120,0.158354756187224,0.139663112344459,8.8863809677159
Solame3_01g002130,8.23513840847563,4.28038160363109,13.1724127254009
Solame3_01g002140,10.1707440481767,1.19291310058343,4.23634629225167
Solame3_01g002150,376.038434597941,6.02462093741014,25.7722554311117
Solame3_01g002160,9.31702557328952,1.92683464611969,27.0976611993795
Solame3_01g002170,1.69055428934738,1.75912270908975,0.788891446426387
Solame3_01g002180,178.306049612527,27.996022350846,79.4187603654149
Solame3_01g002190,23.1786571059164,2.90098144963972,6.29339168496778
Solame3_01g002200,0.421265141059279,0,0.820335390076171
Solame3_01g002210,45.3811467521432,5.36623058166118,1.55788795855823
Solame3_01g002220,221.249712426014,0.751130511235149,0.611544613061792
Solame3_01g002230,678.17528420419,12.2077220814627,63.9231275947148
Solame3_01g002240,855.479075065435,1.37272185241565,67.4819574621231
Solame3_01g002250,690.341022438749,2.89771953391919,94.0570496306517
Solame3_01g002260,23.3317427219852,4.00914886255071,24.3069570129602
Solame3_01g002270,0.823169686699085,2.23049317486577,12.5907058926074
Solame3_01g002280,9.23716901774353,1.99486599463872,4.37734490053781
Solame3_01g002290,2.82073563826321,0.183698675805595,0.406288937175091
Solame3_01g002300,6.53506465673787,4.73820883561098,5.23832586938238
Solame3_01g002310,0,0,0
Solame3_01g002320,0.0540932874372285,0,0
Solame3_01g002330,8.67089340019312,1.95667435491008,9.4708286173698
Solame3_01g002340,33.2681174023393,20.1359608691327,75.9166998461994
Solame3_01g002350,1.16746533040784,0.966840843516265,46.8310877624134
Solame3_01g002360,0.0927136044430553,0,0
Solame3_01g002370,89.9481310868156,1.35399938239298,1.38333823976074
Solame3_01g002380,4.44895716435328,0,0
Solame3_01g002390,0,0,0
Solame3_01g002400,10.0782314976861,6.27569935579459,13.9755608189006
Solame3_01g002410,9.56430694214252,10.7891093178468,16.1175252723987
Solame3_01g002420,9.19682476776335,4.26832627457068,11.2763280130198
Solame3_01g002430,23.7177454721221,34.1811434203793,41.5957900427941
Solame3_01g002440,56.066040094206,95.2175600912883,65.0521451999363
Solame3_01g002450,0.0610567892031338,0,0.438593258375185
Solame3_01g002460,0.0833487435403765,0.019945836316667,1.01890325741444
Solame3_01g002470,0.0767440715584104,0,0.217552831379517
Solame3_01g002480,0.0528222225585652,0.140423310990699,4.85545964514766
Solame3_01g002490,0.277390773035493,3.28549635859164,1.22451045476316
Solame3_01g002500,0.150167987569508,0.278968718755946,5.19432000317997
Solame3_01g002510,0,0.364553673820586,1.09128356274207
Solame3_01g002520,0.0530962467555546,0.3162031332398,1.43283439063271
Solame3_01g002530,0.172841556859541,0.262235257387014,1.53714923813568
Solame3_01g002540,4.09400438055485,3.53413607019088,0.104521278911229
Solame3_01g002550,70.5191236194529,9.53159583991413,75.7869217350923
Solame3_01g002560,3.38349617279571,1.6111271166248,3.70664058988111
Solame3_01g002570,1.12476186022828,0,0
Solame3_01g002580,0.0659006864695177,0,0
Solame3_01g002590,76.8177844575875,0.285260725035733,0.439282681530567
Solame3_01g002600,0.395584729385157,1.28822343323092,6.83141887761009
Solame3_01g002610,0.0257200236779673,0,1.50774265068882
Solame3_01g002620,4.29772285274811,2.05502877959998,3.88552544994943
Solame3_01g002630,1.75091794359887,0.907866588118026,1.51060348384836
Solame3_01g002640,0.579957044063374,0.353743006138487,0.775339237871688
Solame3_01g002650,1.48919386271508,0.763174298389469,2.16214211386398
Solame3_01g002660,1.02237182445892,0.506327210642022,1.07830490551431
Solame3_01g002670,14.9394336790465,10.046466819016,31.7565618042373
Solame3_01g002680,12.290149654696,58.0829547094008,87.5098105181857
Solame3_01g002690,6.12844792919167,4.86270376444374,8.34176462876206
Solame3_01g002700,2.78919459354494,1.60434542902947,2.38618791794242
Solame3_01g002710,0,6.91527739174621,1.4094223984985
Solame3_01g002720,28.3552889259925,7.95485607747656,14.3994069610464
Solame3_01g002730,0.3452518158313,0,0
Solame3_01g002740,0.303730696089496,14.4128709752541,7.03115329002681
Solame3_01g002750,4.49380742515795,0.804852860112303,6.85845617568688
Solame3_01g002760,20.822984349039,0.943989585257299,0.278244941545799
Solame3_01g002770,8.63254002492605,3.42376221676913,7.51678776128977
Solame3_01g002780,5.33315872330906,2.68174617582876,9.28750212056376
Solame3_01g002790,4.58360551433406,6.20265564482482,22.0302167920515
Solame3_01g002800,0.19203727730363,0.312698614886512,4.06879254241768
Solame3_01g002810,147.146256575711,1.56322739058862,4.09162697582235
Solame3_01g002820,17.834500846844,18.3014875559111,315.064673010684
Solame3_01g002830,13.7570826816106,3.5644480546538,12.2364835915946
Solame3_01g002840,0.197697102648819,0.271515968993173,0.318525156393689
Solame3_01g002850,3.08076419014099,3.07355220592753,2.74351866280266
Solame3_01g002860,11.149126980192,3.91094234457185,9.07038086106093
Solame3_01g002870,0.157486630347264,0.658221156707564,3.90614710127267
Solame3_01g002880,2.67828224745765,1.83111557177714,3.03800091348634
Solame3_01g002890,0,0,0
Solame3_01g002900,4.1216437484528,1.16561417734135,3.68727515071798
Solame3_01g002910,23.4810850629589,10.2189103083855,22.4588898527045
Solame3_01g002920,59.3981936131232,29.0060155733058,45.4776334937221
Solame3_01g002930,36.441559116523,13.1728744501688,49.3369963528827
Solame3_01g002940,7.26778864379866,1.38480325503549,3.36186282354908
Solame3_01g002950,15.9232331724846,7.56467131392127,15.198530152608
Solame3_01g002960,296.609781851391,507.477057177393,533.716328334819
Solame3_01g002970,18.5017905244641,7.659221993712,11.8282192023207
Solame3_01g002980,340.328940720374,206.377713609555,397.644899787029
Solame3_01g002990,10.1585480844943,9.40932030420308,7.69597119342476
Solame3_01g003000,9.81428485819984,4.0434717200344,9.32870839990383
Solame3_01g003010,0,0,0.664441806412232
Solame3_01g003020,0.248358853966212,0,0.440078966984895
Solame3_01g003030,54.3091208347002,47.7696386515611,41.333469165294
Solame3_01g003040,34.9968595644783,16.3169909169671,41.7293161320701
Solame3_01g003050,13.3928916379013,10.3186840268141,8.1590527259926
Solame3_01g003060,220.472057778112,137.16797744773,357.522106487506
Solame3_01g003070,15.4866409961764,12.9872065739699,3.60173362667037
Solame3_01g003080,4.4358077428662,1.16858981456775,0.402349904929596
Solame3_01g003090,0.899693902637465,0,0.157283281759254
Solame3_01g003100,22.0602603991565,0.176557565296593,0.418410579951448
Solame3_01g003110,4.26424115291945,0.429612665523986,1.03606471325742
Solame3_01g003120,0,0,0
Solame3_01g003130,0,0,0
Solame3_01g003140,8.05785633303712,4.09059948512035,6.43898711420248
Solame3_01g003150,0.184144873528847,0,0.24601129085032
Solame3_01g003160,2.49763056951531,1.57991022147688,4.91135547705457
Solame3_01g003170,30.8804321228764,21.7944998344994,43.2745287327267
Solame3_01g003180,25.0100208807705,14.0188817063848,28.5344914240837
Solame3_01g003190,0,0,0
Solame3_01g003200,8.07537790472867,2.93897161994566,5.75020133920011
Solame3_01g003210,0.0144213083475704,0,0
Solame3_01g003220,0,0,0
Solame3_01g003230,61.2627539818516,68.4955604116294,247.722296719202
Solame3_01g003240,4.43495459220512,0.0443848221406261,0.192693978472287
Solame3_01g003250,30.1606645524331,201.758860916251,13.5519749681896
Solame3_01g003260,5.97902558835527,34.3269390138743,3.05882078700406
Solame3_01g003270,9.22182175971393,7.65116289156194,10.6545440165959
Solame3_01g003280,7.8238732235093,3.54511492164391,15.7320247636522
Solame3_01g003290,26.1143601255636,10.3797321137697,32.1311175732977
Solame3_01g003300,4.74594186264243,3.70685342522967,5.71389527196282
Solame3_01g003310,15.3214325602443,8.33671068096877,21.6581994853464
Solame3_01g003320,4.17203240028478,1.83560439907536,2.79908753020419
Solame3_01g003330,21.0735268898392,29.6320173549756,37.9630001965027
Solame3_01g003340,14.2614614158992,7.35111344681978,16.6809325713508
Solame3_01g003350,101.643880082205,20.4767643981454,53.806740030087
Solame3_01g003360,0.885431704229467,1.03001545354038,1.01584120103944
Solame3_01g003370,0,0,0
Solame3_01g003380,45.8466549209349,24.1595224240899,50.9902141847852
Solame3_01g003390,0,0,0
Solame3_01g003400,2.35060353923045,0,1.48602149763155
Solame3_01g003410,2.47370669520192,0.8369025991919,4.84623777240698
Solame3_01g003420,1.09610662127268,0.0895535045134358,0.523669923565067
Solame3_01g003430,2.62513348951734,0.0442740937924503,0.0606191924982476
Solame3_01g003440,6.31998232069378,0,0
Solame3_01g003450,0,0,0
Solame3_01g003460,0.137782100652714,0.746973654231684,0
Solame3_01g003470,0.0400473782427392,0.026695263964931,0
Solame3_01g003480,1.58703156447923,0.1352444947704,0.533923013434745
Solame3_01g003490,1.58961162625472,0,0.213537802967876
Solame3_01g003500,0.185557738339847,0,0.508605685711674
Solame3_01g003510,0.305001455336423,0,0.548716152721199
Solame3_01g003520,1.12952220843778,0.145354394755141,0.200053312269379
Solame3_01g003530,5.4821324815643,3.88933629023423,9.49158233913467
Solame3_01g003540,0.631062339379374,0.859726438406711,12.1618627651332
Solame3_01g003550,0.178812069187487,0.742472189652784,0.298936261723151
Solame3_01g003560,0.235809801767316,0.22371376366488,0.330952789478912
Solame3_01g003570,6.76345808676454,1.34624640090215,5.4548496526018
Solame3_01g003580,11.6414787485114,4.37154693753916,13.9429779875408
Solame3_01g003590,2.57152618857138,0.870378441390554,1.86805012573673
Solame3_01g003600,0,0,0
Solame3_01g003610,4.90492389704929,1.20801716007278,2.53085529985146
Solame3_01g003620,11.6761183674481,0,1.27176452229592
Solame3_01g003630,0.389539840562228,0,0
Solame3_01g003640,0.0365712043442645,0,0
Solame3_01g003650,0,0,0
Solame3_01g003660,0.0782818303996662,0,0
Solame3_01g003670,0,0,0
Solame3_01g003680,0,0,0
Solame3_01g003690,0.334961064840155,0,1.50246922725784
Solame3_01g003700,0,0,0
Solame3_01g003710,0.0662296017531318,0,0
Solame3_01g003720,0.259176720630966,1.15313683428428,0
Solame3_01g003730,0,0,0
Solame3_01g003740,0.135183692939954,10.0195577046831,0
Solame3_01g003750,0.06324628236695,0,0
Solame3_01g003760,0,0,0
Solame3_01g003770,0,0,0
Solame3_01g003780,1.86812005556467,0,0.259779103697796
Solame3_01g003790,4.78491276645627,2.11032117636495,0.846029087993043
Solame3_01g003800,0.241107886839903,0.447695750839538,0.828033753321494
Solame3_01g003810,0.99584565878252,0.206844911307795,0.413250004399945
Solame3_01g003820,0,0.245679853319466,0
Solame3_01g003830,1.31181225182851,35.7038702732029,1.90617095304343
Solame3_01g003840,1.38267612744199,0.374352722855132,0.878342475565002
Solame3_01g003850,82.7532816554833,58.0244340291483,120.661863069532
Solame3_01g003860,38.540779388242,3.47410354784358,7.858947614459
Solame3_01g003870,0,0,0
Solame3_01g003880,31.2185055247073,4.07217491866119,14.5358556777317
Solame3_01g003890,1.48991933205436,0,0.701340550327878
Solame3_01g003900,103.344473174663,0.285741216899839,4.05566035836166
Solame3_01g003910,0.798335877836891,0.318454771921168,0
Solame3_01g003920,2.18834238802951,0.693205758579567,5.40093403220059
Solame3_01g003930,5.16306709990159,22.812222844488,18.8002583577745
Solame3_01g003940,14.0553259005009,1.22929863907178,9.2749704542324
Solame3_01g003950,1.4922487684695,69.8828677547302,221.932989198615
Solame3_01g003960,0.0263790360085928,0.327495880122435,0.287500841998385
Solame3_01g003970,0.553013524742666,2.59605252051695,2.11041222129616
Solame3_01g003980,0,0,0
Solame3_01g003990,0.244060860039363,0.474214976304176,0.412085383207515
Solame3_01g004000,14.2538592470355,30.6139553440862,72.7697772567889
Solame3_01g004010,0.744181653812958,0,0
Solame3_01g004020,0.0775064894219733,0,0
Solame3_01g004030,1.36391842222646,0.643430620413471,1.85430102415149
Solame3_01g004040,1.1597505542682,0,0
Solame3_01g004050,0.578207657081629,0.330530154510009,3.27893962961079
Solame3_01g004060,0.186553212173363,0.0451277081311929,0.171238608079904
Solame3_01g004070,4.81270434059843,4.97938835953621,4.19628892637161
Solame3_01g004080,0,0,0
Solame3_01g004090,0,0.0592409936017418,0.0742110125145973
Solame3_01g004100,6.68379868605849,2.18716140439457,4.16512990947126
Solame3_01g004110,0.0224826587797601,0.0394834188743621,0.0940797044309133
Solame3_01g004120,5.89722507052953,6.3155369064359,8.50338497909403
Solame3_01g004130,11.0596470861818,17.2760013611666,10.8485770857783
Solame3_01g004140,18.9290941764675,4.92175112146379,8.72771136109719
Solame3_01g004150,44.7836657511985,11.8464607316993,32.1753734605812
Solame3_01g004160,27.4076118212824,7.63812159529649,12.9778389324097
Solame3_01g004170,1.22458354861884,5.1635070175458,6.70139638418902
Solame3_01g004180,11.4802438741995,9.96461560462556,14.0445669352078
Solame3_01g004190,33.1882516931297,62.5195321409317,88.303703972199
Solame3_01g004200,0,0,0
Solame3_01g004210,0.805286321835992,0,0
Solame3_01g004220,0,0,0
Solame3_01g004230,0,0,0
Solame3_01g004240,0,0,0
Solame3_01g004250,0,0.157298059073558,0
Solame3_01g004260,0,0,0
Solame3_01g004270,0,0,0
Solame3_01g004280,0,0,0
Solame3_01g004290,0,0,0
Solame3_01g004300,3.95116576519352,2.14368747003272,4.95313908859135
Solame3_01g004310,1.65785899649195,0.838941959626587,0.801450623772396
Solame3_01g004320,16.8272459346784,3.59138877901769,7.81229975698256
Solame3_01g004330,0.328182206179844,0,0
Solame3_01g004340,26.8097447651824,41.8602550712306,11.4021911426368
Solame3_01g004350,4.48908211579959,2.35468180300469,2.47425935830548
Solame3_01g004360,28.469288163854,1.10382312037645,6.33443249239989
Solame3_01g004370,0,0,0
Solame3_01g004380,2.52511638244492,0,0
Solame3_01g004390,0.363836669625873,0,0
Solame3_01g004400,147.729897026185,112.744275541233,200.603942417222
Solame3_01g004410,195.826630404726,36.5221746598599,195.367901614021
Solame3_01g004420,633.279227066754,178.588219196976,553.88371414733
Solame3_01g004430,4.5171737455324,1.58049329894491,2.67035879643159
Solame3_01g004440,5.53104229448803,2.26218961538781,6.65044146281671
Solame3_01g004450,0.324954187640529,1.04737916360427,0.248592695754284
Solame3_01g004460,39.8609545449846,14.6133885135066,33.8357467024726
Solame3_01g004470,15.5297502534398,14.5537313529217,13.4310316174448
Solame3_01g004480,88.663885556653,33.7880391695941,66.8960730429985
Solame3_01g004490,5.13292328275468,1.88952502143368,5.95597123472911
Solame3_01g004500,12.7429960314174,2.53958386675498,16.0792324374474
Solame3_01g004510,5.95293465570565,5.57638756813644,4.39067500358006
Solame3_01g004520,12.0359725282432,6.61394185411743,12.6996999553917
Solame3_01g004530,3.27213264476843,0.802690254622069,3.13490945089446
Solame3_01g004540,17.7474516064461,261.647476428567,28.2552388259172
Solame3_01g004550,31.4730544623427,8.07061793129022,20.8850174152981
Solame3_01g004560,147.585010056428,92.8122494738515,180.521146333492
Solame3_01g004570,0.793062116658989,0,0
