coty,In,hypo,leaves,flower,fruit,root
Solpri1_01g001660,0.0538902122836473,7.15837013062899,1.00767674866397,0.607525957202785,0.417472119701436,0.233807359927973,2.47297140615758
Solpri1_01g001670,5.97852308857107,7.3353610726562,19.296512341505,3.29413728504979,7.36089669278927,14.0416456175868,21.9789858700984
Solpri1_01g001680,0,2.1523765906083,0,0,1.01650191774952,0,0.37408822685796
Solpri1_01g001690,2.90450313432291,14.2819117349475,13.1384955159943,3.36612721654621,12.1905995638128,66.0669403515925,30.2189087696457
Solpri1_01g001700,0,16.2725701973936,0.0731840191800047,0.227634566066588,8.42557125863077,2.4020230433124,0.171634082553576
Solpri1_01g001710,0,0,0,0,12.033974474462,0,0
Solpri1_01g001720,0.02255690949166,0,0,0,150.355243708936,0,0
Solpri1_01g001730,103.461069962315,45.5432225285229,19.6754666752233,15.3356165130333,72.1912240515268,170.259989495646,440.847678402536
Solpri1_01g001740,18.5952333313975,52.3945451678585,37.8405141683159,15.1694958344438,24.8651775507533,23.2323580193202,32.5520509214829
Solpri1_01g001750,0,0,0,0,209.984436592732,0.0896869309583533,0
Solpri1_01g001760,3.81352497241087,17.4127861319989,24.4246693740049,6.10669845726582,6.68480155997817,18.3181270348461,39.4802444025277
Solpri1_01g001770,1.01693907037141,1.6373749583985,5.86595528519144,1.22118977842649,2.58093023710335,1.59023544305422,13.1862594503593
Solpri1_01g001780,0.072473447180289,1.4100388139139,0.856689780164206,0,0,0,0.142204714875916
Solpri1_01g001790,2.00775998356748,5.50325385977519,5.59222894499752,1.78993877961462,2.99889427950421,7.08812469573839,8.10363606867258
Solpri1_01g001800,203.041352380689,122.763483493674,102.925675610003,179.063694218117,28.9281125226362,52.345561548319,48.1111894096088
Solpri1_01g001810,61.9394628323488,11.8301618526199,30.0355285722676,33.2743042860513,4.39827253252971,13.0531506220951,4.6418197799451
Solpri1_01g001820,3.1301493939001,10.2229693405304,8.94035255275767,3.11487681866006,3.61281242702109,9.05458266947183,16.1135011616939
Solpri1_01g001830,0,0,0,0,0.835631377634057,0,0.245254609110427
Solpri1_01g001860,2.56622608274057,4.71307050444147,8.25923146330975,1.45713996817263,9.50121441382359,3.59723853170489,13.0936047401756
Solpri1_01g001870,6.28694090461158,3.96237442249353,10.8718125355018,2.73061511092508,13.7133830187777,15.5143342418036,44.8676823569161
Solpri1_01g001880,27.6511405484402,43.4439853549014,15.6257328120219,24.7489836326279,60.4144002869327,22.8323809502431,26.6495544891899
Solpri1_01g001890,3.36245567768723,37.197892539167,3.42321787127837,23.1828812894424,3.21419520793056,0,2.06425493902866
Solpri1_01g001900,6.74024834963177,25.491268102072,0.747252061753409,15.8431751993009,2.62194052178216,0.159846968437735,0.371676405310275
Solpri1_01g001910,27.5954933573502,43.0359265219136,38.9732991931039,23.0757934319268,28.509108840143,49.0769792987208,36.1943176546072
Solpri1_01g001920,3.59731573901746,4.36603945802886,2.82847508075246,3.2414852557348,1.89917263586594,3.05202092107135,3.77235348356924
Solpri1_01g001930,126.120817445375,194.526340478509,229.33240836015,111.491731787031,212.04289289627,300.031760162261,256.785490748096
Solpri1_01g001940,1.44028360295662,61.8117655304688,3.55774578347906,1.68658935445365,7.17224914824317,38.9356272257421,1.97206002482074
Solpri1_01g001950,0.127358538815199,1.8938312922393,7.9716572066905,0.0503377059325373,0.129792588243564,13.8298626142329,123.505330691997
Solpri1_01g001960,0.220410101343745,2.51593844498768,2.50999965499203,2.52043578455443,5.86318566012449,0.0478386180051013,1.61271376071256
Solpri1_01g001970,0,0,0.029185106887025,0.0230008428592733,0,0,2.03957200081904
Solpri1_01g001980,10.3704974590588,15.033771663832,18.4126889038189,8.47313711142003,19.5451725170228,9.19925252639454,22.8419427840569
Solpri1_01g001990,4.0647923182322,4.58781414129859,8.77097841381645,2.03442462623858,5.27135331335972,6.23867680885736,12.0335906856583
Solpri1_01g002000,450.187422088678,61.5514205485386,428.780081959226,135.001811323552,251.317723009461,172.850293864993,2127.76086745062
Solpri1_01g002010,14.3288317556947,33.0321545627052,63.717933222327,16.1214439314898,7.24950396496069,8.41572422719325,25.0806040456834
Solpri1_01g002020,6.53637240803112,4.83698682645039,1.0492808166025,6.89791793097075,1.46914318364874,29.3335894838845,0.0884697018178035
Solpri1_01g002030,13.4002747828741,118.006639615867,46.9206506200784,24.0273598367199,152.334674338031,202.705195235783,135.560337685449
Solpri1_01g002040,7.0503557076721,17.9109688439796,11.071946966965,5.91790447770116,18.5811487355363,18.8090157658436,26.7863493160411
Solpri1_01g002050,0.14649006525118,2.34509889764985,0.563675329561509,0.443600859652517,2.20564033524932,0.103940171413403,1.39091748586254
Solpri1_01g002060,0.531887409934203,10.5619031011914,2.12776249858135,2.50317003475741,9.54679147888752,0.0485708410230685,119.77866736244
Solpri1_01g002070,61.9732697363681,92.7482213669832,100.758992243462,14.6107429838103,103.865955776773,30.0659450797053,42.7247838356971
Solpri1_01g002080,0.407952923449262,0.741934184713049,2.15494019075017,2.22600337881369,3.91764137684612,0.673007643223103,6.06352258539946
Solpri1_01g002090,0.463831500400399,2.36116059582408,0.743344523887256,0.241450559424612,10.4268271737711,4.45102583615808,53.8987303097217
Solpri1_01g002110,6.59402436064845,11.6848634870152,8.82317025930679,6.47654405554324,6.69354676841259,5.61742455211421,7.36064046026954
Solpri1_01g002120,0,26.1106858771409,0.315379798567791,3.7139676493262,0.0463341762841043,0,0
Solpri1_01g002150,0,31.7122803766638,0,7.9734579798725,0.09105981573629,0,0
Solpri1_01g002160,0,1.27853383246039,0,0.568235852448769,0,0,0
Solpri1_01g002170,0,341.764386483073,0,2.20343857738233,4.69113265119241,0.187674578327705,0
Solpri1_01g002180,8.25414990792424,18.966490924736,14.8091939101969,5.41363430121017,17.1423849341802,38.5103145580396,23.9206747635513
Solpri1_01g002190,27.692764639093,71.0565487266401,73.6026955396289,26.8529212976749,22.5227340318974,19.7935135810676,44.3372528026888
Solpri1_01g002200,1.44760193941251,7.55843619176019,138.966621146424,3.67387291052451,0.062283084047259,0.0557061682971138,25.6938219928238
Solpri1_01g002210,0,0.0388331975945323,0.103967386096998,0,15.4549065015923,0,0
Solpri1_01g002220,2.51590500137895,2.63462802573175,0.750227647577069,1.00410885945747,1.41777624578975,20.9811537150319,16.6843375962501
Solpri1_01g002230,0,0.749046177398475,0,0,0.217308996520651,0,0
Solpri1_01g002240,54.6466117084968,51.5801767324817,48.4172179552804,29.1385600605085,36.2973457989046,23.3415641100772,5.75290516438413
Solpri1_01g002250,0.177367470029919,0.459496938270817,0.144361131391486,0.0783867748249897,0,3.43813631800941,0.0376109304706087
Solpri1_01g002260,1.32137365889063,4.47581715564895,2.3985490385411,0.397104754313875,3.88435333603265,3.87683010485253,16.5134114928584
Solpri1_01g002270,57.3766594178518,35.3565011518149,47.623284387801,76.2902571170082,14.7578203696398,42.4148100190748,55.8645076712385
Solpri1_01g002280,50.3432453078462,43.0070111306138,44.9331326895352,48.9255831055802,53.8201833170597,33.3776520849229,78.0792731649954
Solpri1_01g002290,0,0.0824592193819757,1.03253160653681,0,0,0,19.8166155628194
Solpri1_01g002300,0,0,0.209165196884952,0,0,0,8.82049855293479
Solpri1_01g002310,0,0,0.0714695733769572,0.0601446901428168,0.102742081508728,0.0353358983385276,11.4176180067461
Solpri1_01g002320,0.0752847359785801,0.217404778004203,0.258832786459682,0.0523734716622382,0.266562576644633,0.011565773664407,31.9079206418626
Solpri1_01g002330,7.99520024209206,0.705717577924397,1.84280812585134,4.12969612377125,4.03168200599974,4.08192896109863,4.95838294240361
Solpri1_01g002340,16.2403248726707,23.2285310327144,44.5897840554109,11.0951403532059,20.5766954909058,24.6827083357032,54.1568134861975
Solpri1_01g002350,1.47140955227177,4.14654030010354,2.97863333379292,1.28564964156908,3.32945816013997,6.94297908283787,3.59425506539776
Solpri1_01g002370,0.495934054251885,3.41702981379599,2.87512123487712,0.775466138919382,3.24053012852929,2.05489470534567,2.86536974746741
