apices,coty,In,hypo
Solins1_01g000730,8.60625339681181,2.41885828466164,5.85399733349994,5.5016392559536
Solins1_01g000740,12.0296672242785,2.07168170685521,7.03705337862227,5.73337696022027
Solins1_01g000750,56.4139132458945,34.1845931572229,44.6141118701201,59.9654059539073
Solins1_01g000760,0.0675978464358114,0,0.0797703966142863,0
Solins1_01g000770,157.891515711897,8.15268511633954,263.203568113096,683.854473053488
Solins1_01g000780,1.27015698011183,0.363542934028725,0,522.231439317956
Solins1_01g000800,0,0,0.067424264606365,0
Solins1_01g000810,110.186680043952,6.68549939405968,145.550494886744,17.9595445358409
Solins1_01g000820,0.341330875107384,0,0.356063209858618,0
Solins1_01g000830,18.24575163407,216.029874930723,37.657209425519,18.2986731096977
Solins1_01g000840,4.24257281843908,1.33571727017581,3.49372184718422,2.57793560739158
Solins1_01g000850,61.1711262755917,12.9013165413881,32.0517473027973,39.3158721436052
Solins1_01g000860,125.563220385145,8.96952450270134,67.0695511516342,54.8612143711729
Solins1_01g000870,1.95740616975596,0.342884023011768,2.48183539307156,3.55045409059352
Solins1_01g000880,27.2384801320842,0.795062591156088,48.6912987964863,58.2304923080075
Solins1_01g000890,9.23690242093404,0.10982955698852,322.803725104021,3.65719224100659
Solins1_01g000910,6.92258078377585,0,1.48467946383594,0
Solins1_01g000920,0.0577428201198776,0.069336248481498,0.498840101909977,0
Solins1_01g000930,0.015319077085528,0,0,0
Solins1_01g000900,232.05260654933,1.32792919540119,293.474341371103,50.9557889689734
Solins1_01g000940,16.1254975115743,0.111761811494745,5.03757940220628,3.15080957416913
Solins1_01g000950,0.132762897100136,0,0.0661811918813217,0.200919763018448
Solins1_01g000960,365.141800430594,218.174768239348,199.834787563124,236.271013749853
Solins1_01g000970,0.74288957758157,0.0134297454144298,0,0.0666854633857039
Solins1_01g000980,118.591687091694,77.1091530063426,87.2453651654729,29.0259785793037
Solins1_01g000990,0.219798521813478,0,0.684777984499447,0
Solins1_01g001000,28.9744080424077,11.5148689537453,28.764677161143,24.5923043905641
Solins1_01g001010,14.4363695030744,8.00978564803392,11.9947403404335,17.6507474268402
Solins1_01g001020,7.38614391733582,4.25169078517667,5.80393304491604,4.97066134405539
Solins1_01g001030,5.91696434236091,8.00837557044677,7.68629583159943,7.05548482314044
Solins1_01g001040,0.406408926516446,29.299461534141,46.3362215968308,4.24012744421525
