Smur2-1_S12,Smur2-3_S22
Solmur2hap2_01g000450,6.55874903814428,7.77614911292358
Solmur2hap2_01g000460,71.9186297188712,77.9256256987494
Solmur2hap2_01g000470,13.6068984570055,13.6616769945036
Solmur2hap2_01g000480,5.0974795500329,3.31324695773187
Solmur2hap2_01g000490,27.6948080548849,23.8839683012276
Solmur2hap2_01g000500,3.38375054525824,1.68557637144383
Solmur2hap2_01g000510,0.0335825444915699,0
Solmur2hap2_01g000520,0,0
Solmur2hap2_01g000530,6.14602195449231,8.46364543725536
Solmur2hap2_01g000540,1.79249257708183,2.81762565123367
Solmur2hap2_01g000550,0.0341483554493069,0.340212201219604
Solmur2hap2_01g000560,0.105369084551531,0.367418773274322
Solmur2hap2_01g000570,0.0776029068656547,0.154627977941703
Solmur2hap2_01g000580,0,0
Solmur2hap2_01g000590,0.951230723420725,1.00033866711366
Solmur2hap2_01g000600,0.0567639055162285,0.904841149339257
Solmur2hap2_01g000610,18.4402129135171,24.7660801571442
Solmur2hap2_01g000620,192.528366898451,236.379863687585
Solmur2hap2_01g000630,6.36105058123398,7.61105495045179
Solmur2hap2_01g000640,50.9301316580577,41.9835246581133
Solmur2hap2_01g000650,89.2043033963435,53.7725908076533
Solmur2hap2_01g000660,12.0266603266059,14.5297567557578
Solmur2hap2_01g000670,17.5706880171938,16.9929224117128
Solmur2hap2_01g000680,3.34422879822227,8.11069223121274
Solmur2hap2_01g000690,10.7801157282325,20.6693974764576
Solmur2hap2_01g000700,0,0.0660777884563197
Solmur2hap2_01g000710,0.36703798293849,0.73134297955916
Solmur2hap2_01g000720,22.3496371773086,21.4417462745828
Solmur2hap2_01g000730,16.1266071073537,19.3765776648898
Solmur2hap2_01g000740,11.4904626672404,13.8717146462016
Solmur2hap2_01g000750,429.240735562263,357.993084455419
Solmur2hap2_01g000760,115.608447210985,184.199340598675
Solmur2hap2_01g000770,2363.07389863604,517.029240847975
Solmur2hap2_01g000780,52.8108880628638,42.4267818333649
Solmur2hap2_01g000790,60.4337069719754,50.5560114312173
Solmur2hap2_01g000800,99.0789183054102,95.2623133449494
Solmur2hap2_01g000810,38.1104463905344,38.4476586325249
Solmur2hap2_01g000820,0,0
Solmur2hap2_01g000830,172.933246838609,217.864335867049
Solmur2hap2_01g000840,0,0
Solmur2hap2_01g000850,2.6200845843455,3.06635142697953
Solmur2hap2_01g000860,0.0941412312796467,0
Solmur2hap2_01g000870,11.0148971425375,11.359334849823
Solmur2hap2_01g000880,0,0
Solmur2hap2_01g000890,0,0
Solmur2hap2_01g000900,4.86893204623419,4.83310120223561
Solmur2hap2_01g000910,0,0.0357577198990188
Solmur2hap2_01g000920,14.1694490610073,20.0633873711982
Solmur2hap2_01g000930,0.0664654526395654,0
Solmur2hap2_01g000940,0,0
Solmur2hap2_01g000950,1.20106982652203,1.19659820838547
Solmur2hap2_01g000960,0,0.059518701522424
Solmur2hap2_01g000970,0.654739964814265,1.3725528588317
Solmur2hap2_01g000980,0,0
Solmur2hap2_01g000990,2.31955650721747,1.88676439381955
Solmur2hap2_01g001000,66.1739298400695,72.0582621775947
Solmur2hap2_01g001010,254.312320976869,280.754400596075
Solmur2hap2_01g001020,39.8088774039396,41.7105840376733
Solmur2hap2_01g001030,47.8551259004871,27.3758027613994
Solmur2hap2_01g001050,0,0
Solmur2hap2_01g001040,1.72721328442889,2.25025445534185
Solmur2hap2_01g001060,0.210095674685065,0
Solmur2hap2_01g001070,4.11199600330111,5.54465385100835
Solmur2hap2_01g001080,0.0745794169877721,0.0371508778171624
Solmur2hap2_01g001090,12.2948448051219,12.5679592563109
Solmur2hap2_01g001100,9.45508445480081,7.12856003129018
Solmur2hap2_01g001110,1.14684266605703,1.70758153255885
Solmur2hap2_01g001120,3.62565107170798,4.16234810587603
Solmur2hap2_01g001130,0,0
Solmur2hap2_01g001140,46.935038396986,54.7468471735696
Solmur2hap2_01g001150,15.20144133951,22.5405337064833
Solmur2hap2_01g001160,4.75705159758453,7.69960622872331
Solmur2hap2_01g001170,8.32263059138906,16.4174574840712
Solmur2hap2_01g001180,74.1211764462802,209.739302203564
Solmur2hap2_01g001190,8.26140295757277,12.4451326724134
Solmur2hap2_01g001200,0.550410393743621,0
Solmur2hap2_01g001210,14.422249286308,16.941687469768
Solmur2hap2_01g001220,92.3199381392407,46.8905357851051
Solmur2hap2_01g001230,8.09582838168105,11.1819756797202
Solmur2hap2_01g001240,0,0
Solmur2hap2_01g001250,0,0
Solmur2hap2_01g001260,0,0
Solmur2hap2_01g001270,0,0
Solmur2hap2_01g001280,69.5401347756859,83.281556681598
Solmur2hap2_01g001290,37.8061499021113,37.6223257196
Solmur2hap2_01g001300,47.445204806493,61.2103234126819
Solmur2hap2_01g001310,21.6003948988391,16.815203915965
Solmur2hap2_01g001320,7.35738116051635,7.92297732273077
Solmur2hap2_01g001330,13.4737855464913,20.0902359911907
Solmur2hap2_01g001340,858.263673031618,868.233325031947
Solmur2hap2_01g001350,7.7671302647977,10.550345559358
Solmur2hap2_01g001360,61.0352678562058,49.2859296458253
Solmur2hap2_01g001370,9.76466290960981,10.3379848109596
Solmur2hap2_01g001380,32.0985994638417,30.5662876395973
Solmur2hap2_01g001390,10.1367829695284,12.8066452120656
Solmur2hap2_01g001400,4.45897173096303,3.48322259722207
Solmur2hap2_01g001410,4.51205472776021,3.99578330300147
Solmur2hap2_01g001420,21.8013052605333,20.9321838163358
Solmur2hap2_01g001430,0,0
Solmur2hap2_01g001440,37.6452377693894,46.0548745060538
Solmur2hap2_01g001450,11.1060009165281,6.50385697785927
Solmur2hap2_01g001460,0,0.137309644412232
Solmur2hap2_01g001470,0,0
Solmur2hap2_01g001480,29.7003047719439,10.639003925403
Solmur2hap2_01g001490,9.41691545262127,5.55153753008496
Solmur2hap2_01g001500,1.22564207342255,1.9207983830648
Solmur2hap2_01g001510,16.8233555695403,25.3879811283034
Solmur2hap2_01g001520,0.0274985559843182,0
Solmur2hap2_01g001530,50.9273519220374,68.1471171754888
Solmur2hap2_01g001540,9.99187144509766,9.13977738298309
Solmur2hap2_01g001550,134.178854211583,218.785547873707
Solmur2hap2_01g001560,2215.59279053068,3825.26361379891
Solmur2hap2_01g001570,7.1253977828034,6.9043801368757
Solmur2hap2_01g001580,0,0.153247370995795
Solmur2hap2_01g001590,208.916558077044,298.602355314893
Solmur2hap2_01g001600,0,0.5232837058393
Solmur2hap2_01g001610,41.6006396173074,44.9096755752924
Solmur2hap2_01g001620,0,0
Solmur2hap2_01g001630,17.4459193156206,20.3260760539908
Solmur2hap2_01g001640,7.27793761109919,9.60018193330231
Solmur2hap2_01g001650,12.4863308797307,9.75513294630188
Solmur2hap2_01g001660,0,0
Solmur2hap2_01g001670,23.756793621304,25.6624698495199
Solmur2hap2_01g001680,5.98363141085889,4.7063322441238
Solmur2hap2_01g001690,319.562409578761,282.919769378073
Solmur2hap2_01g001710,155.708159265829,147.503051220698
Solmur2hap2_01g001720,0.0294116010656003,0.0586042016270731
Solmur2hap2_01g001730,0,0
Solmur2hap2_01g001740,9.91547691048005,7.21441469610973
Solmur2hap2_01g001750,0.936824922289196,1.28485366416813
Solmur2hap2_01g001700,0,0.4677739458488
Solmur2hap2_01g001760,0,0.0392762140767255
Solmur2hap2_01g001770,1.38719535347162,0.837594414877383
Solmur2hap2_01g001780,0,0
Solmur2hap2_01g001790,0.0879719761234486,0.0876444538801483
Solmur2hap2_01g001800,24.235387814144,22.9158663309604
Solmur2hap2_01g001810,0,0
Solmur2hap2_01g001820,2.4819051882816,3.64931245705635
Solmur2hap2_01g001830,0,0
Solmur2hap2_01g001840,2.064588654029,2.34639205941897
Solmur2hap2_01g001850,7.15878645197366,6.42534601835434
Solmur2hap2_01g001860,28.9741034997495,25.8071505720957
Solmur2hap2_01g001870,11.9377532053601,13.0106033516944
Solmur2hap2_01g001880,27.2761830628661,37.0374698743521
Solmur2hap2_01g001890,3.85340600974605,5.40794092356517
Solmur2hap2_01g001900,1.82679164815172,3.7595423150795
Solmur2hap2_01g001910,0,0.0452669157402964
Solmur2hap2_01g001920,0,0.173370763146758
Solmur2hap2_01g001930,16.2199323799657,25.6432827254155
Solmur2hap2_01g001940,0.479502653157962,0
Solmur2hap2_01g001950,0,0
Solmur2hap2_01g001960,0,0.158295044612257
Solmur2hap2_01g001970,79.2504276419635,53.7866020542145
Solmur2hap2_01g001980,48.9173748923064,35.9229104923551
Solmur2hap2_01g001990,2.10646143701707,5.77120230335256
Solmur2hap2_01g002000,23.0417972658743,21.3924446004565
Solmur2hap2_01g002010,62.9993573142932,65.5754818964499
Solmur2hap2_01g002020,27.3284924509975,23.4050530248123
Solmur2hap2_01g002030,46.2126534405587,60.7497716997337
Solmur2hap2_01g002040,0.633044185140302,0.946031014651207
Solmur2hap2_01g002050,43.7870442657474,43.1506728647928
Solmur2hap2_01g002060,0,0
Solmur2hap2_01g002070,1.61865452776513,2.30081989440006
Solmur2hap2_01g002080,13.3638552328795,14.8454355327971
Solmur2hap2_01g002090,9.33260106529072,9.90866354497129
Solmur2hap2_01g002100,5.07286090678638,5.5701761677982
Solmur2hap2_01g002110,19.3366223824674,21.5744215808769
Solmur2hap2_01g002120,1.56458736546497,0.484948290053293
Solmur2hap2_01g002130,1018.45102787579,875.805277958594
Solmur2hap2_01g002140,0,0.0884727090285002
Solmur2hap2_01g002150,0.404409514652004,1.18185139947931
Solmur2hap2_01g002160,9.12371552250409,8.18915054380458
Solmur2hap2_01g002170,41.0148547577881,24.3785965409441
Solmur2hap2_01g002180,0.573783358007505,0.314405930169558
Solmur2hap2_01g002190,11.9585738091868,16.5715795670007
Solmur2hap2_01g002200,19.1933663306118,22.5246883952423
Solmur2hap2_01g002210,107.86928218977,128.613366932791
Solmur2hap2_01g002220,18.4308437460216,18.3622251750218
Solmur2hap2_01g002230,0,0
Solmur2hap2_01g002240,0,0
Solmur2hap2_01g002250,0.61554828609254,0.80770379066019
Solmur2hap2_01g002260,1.27613669067966,0.388894417725277
Solmur2hap2_01g002270,0,0
Solmur2hap2_01g002280,8.90218385353549,10.0853663526209
Solmur2hap2_01g002290,16.8197838509158,23.9478793224517
Solmur2hap2_01g002300,1.59386868305296,0.653855449582059
Solmur2hap2_01g002310,0,0
Solmur2hap2_01g002320,0.110861295522364,0.110448555672645
Solmur2hap2_01g002330,30.0564636504036,25.8999875546209
Solmur2hap2_01g002340,69.7583746754711,52.4530942518704
Solmur2hap2_01g002350,21.4606649108663,22.526803947651
Solmur2hap2_01g002360,23.6284018739802,26.1846742646519
Solmur2hap2_01g002370,14.3889209380487,14.5181719890753
Solmur2hap2_01g002380,22.0051436576327,38.7364363823499
Solmur2hap2_01g002390,3.74229544959593,4.52257022887333
Solmur2hap2_01g002400,6.79230276436819,13.8063862782516
Solmur2hap2_01g002410,32.6946220152128,36.9210377197336
Solmur2hap2_01g002420,0.273457862288498,0.272439770659191
Solmur2hap2_01g002430,0,0
Solmur2hap2_01g002440,14.8192129210324,9.68000455275808
Solmur2hap2_01g002450,38.0727343789318,33.6066956288881
Solmur2hap2_01g002460,0,0
Solmur2hap2_01g002470,0,0
Solmur2hap2_01g002480,4.69618302170113,3.1530362790957
Solmur2hap2_01g002490,28.6631397567439,42.1381408757829
Solmur2hap2_01g002500,0,0
Solmur2hap2_01g002510,33.6649043056017,40.6864233237885
Solmur2hap2_01g002520,5.76217442382159,4.50138054314624
Solmur2hap2_01g002530,2.41242278512044,4.12764912806939
Solmur2hap2_01g002540,2.37685277886407,2.90382933802304
Solmur2hap2_01g002550,161.056785237127,160.578357322337
Solmur2hap2_01g002560,11.5984409624562,9.23744034611617
Solmur2hap2_01g002570,17.6218293128779,27.1907351980564
Solmur2hap2_01g002580,5.40661103258694,7.8058341737007
Solmur2hap2_01g002590,5.78672121487918,3.95477086440761
Solmur2hap2_01g002600,17.0858930406054,20.2364588300425
Solmur2hap2_01g002610,25.5158357774273,41.8732564266132
Solmur2hap2_01g002620,4.23140060593781,4.76769598653584
Solmur2hap2_01g002630,6.05988666098986,3.66664796312591
Solmur2hap2_01g002640,1.52458808178543,1.21512959656843
Solmur2hap2_01g002650,18.5932223428746,15.2432909443649
Solmur2hap2_01g002660,7.23453250311854,8.55289765350006
Solmur2hap2_01g002670,142.910559407761,135.282102493102
Solmur2hap2_01g002680,24.8375175609622,36.1875171234208
Solmur2hap2_01g002690,16.6519500679618,15.1372652090299
Solmur2hap2_01g002700,0,0
Solmur2hap2_01g002710,4.17051007847624,2.84435087937605
Solmur2hap2_01g002720,4.71995762306174,1.68375723925738
Solmur2hap2_01g002730,0.0305458250428641,0.0912963061251544
Solmur2hap2_01g002740,33.0728535654737,37.4272107678827
Solmur2hap2_01g002750,0,0.0580836059273402
Solmur2hap2_01g002760,9.28874609644477,10.4537776515841
Solmur2hap2_01g002770,45.0887665542764,71.4271607259298
Solmur2hap2_01g002780,87.6109521008314,83.4322839372483
Solmur2hap2_01g002790,31.5456862270165,29.2692840402535
Solmur2hap2_01g002800,0.353029617298675,0.0468953703593689
Solmur2hap2_01g002810,0,0
Solmur2hap2_01g002820,0,0
Solmur2hap2_01g002830,3.12538139087482,6.82628822125513
Solmur2hap2_01g002840,0,0
Solmur2hap2_01g002850,0.971329054669036,0.826954547331486
Solmur2hap2_01g002860,0.0499357835483344,0
Solmur2hap2_01g002870,9.67482192227754,11.1538834731668
Solmur2hap2_01g002880,374.113683769533,366.172609195298
Solmur2hap2_01g002890,0,0
Solmur2hap2_01g002900,19.8413574631369,18.9969806026985
Solmur2hap2_01g002910,48.5367941853245,48.9650522370165
Solmur2hap2_01g002920,9.65741448101041,6.19687231314112
Solmur2hap2_01g002930,1.08521860309766,0.675736439036576
Solmur2hap2_01g002940,0,0
Solmur2hap2_01g002950,0,0
Solmur2hap2_01g002960,34.6175494417663,38.2378736714628
Solmur2hap2_01g002970,10.8543406675148,9.01918081264994
Solmur2hap2_01g002980,668.219958832548,725.79318997036
Solmur2hap2_01g002990,1062.72812974584,1022.58502591528
Solmur2hap2_01g003000,52.6321384681734,30.9434478415666
Solmur2hap2_01g003010,299.103163995121,409.945005447602
Solmur2hap2_01g003020,6.96908180778351,11.5852157565045
Solmur2hap2_01g003030,2.66338968139184,4.25470799544789
Solmur2hap2_01g003040,9.49334492447083,10.9390212229309
Solmur2hap2_01g003050,35.1697982265549,41.2418054379357
Solmur2hap2_01g003060,18.9315584411049,22.0278110362428
Solmur2hap2_01g003070,41.9277982699077,31.95639642047
Solmur2hap2_01g003080,0.86717342235782,0.748752255603616
Solmur2hap2_01g003090,2.92512478492062,0
Solmur2hap2_01g003100,0,0
Solmur2hap2_01g003110,0.574261510805845,0.0715154397980376
Solmur2hap2_01g003120,17.7724860249396,15.878569528536
Solmur2hap2_01g003130,0,0
Solmur2hap2_01g003140,8.55104731418923,3.2573455791223
Solmur2hap2_01g003150,112.635076250722,104.837769044475
Solmur2hap2_01g003160,0,0
Solmur2hap2_01g003170,35.3284669533199,24.9138369129023
Solmur2hap2_01g003180,0,0.243456816333745
Solmur2hap2_01g003190,27.863402896753,22.6806109073777
Solmur2hap2_01g003200,133.39939690206,155.865001765237
Solmur2hap2_01g003210,24.0650058705844,41.3183721109916
Solmur2hap2_01g003220,16.6858656620945,18.2347774296802
Solmur2hap2_01g003230,1.76089341986232,0.811708424252327
Solmur2hap2_01g003240,0,0
Solmur2hap2_01g003250,2.99263040842483,0
Solmur2hap2_01g003260,0.171677581705783,0
Solmur2hap2_01g003270,8.31273655502167,0.0514396769776095
Solmur2hap2_01g003280,47.2274158075067,69.0077555453792
Solmur2hap2_01g003290,7.56533438188414,7.75913368761841
Solmur2hap2_01g003300,80.3502533686564,108.870891116964
Solmur2hap2_01g003310,16.9407145687724,19.0435399690775
Solmur2hap2_01g003320,0,0.238384799326792
Solmur2hap2_01g003330,294.818449821775,267.329327864407
Solmur2hap2_01g003340,164.300688540738,211.994031842039
Solmur2hap2_01g003350,2.29914571967971,2.4317864355457
Solmur2hap2_01g003360,0.121608319935355,0.0134617298443365
Solmur2hap2_01g003370,0.87599213512756,0
Solmur2hap2_01g003380,0.167667594395867,0.167043363031913
Solmur2hap2_01g003390,0,0.108331080404128
Solmur2hap2_01g003400,0.0798509632638487,0.0530357838594949
Solmur2hap2_01g003410,0,0
Solmur2hap2_01g003420,0,0.0586793352189027
Solmur2hap2_01g003430,0.166653884635312,0.221377903123309
Solmur2hap2_01g003440,0,0
Solmur2hap2_01g003450,0.0138710509856484,0.0414582259698769
Solmur2hap2_01g003460,0,0
Solmur2hap2_01g003470,8.48423271428548,9.81974023297776
Solmur2hap2_01g003480,0.0391987379389655,0
Solmur2hap2_01g003490,26.1076297968213,40.6843390851059
Solmur2hap2_01g003500,42.4595621304038,46.7747443075664
Solmur2hap2_01g003510,5.95156271894742,6.40979647546106
Solmur2hap2_01g003520,0.298317667951088,0.198138015024866
Solmur2hap2_01g003530,1.19086488415959,2.13557626678011
Solmur2hap2_01g003540,0,0
Solmur2hap2_01g003550,0,0
Solmur2hap2_01g003560,1.41538138735202,1.49824387356094
Solmur2hap2_01g003570,7.95956490070866,8.22917389456872
Solmur2hap2_01g003580,0,1.02469883889726
Solmur2hap2_01g003590,0,0
Solmur2hap2_01g003610,0,0
Solmur2hap2_01g003600,0,0
Solmur2hap2_01g003620,0,0
Solmur2hap2_01g003630,0.482096083145648,1.01710847712765
Solmur2hap2_01g003640,0.0738600013898193,0.0735850184417108
Solmur2hap2_01g003650,0.693074237179468,0.591851915569967
Solmur2hap2_01g003660,5.66424194901547,5.00430620919271
Solmur2hap2_01g003670,24.8528944303111,28.7011341795278
Solmur2hap2_01g003680,1.23497099098031,2.21467168406826
Solmur2hap2_01g003690,137.252573859269,162.088138163533
Solmur2hap2_01g003700,15.6288266443751,14.0945793884082
Solmur2hap2_01g003710,0.367753676870738,0.620035340120918
Solmur2hap2_01g003720,0.441739623696804,0.344422184980516
Solmur2hap2_01g003730,144.094047504484,141.078701374561
Solmur2hap2_01g003740,0,0
Solmur2hap2_01g003750,0,0
Solmur2hap2_01g003760,0,0
Solmur2hap2_01g003770,1.53136402881559,1.07361450363474
Solmur2hap2_01g003780,1.48060058034656,1.34865212436815
Solmur2hap2_01g003790,0.0996405166233392,0.238246924948928
Solmur2hap2_01g003800,1.55349356680425,0.952436839853634
Solmur2hap2_01g003810,34.4556906483507,27.1928541635864
Solmur2hap2_01g003820,1.9952733564732,4.12403642465434
Solmur2hap2_01g003830,9.69066299484864,7.84787852520571
Solmur2hap2_01g003840,0.139214911710508,0.138696610517406
Solmur2hap2_01g003850,9.36426435739148,8.57188546708186
Solmur2hap2_01g003860,37.9081646612115,60.9959342245387
Solmur2hap2_01g003870,0.846520952183915,1.36762594036088
Solmur2hap2_01g003880,1.89715543650838,3.75238906794562
Solmur2hap2_01g003890,0,0
Solmur2hap2_01g003900,20.856174682621,23.6971597708318
Solmur2hap2_01g003910,0,0
Solmur2hap2_01g003920,7.17760576554557,7.37286196901709
Solmur2hap2_01g003930,0,0
Solmur2hap2_01g003940,19.0231848768638,21.7171263603116
Solmur2hap2_01g003950,10.3285099643748,10.6439474554288
Solmur2hap2_01g003960,1.81345740254477,3.01117641254895
Solmur2hap2_01g003970,3.65004820512201,4.01724001261523
Solmur2hap2_01g003980,0.0836303171076473,0.0757445081709137
Solmur2hap2_01g003990,1.16742417491992,1.79446292310275
Solmur2hap2_01g004000,0,0
Solmur2hap2_01g004010,0,0
Solmur2hap2_01g004020,0,0
Solmur2hap2_01g004030,1.59517086334957,0.874077597531571
Solmur2hap2_01g004040,4.15844542307681,3.98513623150444
Solmur2hap2_01g004050,5.68596150609554,4.92590652599936
Solmur2hap2_01g004060,8.26330094756926,8.00595286451959
Solmur2hap2_01g004070,46.8636243490605,76.4927934516347
Solmur2hap2_01g004080,3.30997954145036,3.43671419029459
Solmur2hap2_01g004090,38.0200724395594,42.6571788036724
Solmur2hap2_01g004100,30.9547103851045,14.9053232421173
Solmur2hap2_01g004110,0,0
Solmur2hap2_01g004120,0,0
Solmur2hap2_01g004130,0,0
Solmur2hap2_01g004140,0,0
Solmur2hap2_01g004150,0.23085889881642,0.0574998510938996
Solmur2hap2_01g004160,0,0
Solmur2hap2_01g004170,0,0
Solmur2hap2_01g004180,0,0
Solmur2hap2_01g004190,0,0
Solmur2hap2_01g004200,0,0
Solmur2hap2_01g004210,0,0
Solmur2hap2_01g004220,0,0
Solmur2hap2_01g004230,16.3123559591226,17.0807890995893
Solmur2hap2_01g004240,4.75250905494492,5.83243160434404
Solmur2hap2_01g004250,4.22824402212137,3.31622509350692
Solmur2hap2_01g004260,6.03098172037129,2.88113852156226
Solmur2hap2_01g004270,14.668279733155,15.5944524725321
Solmur2hap2_01g004280,1.75769770603047,2.83063208257222
Solmur2hap2_01g004290,0.973120970194005,0.861776010955433
Solmur2hap2_01g004300,0,0
Solmur2hap2_01g004310,8.101403255262,7.92791201101419
Solmur2hap2_01g004320,0,0
Solmur2hap2_01g004330,0,0
Solmur2hap2_01g004340,0,0
Solmur2hap2_01g004350,2.54225660984691,0.161667556215344
Solmur2hap2_01g004360,0,0
Solmur2hap2_01g004370,0,0
Solmur2hap2_01g004380,0,0
Solmur2hap2_01g004390,1.77470406627121,0.526667129252398
Solmur2hap2_01g004400,0,0
Solmur2hap2_01g004410,406.959990657742,404.834601608731
Solmur2hap2_01g004420,181.378930702362,280.392879899861
Solmur2hap2_01g004430,112.055435914096,135.561489217169
Solmur2hap2_01g004440,11.9063553240412,9.84052451620998
Solmur2hap2_01g004450,55.8149785032452,58.3781207630376
Solmur2hap2_01g004460,44.4834486409938,39.0226497037803
Solmur2hap2_01g004470,26.879718915732,24.9673281998019
Solmur2hap2_01g004480,626.001904353698,503.581987964004
Solmur2hap2_01g004490,14.4834013791405,21.164163878294
Solmur2hap2_01g004500,47.2925012189577,55.9040939324761
Solmur2hap2_01g004510,25.0135061918315,27.1708660435482
Solmur2hap2_01g004520,29.6636161409405,33.1674740971271
Solmur2hap2_01g004530,7.05014131681534,8.59306111635106
Solmur2hap2_01g004540,35.0186921295329,19.5195082742879
Solmur2hap2_01g004550,53.2109782813809,56.5656562330505
Solmur2hap2_01g004560,860.21680554699,984.80877695447
Solmur2hap2_01g004570,0,0
Solmur2hap2_01g004580,0,0
Solmur2hap2_01g004590,0,0
Solmur2hap2_01g004600,5.60088247985956,7.30370449001236
Solmur2hap2_01g004610,8.53093689463019,7.63933715299269
Solmur2hap2_01g004620,17.1667295938176,18.2529277012319
Solmur2hap2_01g004630,11.945844771261,15.6712094166135
Solmur2hap2_01g004640,0,0
Solmur2hap2_01g004650,5.48241231601787,2.89377543545273
Solmur2hap2_01g004660,0.954577181550613,0.634015508499753
Solmur2hap2_01g004670,0,0
Solmur2hap2_01g004680,2.67464265306832,1.33234244007303
Solmur2hap2_01g004690,7.85438539363054,12.4909372786625
Solmur2hap2_01g004700,0.0157547739590081,0.0313922369483842
Solmur2hap2_01g004710,13.2080147485344,7.15154397980377
Solmur2hap2_01g004720,0.654221974335773,0.43452419117795
Solmur2hap2_01g004730,0,0.0704874971315361
Solmur2hap2_01g004740,0,0
Solmur2hap2_01g004750,10.9143092006145,15.5843904981361
Solmur2hap2_01g004760,0.825992584035805,0
Solmur2hap2_01g004770,21.810019367252,27.7281491105532
Solmur2hap2_01g004780,8.97468935992611,10.5759149525773
Solmur2hap2_01g004790,104.42756694992,101.262755263577
Solmur2hap2_01g004800,0,0
Solmur2hap2_01g004810,0,0
Solmur2hap2_01g004820,0,0.0273089984908974
Solmur2hap2_01g004830,0,0
Solmur2hap2_01g004840,0.0373301090448003,0
Solmur2hap2_01g004850,55.6701448078724,32.1287546067878
Solmur2hap2_01g004860,0,0
Solmur2hap2_01g004870,0,0
Solmur2hap2_01g004880,0,0
Solmur2hap2_01g004890,0,0
Solmur2hap2_01g004900,0,0
Solmur2hap2_01g004910,0,0
Solmur2hap2_01g004920,1.45076592203582,1.32491762152154
Solmur2hap2_01g004930,5.7857926652619,6.3234704663528
Solmur2hap2_01g004940,0,0.0225245479678859
Solmur2hap2_01g004950,26.9463245324114,37.1813104761164
Solmur2hap2_01g004960,8.46638511978578,10.6962223002282
Solmur2hap2_01g004970,0,0
Solmur2hap2_01g004980,0,0
Solmur2hap2_01g004990,0,0
Solmur2hap2_01g005000,0.455670374800162,0.279368554246658
Solmur2hap2_01g005010,0,0
Solmur2hap2_01g005020,126.038582680377,172.800696569631
Solmur2hap2_01g005030,2.42097700916893,5.25463507474666
Solmur2hap2_01g005040,6.43044922963648,4.33475200558579
Solmur2hap2_01g005050,0,0.106938975398935
Solmur2hap2_01g005060,86.8353011794293,112.228674010335
Solmur2hap2_01g005070,362.736289776169,389.775778396933
Solmur2hap2_01g005080,0,0.0318140974078388
Solmur2hap2_01g005090,0.164634699343655,0.421770238808905
Solmur2hap2_01g005100,0,0
Solmur2hap2_01g005110,0,0
Solmur2hap2_01g005120,11.7158892717037,8.77203233866235
Solmur2hap2_01g005130,0,0
Solmur2hap2_01g005140,1.03182816914847,2.42311137198057
Solmur2hap2_01g005150,0,0
Solmur2hap2_01g005160,6.1489322147607,7.47538748077601
Solmur2hap2_01g005170,7.14636546780607,5.9530760867177
Solmur2hap2_01g005180,1.60043707042243,0.935603143307917
Solmur2hap2_01g005190,1.43106702373342,0.43868895978349
