Smur2-1_S12,Smur2-3_S22
Solmur2hap1_01g020590,10.9918089598722,16.2774671333104
Solmur2hap1_01g020600,119.065067538189,216.179690356469
Solmur2hap1_01g020610,13.2697038308845,21.234769972177
Solmur2hap1_01g020620,0,0
Solmur2hap1_01g020630,93.9879063998988,54.8151729817744
Solmur2hap1_01g020640,0.0113246885691355,0
Solmur2hap1_01g020650,0.0792477495158951,0
Solmur2hap1_01g020660,74.0270645315782,112.533848715957
Solmur2hap1_01g020670,31.0373865744964,30.8826948277633
Solmur2hap1_01g020680,40.5515052633266,44.2636327100601
Solmur2hap1_01g020690,0.0306221903909642,0.925473408138553
Solmur2hap1_01g020700,1.10838992568914,2.35591080310629
Solmur2hap1_01g020710,0.0707457323459233,0.997779828563608
Solmur2hap1_01g020720,6.69873498926245,8.98106252386204
Solmur2hap1_01g020730,3.59510787326703,4.39613627142445
Solmur2hap1_01g020740,0,0
Solmur2hap1_01g020750,6.99573807339188,7.21002361912405
Solmur2hap1_01g020760,0.695975344921264,1.4937177315183
Solmur2hap1_01g020770,6.94030072218068,5.70378075468249
Solmur2hap1_01g020780,0.503007127405675,3.20931926122801
Solmur2hap1_01g020790,5.16273795467971,6.73279618925058
Solmur2hap1_01g020800,0,0
Solmur2hap1_01g020810,0,0
Solmur2hap1_01g020820,0,0
Solmur2hap1_01g020830,12.0154551816316,12.8571057909196
Solmur2hap1_01g020840,14.6170748642731,13.5573736104507
Solmur2hap1_01g020850,0.0832496292256679,0
Solmur2hap1_01g020860,0,0
Solmur2hap1_01g020870,65.1496478007272,72.8106838361812
Solmur2hap1_01g020880,49.6498158901158,47.3655554451674
Solmur2hap1_01g020890,30.1155659326795,33.233320023175
Solmur2hap1_01g020900,7.22400012444466,8.01792715517614
Solmur2hap1_01g020910,0,0
Solmur2hap1_01g020920,45.7944229512144,70.9821044953535
Solmur2hap1_01g020930,3.31681573615486,3.23273148222379
Solmur2hap1_01g020940,25.8406849116473,24.3212976816319
Solmur2hap1_01g020950,0.213079408137126,0.965962869744615
Solmur2hap1_01g020960,78.4983652670167,81.2941127682586
Solmur2hap1_01g020970,0.0726480782689745,0.109779646282493
Solmur2hap1_01g020980,16.2070276652592,17.1242442071393
Solmur2hap1_01g020990,0.968149846302561,0.390129696322369
Solmur2hap1_01g021000,0,0
Solmur2hap1_01g021010,206.577159793188,282.6781333577
Solmur2hap1_01g021020,12.2865253973906,14.8388203188728
Solmur2hap1_01g021030,98.9691180382793,49.4977052209005
Solmur2hap1_01g021040,17.061816892733,22.649234070774
Solmur2hap1_01g021050,0.889699984853264,0.606315875356269
Solmur2hap1_01g021060,19.3410539693699,9.97336022779056
Solmur2hap1_01g021070,9.8415649293063,8.03509899707001
Solmur2hap1_01g021080,98.5279183226071,71.9289684848562
Solmur2hap1_01g021090,22.9458999268395,15.6147399975212
Solmur2hap1_01g021100,8.69449645263047,10.5711179491873
Solmur2hap1_01g021110,0,0
Solmur2hap1_01g021120,0,0
Solmur2hap1_01g021130,0.345868024802292,0
Solmur2hap1_01g021140,0,0
Solmur2hap1_01g021150,17.5555647828761,12.3857219933175
Solmur2hap1_01g021160,1.28833616436638,0.231764870204364
Solmur2hap1_01g021170,0.490374528315578,0
Solmur2hap1_01g021180,0,0
Solmur2hap1_01g021190,112.773321263477,188.876957700071
Solmur2hap1_01g021200,0,0
Solmur2hap1_01g021210,11.2947310620203,15.0887872560051
Solmur2hap1_01g021220,147.633411390352,121.090008226832
Solmur2hap1_01g021230,160.189772147104,79.5991708029949
Solmur2hap1_01g021240,14.7061741800999,17.3910540556718
Solmur2hap1_01g021250,0,0
Solmur2hap1_01g021260,11.8642614450752,12.7077781975292
Solmur2hap1_01g021270,92.0860909198242,135.543945934363
Solmur2hap1_01g021280,41.5125578312459,26.2591848085915
Solmur2hap1_01g021290,95.2628164132378,104.351393134397
Solmur2hap1_01g021300,23.2361180686637,16.2389734014712
Solmur2hap1_01g021310,39.0363478803884,49.1994061412581
Solmur2hap1_01g021320,19.2929507585028,23.1271110263493
Solmur2hap1_01g021330,0,0.0305356594443683
Solmur2hap1_01g021340,0,0
Solmur2hap1_01g021350,269.909975570195,249.904972516409
Solmur2hap1_01g021360,1.29367469476692,2.69226360779669
Solmur2hap1_01g021370,468.604500308907,534.469315344914
Solmur2hap1_01g021380,0,0.156115211271857
Solmur2hap1_01g021390,26.0317614945374,38.9083006893211
Solmur2hap1_01g021400,40.4340981816479,47.5226870158734
Solmur2hap1_01g021410,0,0
Solmur2hap1_01g021420,0,0.241019975296902
Solmur2hap1_01g021430,0.816126316717861,0.945500276417642
Solmur2hap1_01g021440,15.2299515962723,17.6197132037988
Solmur2hap1_01g021450,0.0288688230379332,0.189037894939269
Solmur2hap1_01g021460,6.68955319124817,8.05076746288823
Solmur2hap1_01g021470,0.11316335268821,0.646010995431594
Solmur2hap1_01g021480,2.41423924754437,0.251599631189295
Solmur2hap1_01g021490,0.202244861960662,0
Solmur2hap1_01g021500,6.41703238929692,5.60013492106935
Solmur2hap1_01g021510,31.552913161997,9.6812386050467
Solmur2hap1_01g021520,0,0
Solmur2hap1_01g021530,2.49748887677004,0.99591520679096
Solmur2hap1_01g021540,0.051805123830734,0.121774383322042
Solmur2hap1_01g021550,42.8635144530981,98.9633311237456
Solmur2hap1_01g021560,11.022069438897,16.0496646356599
Solmur2hap1_01g021570,21.9480159564592,27.0540425629442
Solmur2hap1_01g021580,461.093316768833,529.586161970603
Solmur2hap1_01g021590,1.52519997403417,4.88065449976227
Solmur2hap1_01g021600,0.474585954487236,0.159367611506687
Solmur2hap1_01g021610,0,0
Solmur2hap1_01g021620,311.29707705325,348.135860931071
Solmur2hap1_01g021630,0,0
Solmur2hap1_01g021640,0,0.219358964743303
Solmur2hap1_01g021650,18.8592586936139,21.396085491668
Solmur2hap1_01g021660,30.4156184863043,28.882653222546
Solmur2hap1_01g021670,2.78940316106783,3.24496617715074
Solmur2hap1_01g021680,13.4240027126389,13.579478023946
Solmur2hap1_01g021690,25.2352867676126,31.3148747315901
Solmur2hap1_01g021700,21.5309772035384,26.4571512485815
Solmur2hap1_01g021710,17.3514497907741,15.2978985944778
Solmur2hap1_01g021720,0,0
Solmur2hap1_01g021730,0,0
Solmur2hap1_01g021740,0,0
Solmur2hap1_01g021750,23.5185237010336,25.5770642652972
Solmur2hap1_01g021760,0.0500312237135391,0.37801481974632
Solmur2hap1_01g021770,0.0906261786507271,0.213028098419066
Solmur2hap1_01g021780,24.1817404149078,25.8739199410156
Solmur2hap1_01g021790,0.246029832075857,0.446135428500606
Solmur2hap1_01g021800,0,0
Solmur2hap1_01g021810,0.399226846472534,0
Solmur2hap1_01g021820,28.7880710853796,36.4523559745965
Solmur2hap1_01g021830,0.480962349269214,0.484526481049122
Solmur2hap1_01g021840,0.0760836143826508,0.536531980077774
Solmur2hap1_01g021850,0.233055602649982,0.0939130567807265
Solmur2hap1_01g021860,0.0870981522312341,0.0584957239315474
Solmur2hap1_01g021870,76.8691685123093,70.0346413001313
Solmur2hap1_01g021880,19.0304767873678,21.2894175456377
Solmur2hap1_01g021890,85.5041769075838,121.17886316648
Solmur2hap1_01g021900,12.196773210077,17.9362050722481
Solmur2hap1_01g021910,0,0
Solmur2hap1_01g021920,2.54139334654422,4.60840703780798
Solmur2hap1_01g021930,0.73739840119365,0.540263877210471
Solmur2hap1_01g021940,57.0551450494234,38.3354676149628
Solmur2hap1_01g021950,0.306896979754146,0.0662509745323925
Solmur2hap1_01g021960,15.1109127880325,8.4677995834289
Solmur2hap1_01g021970,36.7857209541793,37.5471189905015
Solmur2hap1_01g021980,2.79230425639916,3.03803610827636
Solmur2hap1_01g021990,22.8191930865507,14.0267549488966
Solmur2hap1_01g022000,0,0.0449658526231907
Solmur2hap1_01g022010,7.44531502972733,7.71813600907675
Solmur2hap1_01g022020,55.1346746558504,62.2783436966316
Solmur2hap1_01g022030,4.52312967453539,23.0436196508029
Solmur2hap1_01g022040,3.05960175786643,3.96842865575993
Solmur2hap1_01g022050,0,0.0934264606316036
Solmur2hap1_01g022060,0.425278322852198,0.316665513773028
Solmur2hap1_01g022070,11.1044140086168,11.7336078001331
Solmur2hap1_01g022080,0,0.198874708476833
Solmur2hap1_01g022090,0,0
Solmur2hap1_01g022100,0,0
Solmur2hap1_01g022110,41.2338119874558,47.3485846448714
Solmur2hap1_01g022120,1.04950775403678,1.95367888675775
Solmur2hap1_01g022130,2.78026579138504,5.13302063652108
Solmur2hap1_01g022140,0.0370572883716741,0.074663796695236
Solmur2hap1_01g022150,39.3307350243014,48.6378456399133
Solmur2hap1_01g022160,22.5515740888777,16.2546372490918
Solmur2hap1_01g022170,0,0
Solmur2hap1_01g022180,113.906492687185,88.9977658377237
Solmur2hap1_01g022190,12.824304996954,11.3702571013696
Solmur2hap1_01g022200,1.68458073256646,1.64049537303556
Solmur2hap1_01g022210,15.7235756517001,16.4736976673284
Solmur2hap1_01g022220,12.1148204975781,13.7268901160021
Solmur2hap1_01g022230,17.7719860651317,11.084969258195
Solmur2hap1_01g022240,28.0201405679913,22.2733089601365
Solmur2hap1_01g022250,8.86186270525407,11.0363509719749
Solmur2hap1_01g022260,0.319619112205689,1.28795049299282
Solmur2hap1_01g022270,2.91406922413232,3.09395928484309
Solmur2hap1_01g022280,48.1663403564606,42.292943424374
Solmur2hap1_01g022290,0,0
Solmur2hap1_01g022300,0,0
Solmur2hap1_01g022310,0,0.146595991072354
Solmur2hap1_01g022320,23.1678566191525,34.4983014641316
Solmur2hap1_01g022330,20.179873358869,20.2789067818281
Solmur2hap1_01g022340,0,0.468703696226745
Solmur2hap1_01g022350,0,0
Solmur2hap1_01g022360,0.033580994903412,0.11840445432767
Solmur2hap1_01g022370,5.32238636728131,7.09144923719788
Solmur2hap1_01g022380,3.0704076167489,5.16739773979763
Solmur2hap1_01g022390,1.61665409012426,1.53556936196821
Solmur2hap1_01g022400,27.4144190418449,30.4810009653514
Solmur2hap1_01g022410,5.56167971436616,4.75572109425432
Solmur2hap1_01g022420,0,0.112344591289093
Solmur2hap1_01g022430,0,0
Solmur2hap1_01g022440,0,0
Solmur2hap1_01g022450,8.33583338557776,20.2484316896194
Solmur2hap1_01g022460,0.490912514632984,0.909972701576935
Solmur2hap1_01g022470,38.4256328259973,33.5737109421565
Solmur2hap1_01g022480,3.68128679590099,5.31774358395263
Solmur2hap1_01g022490,0.995097982112226,2.5589418719594
Solmur2hap1_01g022500,50.331923423774,48.7497020335692
Solmur2hap1_01g022510,46.4693176844403,32.2108557566796
Solmur2hap1_01g022520,143.715793747076,123.264438358783
Solmur2hap1_01g022530,0.0207160535688873,0
Solmur2hap1_01g022540,28.6653033659417,36.062613803799
Solmur2hap1_01g022550,1.97121919422011,2.01759997933148
Solmur2hap1_01g022560,0.0373472515044728,0
Solmur2hap1_01g022570,0,0
Solmur2hap1_01g022580,0.230950584303466,0.174496518405479
Solmur2hap1_01g022590,0,0.0176173003438197
Solmur2hap1_01g022600,12.0632480765157,20.224648335511
Solmur2hap1_01g022610,3.74710473486084,3.01989787610319
Solmur2hap1_01g022620,4.07975792472444,5.62667933831337
Solmur2hap1_01g022630,1.12627687158195,1.19595402920762
Solmur2hap1_01g022640,19.0372265520474,33.455162865002
Solmur2hap1_01g022650,1.44175828462895,1.62444206323419
Solmur2hap1_01g022660,498.275217117019,409.368428096231
Solmur2hap1_01g022670,5.03175469817792,5.53973886745105
Solmur2hap1_01g022680,0.325430368791247,0.874245183122399
Solmur2hap1_01g022690,0.32105238176715,0
Solmur2hap1_01g022700,0,0.464325499619729
Solmur2hap1_01g022710,0,0.0112660461742577
Solmur2hap1_01g022720,0.264920189210266,0.266883358399992
Solmur2hap1_01g022730,0,0
Solmur2hap1_01g022740,33.4512146524957,29.4041185137388
Solmur2hap1_01g022750,30.5376056553024,31.0950715446966
Solmur2hap1_01g022760,0,0
Solmur2hap1_01g022770,62.3548291745699,87.2583909615278
Solmur2hap1_01g022780,34.9922100698547,10.8146246701127
Solmur2hap1_01g022790,77.1243516281696,76.8651646522707
Solmur2hap1_01g022800,50.9782084213881,62.7966664446846
Solmur2hap1_01g022810,0.18898727972039,0.571163263060608
Solmur2hap1_01g022820,35.9867444853813,45.0305653846379
Solmur2hap1_01g022830,25.597913282442,35.362044987999
Solmur2hap1_01g022840,0,0
Solmur2hap1_01g022850,190.457820890497,220.558409776989
Solmur2hap1_01g022860,5.06444606762627,9.48205027814687
Solmur2hap1_01g022870,12.0097757734876,15.4605423087074
Solmur2hap1_01g022880,47.4542112828622,116.166590608635
Solmur2hap1_01g022890,0.188949494355763,0.276872274885213
Solmur2hap1_01g022900,0,0.537356828202302
Solmur2hap1_01g022910,0.937336847765313,2.96774627313059
Solmur2hap1_01g022920,1.18447082758579,0
Solmur2hap1_01g022930,13.1747710141752,40.5124993117228
Solmur2hap1_01g022940,1.96356720409909,0.456488782326569
Solmur2hap1_01g022950,9.08352355795638,2.20451964429221
Solmur2hap1_01g022960,0,0
Solmur2hap1_01g022970,72.4363890035621,47.8340894022728
Solmur2hap1_01g022980,72.0784289795749,110.42957145866
Solmur2hap1_01g022990,3.67951758441672,3.72772663012556
Solmur2hap1_01g023000,19.9354155226776,13.9898070790599
Solmur2hap1_01g023010,16.6046153239466,18.5732714472856
Solmur2hap1_01g023020,74.8635630259644,90.4299244142816
Solmur2hap1_01g023030,21.7647830647586,19.6757620913527
Solmur2hap1_01g023040,0,0
Solmur2hap1_01g023050,21.5519965234732,21.6057950542584
Solmur2hap1_01g023060,46.6242544445102,54.9499245555589
Solmur2hap1_01g023070,114.766005713048,135.786321138898
Solmur2hap1_01g023080,0.0648502546504297,0.130661644216663
Solmur2hap1_01g023090,1.08535520939582,0.624798939751796
Solmur2hap1_01g023100,34.2884728216948,36.3710295602151
Solmur2hap1_01g023110,866.593952893692,804.691264876926
Solmur2hap1_01g023120,27.4667033756819,26.1954332012016
Solmur2hap1_01g023130,5.19040841363255,8.21679808187825
Solmur2hap1_01g023140,0,0
Solmur2hap1_01g023150,18.0599195653521,11.9396491647713
Solmur2hap1_01g023160,16.8091860053914,23.8718823983843
Solmur2hap1_01g023170,55.4240111997394,48.7855383400618
Solmur2hap1_01g023180,4.4002727161989,5.46492594028679
Solmur2hap1_01g023190,6.73531970076454,6.50828301780025
Solmur2hap1_01g023200,39.0133648559613,50.0056768973919
Solmur2hap1_01g023210,15.9636789015166,20.3705034729567
Solmur2hap1_01g023220,490.768107871747,557.882164276388
Solmur2hap1_01g023230,14.6086435030354,16.9834263888748
Solmur2hap1_01g023240,21.5096099920242,25.1270640388861
Solmur2hap1_01g023250,46.4545640946284,44.4694591826059
Solmur2hap1_01g023260,1.87640003990068,4.23942177540843
Solmur2hap1_01g023270,0.166499258451336,0.0745480388709023
Solmur2hap1_01g023280,29.3624711901831,34.7007326178549
Solmur2hap1_01g023290,13.5310521760571,14.5630842346442
Solmur2hap1_01g023300,6.33492262843636,13.3039979763079
Solmur2hap1_01g023310,42.0175344269062,50.7342843185336
Solmur2hap1_01g023320,0.330844182689808,0.759914597714063
Solmur2hap1_01g023330,29.9207385211609,25.3057397292752
Solmur2hap1_01g023340,0,0.0524928876328951
Solmur2hap1_01g023350,0,0
Solmur2hap1_01g023360,0,0
Solmur2hap1_01g023370,0,0
Solmur2hap1_01g023380,0,0
Solmur2hap1_01g023390,0,0
Solmur2hap1_01g023400,41.7083211853597,28.6608736249328
Solmur2hap1_01g023410,31.8342174236348,21.8719101770333
Solmur2hap1_01g023420,18.6805154753104,15.7949747666405
Solmur2hap1_01g023430,0.482119064875922,1.54814251177925
Solmur2hap1_01g023440,23.0294408112649,23.236691796461
Solmur2hap1_01g023450,13.0899366217708,25.128443950641
Solmur2hap1_01g023460,0,0
Solmur2hap1_01g023470,8.80906343107342,5.03067810115691
Solmur2hap1_01g023480,1020.96471623283,1123.32676640713
Solmur2hap1_01g023490,48.5074075548841,46.9421776311248
Solmur2hap1_01g023500,0,0.154333582612549
Solmur2hap1_01g023510,0,0
Solmur2hap1_01g023520,0,0
Solmur2hap1_01g023530,0,0
Solmur2hap1_01g023540,0,0
Solmur2hap1_01g023550,0,0
Solmur2hap1_01g023560,0,0.0438717929486605
Solmur2hap1_01g023570,0,0
Solmur2hap1_01g023580,0.0440311692091478,0.0443574585532583
Solmur2hap1_01g023590,0,0
Solmur2hap1_01g023600,0,0
Solmur2hap1_01g023610,0,0
Solmur2hap1_01g023620,0.715946811340744,1.18023099721524
Solmur2hap1_01g023630,10.8224517993368,8.20694035069844
Solmur2hap1_01g023640,0.741486916233221,0.165995920846025
Solmur2hap1_01g023650,0,0.0337664923256545
Solmur2hap1_01g023660,0,0.242030965126168
Solmur2hap1_01g023670,0.271191973992706,0
Solmur2hap1_01g023680,27.0662818921501,28.4396222680366
Solmur2hap1_01g023690,10.4960021209668,8.81148489842525
Solmur2hap1_01g023700,67.712353927442,70.9173888677578
Solmur2hap1_01g023710,24.0347506061009,65.8795080164299
Solmur2hap1_01g023720,271.363359255081,263.498391938167
Solmur2hap1_01g023730,13.9780091737955,16.5160710277903
Solmur2hap1_01g023740,2.33085577647107,3.47870872705456
Solmur2hap1_01g023750,8.97887090130306,11.2918827875757
Solmur2hap1_01g023760,14.5737436857122,21.2086986563141
Solmur2hap1_01g023770,0,0.897824410053086
Solmur2hap1_01g023780,24.474701078292,26.0881132316847
Solmur2hap1_01g023790,11.0168141989984,13.6596349428267
Solmur2hap1_01g023800,31.161713731018,24.3640811375568
Solmur2hap1_01g023810,21.3179094409939,26.8184935012657
Solmur2hap1_01g023820,49.9402242992601,64.1145978200328
Solmur2hap1_01g023830,0,0
Solmur2hap1_01g023840,0,0
Solmur2hap1_01g023850,0,0.131375642272492
Solmur2hap1_01g023860,0,0
Solmur2hap1_01g023870,0,0
Solmur2hap1_01g023880,0,0
Solmur2hap1_01g023890,0.349811145606227,8.49683734573765
Solmur2hap1_01g023900,0,0
Solmur2hap1_01g023910,0,0
Solmur2hap1_01g023920,0,0
Solmur2hap1_01g023930,0,0
Solmur2hap1_01g023940,25.2435429496637,23.8214397158162
Solmur2hap1_01g023950,5.0804405630928,4.10037081286549
Solmur2hap1_01g023960,7.14123517254138,7.10231443334581
Solmur2hap1_01g023970,10.0762001262979,14.2832937417445
Solmur2hap1_01g023980,5.8345187164082,10.5481155165637
Solmur2hap1_01g023990,11.8267460469181,10.8613777794906
Solmur2hap1_01g024000,15.747046775196,17.3881823492558
Solmur2hap1_01g024010,50.1940970994326,40.940648521221
Solmur2hap1_01g024020,49.4459599823317,49.1614989079425
Solmur2hap1_01g024030,20.0768153444759,28.1849906826365
Solmur2hap1_01g024040,2.63271446498316,3.41545389993652
Solmur2hap1_01g024050,74.7585874973226,81.7783515045744
Solmur2hap1_01g024060,0.62624189171649,1.70508812311106
Solmur2hap1_01g024070,0,0
Solmur2hap1_01g024080,1.8624718637171,0.985838648957467
Solmur2hap1_01g024090,0,0
Solmur2hap1_01g024100,35.7760579626573,35.6552477739106
Solmur2hap1_01g024110,7.61207816655389,29.8863730488955
Solmur2hap1_01g024120,7.59812261488536,9.04327252060254
Solmur2hap1_01g024130,0,0
Solmur2hap1_01g024140,0.436933537871422,0.723138724923606
Solmur2hap1_01g024150,3.58464452866079,4.60058036180151
Solmur2hap1_01g024160,0,0.0185793991776399
Solmur2hap1_01g024170,0.0394678506803056,0.019880161964608
Solmur2hap1_01g024180,29.7012344662601,34.0999364373703
Solmur2hap1_01g024190,6.82305366201636,4.60627694515764
Solmur2hap1_01g024200,35.6066393615811,43.0061764311667
Solmur2hap1_01g024210,15.8650365643227,24.2316885829891
Solmur2hap1_01g024220,1.78835147625334,3.29785121999178
Solmur2hap1_01g024230,20.0568700765474,24.119047174245
Solmur2hap1_01g024240,41.8038763153351,101.730684210041
Solmur2hap1_01g024250,80.4786926616603,62.3856895729953
Solmur2hap1_01g024260,155.405915001344,206.292241356286
Solmur2hap1_01g024270,159.782293417628,44.4003224946885
Solmur2hap1_01g024280,39.0418125217536,42.1093662693906
Solmur2hap1_01g024290,13.9566728602244,18.5691248441133
Solmur2hap1_01g024300,13.0790500551661,9.92602888085021
Solmur2hap1_01g024310,18.635241077079,25.0805832627244
Solmur2hap1_01g024320,0,0
Solmur2hap1_01g024330,0,0
Solmur2hap1_01g024340,0,0
Solmur2hap1_01g024350,3.12862935850122,4.36123073440252
Solmur2hap1_01g024360,20.1302327866228,24.3569932440964
Solmur2hap1_01g024370,9.03659843133225,9.58357961633228
Solmur2hap1_01g024380,1.55054394169841,1.29037601181202
Solmur2hap1_01g024390,40.2521207264907,43.5956931317036
Solmur2hap1_01g024400,0.0715231579760983,1.40503690144671
Solmur2hap1_01g024410,2.74469537810941,4.38187705088396
Solmur2hap1_01g024420,80.2991165651522,103.027983455107
Solmur2hap1_01g024430,9.91728979656059,9.44334099606121
Solmur2hap1_01g024440,8.26092474623935,10.4867390956269
Solmur2hap1_01g024450,16.7642907006303,18.1610285342872
Solmur2hap1_01g024460,0,0
Solmur2hap1_01g024470,2.04556231811641,0.179193112068566
Solmur2hap1_01g024480,0,0
Solmur2hap1_01g024490,0,0
Solmur2hap1_01g024500,0,0
Solmur2hap1_01g024510,0,0
Solmur2hap1_01g024520,0,0
Solmur2hap1_01g024530,0,0
Solmur2hap1_01g024540,0,0
Solmur2hap1_01g024550,0,0
Solmur2hap1_01g024560,0,0
Solmur2hap1_01g024570,0,0
Solmur2hap1_01g024580,0,0
Solmur2hap1_01g024590,0,0
Solmur2hap1_01g024600,0,0
Solmur2hap1_01g024610,0,0
Solmur2hap1_01g024620,27.5628085516165,30.9066969740226
Solmur2hap1_01g024630,15.0452590788997,17.1892651947254
Solmur2hap1_01g024640,170.732992870384,141.100881957222
Solmur2hap1_01g024650,19.9556358221048,28.1449215792942
Solmur2hap1_01g024660,14.0206250554229,20.0598289283632
Solmur2hap1_01g024670,20.9818864173686,18.4750303379641
Solmur2hap1_01g024680,5.06913936968858,11.6618545153377
Solmur2hap1_01g024690,0,0
Solmur2hap1_01g024700,57.2757449072595,59.0554013309345
Solmur2hap1_01g024710,10.7059795802578,16.6841883816184
Solmur2hap1_01g024720,0,0.24870768140551
Solmur2hap1_01g024730,0.659858812295616,0.540108271255054
Solmur2hap1_01g024740,0,0
Solmur2hap1_01g024750,57.6380411660173,60.9891588251712
Solmur2hap1_01g024760,6.20111411397495,7.92241673327552
Solmur2hap1_01g024770,15.2518366173498,16.5450900905914
Solmur2hap1_01g024780,81.6102322227766,118.222173615067
Solmur2hap1_01g024790,1.78569484413659,1.37861740415455
Solmur2hap1_01g024800,51.4523509563918,74.963331521469
Solmur2hap1_01g024810,25.1212664871376,32.8828190181943
Solmur2hap1_01g024820,15.4624232661711,15.7756202005604
Solmur2hap1_01g024830,332.966462589988,389.865022937219
Solmur2hap1_01g024840,0,0
Solmur2hap1_01g024850,89.5934238552804,103.219150611752
Solmur2hap1_01g024860,0.0892701759776489,0.125904387344934
Solmur2hap1_01g024870,2.51600525337717,3.2565438621758
Solmur2hap1_01g024880,0.0692405039981377,0.488275235254531
Solmur2hap1_01g024890,150.386216638023,175.981789032116
Solmur2hap1_01g024900,23.9046685342104,31.2141957257327
Solmur2hap1_01g024910,36.7255126770445,39.6259134158071
Solmur2hap1_01g024920,0.0729070072648415,0.190962924419302
Solmur2hap1_01g024930,21.8299516129503,31.7975528259473
Solmur2hap1_01g024940,36.8061003545318,72.7020097019466
Solmur2hap1_01g024950,16.9803766686126,13.9576273048007
Solmur2hap1_01g024960,0,0
Solmur2hap1_01g024970,20.9105052188929,25.629092799582
Solmur2hap1_01g024980,22.601090395431,24.0642366812027
Solmur2hap1_01g024990,18.7173538570248,19.3412045333379
Solmur2hap1_01g025000,1.11729765539712,1.30213844212004
Solmur2hap1_01g025010,44.9691257218804,44.4749252456029
Solmur2hap1_01g025020,12.3743893318153,12.1962599620779
Solmur2hap1_01g025030,11.0686424625841,14.9693868619543
Solmur2hap1_01g025040,0.50483429004796,3.19015429802837
Solmur2hap1_01g025050,0,0
Solmur2hap1_01g025060,0.61643636892807,0.133072375659775
Solmur2hap1_01g025070,6.65140184967159,8.81053024133984
Solmur2hap1_01g025080,24.408097658593,36.5048397079947
Solmur2hap1_01g025090,1.48639476402923,2.49568261617986
Solmur2hap1_01g025100,0.49341613462491,0.795316086644774
Solmur2hap1_01g025110,22.3433065284192,25.1251192369069
Solmur2hap1_01g025120,14.0851122293319,8.24448558189494
Solmur2hap1_01g025130,13.0089574262506,14.5795850562864
Solmur2hap1_01g025140,13.4696453361424,13.2424860662231
Solmur2hap1_01g025150,43.8399148794552,33.044157141807
Solmur2hap1_01g025160,159.544324392017,174.288623045555
Solmur2hap1_01g025170,58.5856225320183,36.7404824843215
Solmur2hap1_01g025180,41.4321071377745,50.0869636163875
Solmur2hap1_01g025190,0,0
Solmur2hap1_01g025200,7.19664636028715,5.53780493871394
Solmur2hap1_01g025210,35.0582986972661,39.4129469571842
Solmur2hap1_01g025220,0.349242346995485,0.293191982144707
Solmur2hap1_01g025230,28.2699612156697,23.0263942834653
Solmur2hap1_01g025240,0.546422547747031,1.22177879975641
Solmur2hap1_01g025250,71.4401602395404,72.0387465193394
Solmur2hap1_01g025260,18.8751564920319,29.0900760629565
Solmur2hap1_01g025270,38.6775863597873,49.4705086795704
Solmur2hap1_01g025280,38.9897080781814,48.6521722932165
Solmur2hap1_01g025290,0,0.0286894302337303
Solmur2hap1_01g025300,0.276427340286002,1.67085469361231
Solmur2hap1_01g025310,3.41487788303973,2.01665932455455
Solmur2hap1_01g025320,0.0964887885903968,0.583222864751466
Solmur2hap1_01g025330,0,0
Solmur2hap1_01g025340,5.41921360396512,21.7990426724456
Solmur2hap1_01g025350,2.74559587986772,11.3271906030924
Solmur2hap1_01g025360,2.84171566736403,5.75334185540377
Solmur2hap1_01g025370,21.8347204616072,7.22087058802919
Solmur2hap1_01g025380,10.1596261799782,8.4489552340329
Solmur2hap1_01g025390,17.5974907354786,20.5886316788516
Solmur2hap1_01g025400,13.4336256536516,9.6942510225266
Solmur2hap1_01g025410,10.9064084317831,15.6960421014412
Solmur2hap1_01g025420,51.5601611516851,50.7594501341678
Solmur2hap1_01g025430,23.7943196398732,26.9239077579773
Solmur2hap1_01g025440,85.0959357436874,99.2799447746019
Solmur2hap1_01g025450,0,0
Solmur2hap1_01g025460,14.7502294866587,10.3408458859086
Solmur2hap1_01g025470,26.1490527572385,19.3567322178125
Solmur2hap1_01g025480,3.06643885676669,7.31997188941171
Solmur2hap1_01g025490,9.20300779244859,9.60401844214554
Solmur2hap1_01g025500,0,0
Solmur2hap1_01g025510,5.15158953977302,6.37778345554832
Solmur2hap1_01g025520,4.54820825156414,4.14879627831315
Solmur2hap1_01g025530,5.77185170931798,7.905498442909
Solmur2hap1_01g025540,1.53069289110752,2.10277631509032
Solmur2hap1_01g025550,15.7244084397493,18.0405489864212
Solmur2hap1_01g025560,0,0
Solmur2hap1_01g025570,2.08344310178523,0
Solmur2hap1_01g025580,0,0
Solmur2hap1_01g025590,0,0.06391247461905
Solmur2hap1_01g025600,23.3078507377515,21.4426352346913
Solmur2hap1_01g025610,142.645329736735,122.711538460039
Solmur2hap1_01g025620,7.19053834080598,10.9551647637083
Solmur2hap1_01g025630,5.00501185911167,7.21542052000478
Solmur2hap1_01g025640,6.79231590246347,16.027828357244
Solmur2hap1_01g025650,3.0572020702132,4.52550447733948
Solmur2hap1_01g025660,0.178614589107878,0.134953648330225
Solmur2hap1_01g025670,13.7682079103989,14.8809354515378
Solmur2hap1_01g025680,61.3575545966885,48.8279470446094
Solmur2hap1_01g025690,78.9414190371685,87.7257547058208
Solmur2hap1_01g025700,38.7414209127375,36.7366813515335
Solmur2hap1_01g025710,8.71711686462782,3.45510072371727
