Sabu2-2_S11,Sabu2-3_S17
Solabu2_04g000610,1.85948836772612,2.41648378666481
Solabu2_04g000620,8.38237446306969,5.05663148107274
Solabu2_04g000630,22.5806190859028,17.8711529294608
Solabu2_04g000640,7.60400437343913,5.76335120095534
Solabu2_04g000650,9.22146440677952,8.94826231572483
Solabu2_04g000660,49.5839993839619,36.3681207946071
Solabu2_04g000670,16.9828352827604,15.5561348651611
Solabu2_04g000680,16.057386856849,13.7387217410731
Solabu2_04g000690,10.3933152082329,8.83773113229806
Solabu2_04g000700,7.03078159514876,5.86061317801403
Solabu2_04g000710,17.5602256774585,18.9768264203461
Solabu2_04g000720,8.89485609175134,6.42913204584585
Solabu2_04g000730,9.02072001715973,7.88403620774922
Solabu2_04g000740,0,0
Solabu2_04g000750,0.163293777334151,0
Solabu2_04g000760,0,0
Solabu2_04g000770,0,0
Solabu2_04g000780,7.33597934428156,6.18394960040741
Solabu2_04g000790,0,0
Solabu2_04g000800,5.25937215697512,5.76370175696917
Solabu2_04g000810,7.45899964764683,7.05102694786279
Solabu2_04g000820,0,0
Solabu2_04g000830,0.273709943700846,0
Solabu2_04g000840,255.45202679815,274.375134363516
Solabu2_04g000850,0,0
Solabu2_04g000860,2.22343290487605,1.67028442352215
Solabu2_04g000870,13.6411142468379,16.9484334883893
Solabu2_04g000880,5.6506031240761,5.93935113705633
Solabu2_04g000890,54.3602565204932,66.5332754866686
Solabu2_04g000900,0,0
Solabu2_04g000910,0,0
Solabu2_04g000920,5.15967417902343,5.60344630648948
Solabu2_04g000930,10.679257839355,10.4741378086911
Solabu2_04g000940,0.0543709533628896,0.0285746650921901
Solabu2_04g000950,2.50423471646709,3.76028868931874
Solabu2_04g000960,1.11334685284721,0.650132949547101
Solabu2_04g000970,4.2899438725962,1.59146882459007
Solabu2_04g000980,1.29948272336476,0
Solabu2_04g000990,3.02695519199503,0.821066781225776
Solabu2_04g001000,3.73494115447771,1.72184127071381
Solabu2_04g001010,0.516894614869999,0
Solabu2_04g001020,93.0695875972992,84.3546960560725
Solabu2_04g001030,9.81029995766908,6.70254656075887
Solabu2_04g001040,0,0.249402537641959
Solabu2_04g001050,4.69770437025905,3.50891920909856
Solabu2_04g001060,0,0
Solabu2_04g001070,14.4896229915863,8.2618130877082
Solabu2_04g001080,95.6690882085786,78.8466303166628
Solabu2_04g001090,0,0
Solabu2_04g001100,14.1484450891308,12.3069619327341
Solabu2_04g001110,4.25752853428022,3.08734424810853
Solabu2_04g001120,10.7692297149305,12.7801275378803
Solabu2_04g001130,17.6704510284894,12.1710324001093
Solabu2_04g001140,25.8908547337183,25.1179523626069
Solabu2_04g001150,16.6920573214436,18.1904971847049
Solabu2_04g001160,8.64010079822645,7.73734696190408
Solabu2_04g001170,2.7387582851521,1.36026951158054
Solabu2_04g001180,12.0533506994923,10.3704961522783
Solabu2_04g001190,18.6404053979658,16.1526357162057
Solabu2_04g001200,19.3050956152163,17.1659318880004
Solabu2_04g001210,0.181441476381074,0.222498740627951
Solabu2_04g001220,4.61828565217564,4.27905151257692
Solabu2_04g001230,5.15592599245516,5.10339605619403
Solabu2_04g001240,27.7114690757536,22.3322490972091
Solabu2_04g001250,56.8152573822617,41.2250560155346
Solabu2_04g001260,12.606330427762,10.4306143460616
Solabu2_04g001270,0.828025867247085,0.5690673568459
Solabu2_04g001280,12.6637381747713,9.97933035456829
Solabu2_04g001290,0,0
Solabu2_04g001300,6.88997377086715,4.14454903597847
Solabu2_04g001310,10.7545402834336,9.36091708209567
Solabu2_04g001320,273.599655316725,276.644894489494
Solabu2_04g001330,0.5416241914304,0.613093813068708
Solabu2_04g001340,50.6747846709689,32.9676190204892
Solabu2_04g001350,0.121436376768585,0
Solabu2_04g001360,12.1359775552549,16.5942585459992
Solabu2_04g001370,11.1034623483701,7.80573260424414
Solabu2_04g001380,8.67693784229128,6.70627711951597
Solabu2_04g001390,0.0909382939176127,0
Solabu2_04g001400,1.62069730329617,0.469935328161377
Solabu2_04g001410,0,0
Solabu2_04g001420,11.6420809997424,6.61838871175988
Solabu2_04g001430,38.4165563981998,32.9889564223774
Solabu2_04g001440,181.950151739655,170.184144168644
Solabu2_04g001450,10.1996969149669,7.38113172360048
Solabu2_04g001460,2870.53435470705,3707.3198038651
Solabu2_04g001470,79.4719173236641,62.3357943518253
Solabu2_04g001480,74.4442602628478,71.1349007805341
Solabu2_04g001490,19.3828433614902,26.2013771617611
Solabu2_04g001500,67.1078966914035,85.8335088360292
Solabu2_04g001510,83.2247796962623,203.239686690293
Solabu2_04g001520,71.3254984126954,48.751727455289
Solabu2_04g001530,0.83761838192789,0
Solabu2_04g001540,0,0
Solabu2_04g001550,0,0
Solabu2_04g001560,0,0
Solabu2_04g001570,7.51592710270431,12.3040134802016
Solabu2_04g001580,64.5719879545522,63.3354296680177
Solabu2_04g001590,188.68407432504,178.108291459355
Solabu2_04g001600,14.5869173612833,14.5772347166247
Solabu2_04g001610,4.03761223742952,3.29504596963381
Solabu2_04g001620,15.5246375997946,18.4275944551629
Solabu2_04g001630,0,0
Solabu2_04g001640,48.7412832182554,69.3357533184135
Solabu2_04g001650,14.5511844488403,13.3023353497228
Solabu2_04g001660,2.72368324298806,3.97402197367524
Solabu2_04g001670,27.4004759796876,24.9744775042314
Solabu2_04g001680,0,0
Solabu2_04g001690,0,0
Solabu2_04g001700,51.6630211216524,45.7591270890449
Solabu2_04g001710,13.1784382941068,16.1548398242596
Solabu2_04g001720,55.9412202144306,41.8056653678073
Solabu2_04g001730,26.3258919552539,16.2686598319569
Solabu2_04g001740,7.56733114429731,6.5078383934525
Solabu2_04g001750,1.13351617989155,1.22453483268862
Solabu2_04g001760,0,0
Solabu2_04g001770,0,1.80990572208283
Solabu2_04g001780,0,0
Solabu2_04g001790,30.2652395791863,26.5962826803446
Solabu2_04g001800,8.75348431585159,8.95478031396117
Solabu2_04g001810,0,0
Solabu2_04g001820,0.0630874098911206,0.176829869398897
Solabu2_04g001830,0,0
Solabu2_04g001840,6.26578940005875,3.56565453500172
Solabu2_04g001850,0.508788583272456,0.190995670489007
Solabu2_04g001860,0,0
Solabu2_04g001870,0.705094581136054,0.444675112753108
Solabu2_04g001880,4.66040826853412,5.70537808310751
Solabu2_04g001890,9.00721110316891,11.2031883193597
Solabu2_04g001900,0.45144367337672,0.949025240637586
Solabu2_04g001910,1.05336857121235,3.16341746879195
Solabu2_04g001920,0,1.42353786095638
Solabu2_04g001930,0,0
Solabu2_04g001940,0,0
Solabu2_04g001950,0,0.474512620318793
Solabu2_04g001960,0,0
Solabu2_04g001970,0,0.237256310159396
Solabu2_04g001980,0,0
Solabu2_04g001990,4.22770899527118,3.9499969475186
Solabu2_04g002000,0.67716551006508,0.711768930478189
Solabu2_04g002010,0,0
Solabu2_04g002020,5.35341112952463,5.09707824339676
Solabu2_04g002030,0.158968732545766,0.139243413736841
Solabu2_04g002040,0.550204951837314,0.660937872507352
Solabu2_04g002050,0,0
Solabu2_04g002060,0,0
Solabu2_04g002070,0.347033239767129,0.0303972310853137
Solabu2_04g002080,0,0
Solabu2_04g002090,0,0
Solabu2_04g002100,0,0
Solabu2_04g002110,0,0
Solabu2_04g002120,0,0
Solabu2_04g002130,0,0
Solabu2_04g002140,0,0
Solabu2_04g002150,0.6780121786198,1.26085799037447
Solabu2_04g002160,0,0.0938060892542928
Solabu2_04g002170,9.59045763321052,8.97369827702556
Solabu2_04g002180,8.7135098521272,7.01995146119911
Solabu2_04g002190,0,0
Solabu2_04g002200,94.8673722023905,45.503939359781
Solabu2_04g002210,0,0
Solabu2_04g002220,0,0
Solabu2_04g002240,0,0
Solabu2_04g002230,0,0
Solabu2_04g002250,0,0
Solabu2_04g002260,1.00919505048409,0
Solabu2_04g002270,262.955191083049,184.220109905829
Solabu2_04g002280,11.4714150190311,14.5858170716755
Solabu2_04g002290,0,0
Solabu2_04g002300,1.11251903215037,1.06306289684455
Solabu2_04g002310,11.0902861236368,7.92771694216614
Solabu2_04g002320,15.2905115068071,13.0325792143886
Solabu2_04g002340,0,0
Solabu2_04g002350,0.765707625614397,0.536557055000409
Solabu2_04g002360,1.23545328384518,2.83327729353515
Solabu2_04g002370,0,0
Solabu2_04g002380,3.71060596768056,1.73343083241735
Solabu2_04g002390,6.7503528583499,5.70276328811442
Solabu2_04g002330,0.0196779863289032,0
Solabu2_04g002400,16.2999662533495,15.3554490970605
Solabu2_04g002410,5.69986734953933,8.26945088435476
Solabu2_04g002420,0,0
Solabu2_04g002430,21.8663146295005,25.3755353187938
Solabu2_04g002440,7.98679861905021,6.93288925792346
Solabu2_04g002450,58.3560303711019,52.2547082219221
Solabu2_04g002460,0.257967813358126,0
Solabu2_04g002470,6.75722015923035,4.43696413439957
Solabu2_04g002480,0,0
Solabu2_04g002490,0.180109652072577,0
Solabu2_04g002500,0,0
Solabu2_04g002510,0,0
Solabu2_04g002520,0,0
Solabu2_04g002530,0,0
Solabu2_04g002540,0,0.757253300819628
Solabu2_04g002550,0,0
Solabu2_04g002560,9.74842692634216,14.2933240626663
Solabu2_04g002570,22.9999507312649,17.4216086987335
Solabu2_04g002580,0.0156581814639673,0
Solabu2_04g002590,0.279206127309297,1.0271578407704
Solabu2_04g002600,61.9411744753639,69.6159262161812
Solabu2_04g002610,0,0
Solabu2_04g002620,0.525799101932886,0.598723276814006
Solabu2_04g002630,8.60257562867474,8.98753511068111
Solabu2_04g002640,0.749162992457057,0.20998546991119
Solabu2_04g002650,0,0
Solabu2_04g002660,29.1473139328542,24.7774912533407
Solabu2_04g002670,0.240932203042023,0.281382146819769
Solabu2_04g002680,14.809489498228,66.661067815002
Solabu2_04g002690,459.551373171491,432.899665463494
Solabu2_04g002700,38.2490171060622,31.2498492226444
Solabu2_04g002710,14.3972273868752,11.9689776535327
Solabu2_04g002720,15.3156372925285,6.34319983286306
Solabu2_04g002730,0,0
Solabu2_04g002740,4.12936890720634,3.91345851421633
Solabu2_04g002750,3.34272855885416,2.0946123434137
Solabu2_04g002760,2.99685700930615,1.27499901470537
Solabu2_04g002770,18.6724133686536,17.6569595377269
Solabu2_04g002780,57.27768907966,41.9911168117726
Solabu2_04g002790,6.19163569751489,8.91963596422035
Solabu2_04g002800,0.0699989854581346,0.0455470233436364
Solabu2_04g002810,0,0
Solabu2_04g002830,0,0
Solabu2_04g002820,0,0
Solabu2_04g002850,0.99836237950413,1.04937908462146
Solabu2_04g002860,0.516894614869999,1.62992439098351
Solabu2_04g002870,0.708808758198962,0.848505433218029
Solabu2_04g002890,0,0
Solabu2_04g002900,0,0
Solabu2_04g002910,0,0
Solabu2_04g002840,0.0531110203972612,0
Solabu2_04g002920,0,0.540795141750928
Solabu2_04g002940,0,0
Solabu2_04g002930,0,0
Solabu2_04g002880,0,0
Solabu2_04g002950,0,0
Solabu2_04g002960,0,0
Solabu2_04g002970,0,0
Solabu2_04g002980,11.9793608370642,11.3323597431757
Solabu2_04g002990,21.9770508021946,18.7146127526868
Solabu2_04g003000,0.445007612860148,0.297657611116473
Solabu2_04g003010,12.2876668679096,21.412657871316
Solabu2_04g003020,51.4323327882763,43.3230022351058
Solabu2_04g003030,35.303795258612,33.2871004753556
Solabu2_04g003040,468.833882747364,550.628042817892
Solabu2_04g003050,6.01570881419723,5.67549513068375
Solabu2_04g003060,77.1953583023577,75.5189215735454
Solabu2_04g003070,53.662545149699,61.8853428012016
Solabu2_04g003080,34.050336078511,30.7425011804443
Solabu2_04g003090,2.56212681530884,1.34652624504355
Solabu2_04g003100,1.21968992456166,0.480756207428251
Solabu2_04g003110,0,0
Solabu2_04g003120,0,0
Solabu2_04g003130,0.688339858415989,0.542635719275451
Solabu2_04g003140,0.769011767026765,0.538872377881126
Solabu2_04g003150,13.4629011797405,11.2500603431053
Solabu2_04g003160,4.71559816335475,3.59695317889323
Solabu2_04g003170,3.73522659859712,4.42128167528401
Solabu2_04g003180,0,0
Solabu2_04g003190,6.66575866510695,7.00638152027696
Solabu2_04g003200,8.38382907072507,5.45712481063626
Solabu2_04g003210,0,0
Solabu2_04g003220,1.23033029030435,0.346067778427913
Solabu2_04g003230,7.12145526947414,4.3355823493428
Solabu2_04g003240,112.892887708164,215.210310053926
Solabu2_04g003250,14.5020634935563,12.1701323143119
Solabu2_04g003260,20.4456881475843,19.0795238589613
Solabu2_04g003270,16.1269508858895,18.2850036791411
Solabu2_04g003280,0.0599847503882786,0
Solabu2_04g003290,5.00177047578951,5.83351224624503
Solabu2_04g003300,9.19481509176648,7.11443921834135
Solabu2_04g003310,0,0
Solabu2_04g003320,0.146439864560326,0.0769614992407521
Solabu2_04g003330,28.6373989080101,20.3477797076048
Solabu2_04g003340,0,0
Solabu2_04g003350,0.77765464988831,1.79826482957502
Solabu2_04g003360,3.42659571568765,2.91964732619927
Solabu2_04g003370,7.09531725969886,6.59089987036018
Solabu2_04g003380,14.171597488834,11.6358343815458
Solabu2_04g003390,16.1857729622978,14.8315306454627
Solabu2_04g003400,10.4745601497807,10.9918243466953
Solabu2_04g003410,3.2186261898155,2.11716532924795
Solabu2_04g003420,0,0.0156477395137246
Solabu2_04g003430,0,0
Solabu2_04g003440,31.6177268726142,25.3862463955632
Solabu2_04g003450,38.0171841991871,24.4431550130282
Solabu2_04g003460,22.1731843030473,20.305505584893
Solabu2_04g003470,14.6151952354492,13.9901843559418
Solabu2_04g003480,4.64686646830661,4.5197080457184
Solabu2_04g003490,5.60453249024885,3.93144444264127
Solabu2_04g003500,6.25870085377263,5.1971698560838
Solabu2_04g003510,0,0
Solabu2_04g003520,5.58371999303826,4.9084348464967
Solabu2_04g003530,10.7939757811088,27.1174675637159
Solabu2_04g003540,36.4948866829255,33.2876716990387
Solabu2_04g003550,3.70834371082626,4.06397902103042
Solabu2_04g003560,8.24816583054805,6.36891709657242
Solabu2_04g003570,9.07583888089999,6.54285352492191
Solabu2_04g003580,1.22305574705097,1.36117521578858
Solabu2_04g003590,76.1025671433759,102.251956794921
Solabu2_04g003600,7.24791881001193,5.27784537677715
Solabu2_04g003610,4.72853288992744,3.61943250835018
Solabu2_04g003620,0,0
Solabu2_04g003630,0,0
Solabu2_04g003640,23.0116567236258,20.2899340307847
Solabu2_04g003650,4.54585743887426,4.03691167436007
Solabu2_04g003660,0.803146000866598,0.976091303457214
Solabu2_04g003670,0,0
Solabu2_04g003680,2.68685316715033,3.05949844083164
Solabu2_04g003690,43.7868682917638,42.4347479090003
Solabu2_04g003700,16.4485266842102,13.7379817752574
Solabu2_04g003710,6.70543529859487,7.45596097182318
Solabu2_04g003720,2.25225744739594,2.02841109125286
Solabu2_04g003730,85.8449586904532,86.6308750823174
Solabu2_04g003740,15.768709803713,11.7338144617464
Solabu2_04g003750,5.10846842697374,2.03215420621266
Solabu2_04g003760,9.72886478130954,6.41924938049243
Solabu2_04g003770,159.102181879974,106.263375808085
Solabu2_04g003780,4.81161200283233,2.24138639216254
Solabu2_04g003790,5.06303893684891,2.8197396687857
Solabu2_04g003800,2.09051364407819,0.911092071869893
Solabu2_04g003810,10.345976431187,7.36416600235033
Solabu2_04g003820,2.86963385037013,2.19749940865001
Solabu2_04g003830,12.9219049549315,9.92991859317559
Solabu2_04g003840,1.79027448154545,2.1953845695436
Solabu2_04g003850,5.01131983570602,3.64351259052626
Solabu2_04g003860,0,0
Solabu2_04g003870,20.7121606503371,14.4934503382029
Solabu2_04g003880,81.2140822810917,48.6554886717312
Solabu2_04g003890,10.9039746640125,14.5059613155462
Solabu2_04g003900,0,0
Solabu2_04g003910,0,0
Solabu2_04g003920,0,0
Solabu2_04g003930,0,0
Solabu2_04g003940,1.53132875991222,0
Solabu2_04g003950,23.8441279022286,15.8639644402154
Solabu2_04g003960,101.86125593089,66.0175834572134
Solabu2_04g003970,6.06605423300382,5.50828796450377
Solabu2_04g003980,6.78004105123984,4.50052449642917
Solabu2_04g003990,3.6625938705488,3.33598413105948
Solabu2_04g004000,0.0249362717718848,0.235894724448295
Solabu2_04g004010,2.10323525222784,2.52652730286762
Solabu2_04g004020,2.06575378578366,1.80757301395108
Solabu2_04g004030,3.05917969723273,7.72758451798085
Solabu2_04g004040,0.0466592789932986,0.294261517566822
Solabu2_04g004050,6.75359735371573,8.35142211761075
Solabu2_04g004060,4.97703342321836,3.54911994119407
Solabu2_04g004070,9.52351124275371,8.69054501513321
Solabu2_04g004080,1.27026496829526,1.12763569016779
Solabu2_04g004090,5.68694104099255,6.98861783180785
Solabu2_04g004100,9.18181734769074,5.68570476496828
Solabu2_04g004110,6.96644981452092,5.13068792331063
Solabu2_04g004120,5.2935780989859,3.69564952233997
Solabu2_04g004130,0,0
Solabu2_04g004140,5.36680842868387,4.96826811529252
Solabu2_04g004150,2.81186428681186,2.48437674366205
Solabu2_04g004160,0.960253117403521,0.807457939548001
Solabu2_04g004170,1.92159511148163,4.19494714802029
Solabu2_04g004180,0,0
Solabu2_04g004190,0.030372357230238,0.287319568266425
Solabu2_04g004200,25.3137568841632,18.0162738802954
Solabu2_04g004210,6.46106748761003,7.47523937594254
Solabu2_04g004220,17.9989002898563,13.4481180587171
Solabu2_04g004230,0.765417656740228,0.529812963288276
Solabu2_04g004240,10.319119873364,9.01176865564859
Solabu2_04g004250,6.8696395751099,8.24039529141963
Solabu2_04g004260,9.88527831437698,7.19837865831504
Solabu2_04g004270,19.3271542525201,19.8310941145522
Solabu2_04g004280,7.54417251283779,5.74129620915607
Solabu2_04g004290,51.7168710923766,44.4523208568295
Solabu2_04g004300,166.547989039596,132.900034660056
Solabu2_04g004310,26.3573652379177,26.5443170939017
Solabu2_04g004320,11.5798605467519,9.95504330471739
Solabu2_04g004330,9.30283078286169,13.5717617205523
Solabu2_04g004340,0.889682412980081,1.06873774814032
Solabu2_04g004350,1.91884156243198,1.30014726169465
Solabu2_04g004360,0.669449453057438,0.0351829289981195
Solabu2_04g004370,0,0.156031907891304
Solabu2_04g004380,9.40398608502617,7.17805403425884
Solabu2_04g004390,2.23183954394923,2.38994163463654
Solabu2_04g004400,31.0450474451069,26.9026462480162
Solabu2_04g004410,10.8145839977801,8.60918205951232
Solabu2_04g004420,10.0119762678187,7.42253362061435
Solabu2_04g004430,5.74564675206735,4.12682187974223
Solabu2_04g004440,2.86292806830141,1.22113470301837
Solabu2_04g004450,0.486170109790314,0.102202718222509
Solabu2_04g004460,7.80435053240074,5.1999306316085
Solabu2_04g004470,2.94100061325322,2.55255639148494
Solabu2_04g004480,0.0931934660858108,0.293867065130405
Solabu2_04g004490,14.9115756455837,13.9434476604094
Solabu2_04g004500,12.0786262832349,12.8730001530041
Solabu2_04g004510,234.423934389243,178.021804735878
Solabu2_04g004520,6.70551072500512,4.97137739809181
Solabu2_04g004530,30.1257525131383,24.5562992860024
Solabu2_04g004540,8.07454330628369,5.01756369009119
Solabu2_04g004550,5.91892816205033,6.01049319070471
Solabu2_04g004560,4.7990678870073,3.8978698191045
Solabu2_04g004570,0,0
Solabu2_04g004580,0,0
Solabu2_04g004590,32.065992229871,35.7433448965193
Solabu2_04g004600,0,0
Solabu2_04g004610,1.45994384066194,1.41367564252616
Solabu2_04g004620,6.32639558718335,3.78960078966926
Solabu2_04g004630,79.8995081699573,86.0496115154006
Solabu2_04g004640,0,0
Solabu2_04g004650,0,0
Solabu2_04g004660,12.8247782472166,8.77604934356652
Solabu2_04g004670,3.09532855115706,2.82552372338038
Solabu2_04g004680,342.820656591191,377.796338980431
Solabu2_04g004690,9.89717044140395,9.67121586105555
Solabu2_04g004700,0.205444224881841,0
Solabu2_04g004720,0.0943955542430616,0
Solabu2_04g004710,6.45255314929397,6.74092574716601
Solabu2_04g004730,6.02703051695947,3.86213579868596
Solabu2_04g004740,6.35576817229391,1.95277626870997
Solabu2_04g004750,21.8437550925278,23.2464676138479
Solabu2_04g004760,24.4780556225122,16.9761846527199
Solabu2_04g004770,9.07699802538092,6.61069171290093
Solabu2_04g004780,0,0
Solabu2_04g004790,0.0545187623118059,0
Solabu2_04g004800,0,0.0112474901537778
Solabu2_04g004810,0,0
Solabu2_04g004820,42.8113941858102,43.1957809699315
Solabu2_04g004830,0.064184329004476,0.0787082019854837
Solabu2_04g004840,18.7130926675873,18.2991837754107
Solabu2_04g004850,3.28373580357895,3.03316798045381
Solabu2_04g004860,4.99382478546946,4.4023964655065
Solabu2_04g004870,38.2994380231856,28.496212504124
Solabu2_04g004880,2.68425967953725,0
Solabu2_04g004890,2.91050363314148,2.45642726237211
Solabu2_04g004900,0,0
Solabu2_04g004910,8.16119621229781,5.84483233161477
Solabu2_04g004920,3.76721961921263,0.719950182552651
Solabu2_04g004930,9.56264014491348,7.38617873114498
Solabu2_04g004940,190.265075456237,207.577857137982
Solabu2_04g004950,10.0525784741796,7.67721275671987
Solabu2_04g004960,8.92970122586953,12.3665289049236
Solabu2_04g004970,4.64743102230958,6.67415924187218
Solabu2_04g004980,2.86718153908153,1.98042855597309
Solabu2_04g004990,2.13258667791457,0
Solabu2_04g005000,8.3896831721323,11.9637240486901
Solabu2_04g005010,0.861491024783332,0.0905513550546395
Solabu2_04g005020,1.79664437202286,0.574746746858044
Solabu2_04g005030,0,0
Solabu2_04g005040,5.23374947474919,4.07175144738284
Solabu2_04g005050,26.7119591572803,23.3600229314317
Solabu2_04g005060,13.2131549594963,20.661151950909
Solabu2_04g005070,2.69253905192544,1.79636920549257
Solabu2_04g005080,4.31478470230261,4.02467835302039
Solabu2_04g005090,145.788712690405,100.615933134343
Solabu2_04g005100,5.80877326572493,6.49020880028139
Solabu2_04g005110,107.899691995525,75.1637774350335
Solabu2_04g005120,9.40963612991981,9.31771885565012
Solabu2_04g005130,0,0
Solabu2_04g005140,0,0
Solabu2_04g005150,4.93219438968449,4.02759016059168
Solabu2_04g005160,0,0
Solabu2_04g005170,25.6020448824918,19.7685148249152
Solabu2_04g005180,5.6380298763937,4.28115830776511
Solabu2_04g005190,0.769113046068912,0.259847685405708
Solabu2_04g005200,0,0
Solabu2_04g005210,15.5592923292005,13.7916090604206
Solabu2_04g005220,3.82307586285994,2.85691357858834
Solabu2_04g005230,2.04164676268016,1.05063393877865
Solabu2_04g005240,88.5276047529269,57.3828435765314
Solabu2_04g005250,1.9311757138893,0.289979934639262
Solabu2_04g005260,20.8118297519985,14.7649356361119
Solabu2_04g005270,36.9028458692022,27.013486233504
Solabu2_04g005280,2.71009861519549,3.40086252701035
Solabu2_04g005290,3.11293995671708,3.28469461541745
Solabu2_04g005300,56.1236731463742,51.3277950871926
Solabu2_04g005310,0.163453743808812,0
Solabu2_04g005320,1.94332147309615,1.68516641262062
Solabu2_04g005330,1.12202387846082,0.045359989775974
Solabu2_04g005340,2.11877564038141,1.11352294901477
Solabu2_04g005350,0.907044924712397,1.17772357184265
Solabu2_04g005360,0.46951884216122,0.528762254190261
Solabu2_04g005370,5.14137618069482,14.7536780619932
Solabu2_04g005380,0.45107753901064,0.296329860215305
Solabu2_04g005390,1.56817276015071,1.64830699689686
Solabu2_04g005400,1.46833194775054,1.07364471668091
Solabu2_04g005410,1.25708607790907,1.43622137439257
Solabu2_04g005420,16.3116649782015,12.2915111040635
Solabu2_04g005430,2.63299702489984,3.12084770913939
Solabu2_04g005440,3.02927791533688,2.28150269710003
Solabu2_04g005450,0.673106887828636,0.505359222192905
Solabu2_04g005460,0.0256350758480881,0.0538900763488895
Solabu2_04g005470,37.0515397498243,37.9977077283494
Solabu2_04g005480,0,0
Solabu2_04g005490,0,0
Solabu2_04g005500,17.318796475995,16.0457149723442
Solabu2_04g005510,0,0
Solabu2_04g005520,10.5021592109021,11.2752642897268
Solabu2_04g005530,0,0
Solabu2_04g005540,0,0
Solabu2_04g005550,11.0576284369601,9.36153845673473
Solabu2_04g005560,30.5184689099233,16.1656775213461
Solabu2_04g005570,7.46348101986204,6.3543429155734
Solabu2_04g005580,23.3418498870317,16.5191687487819
Solabu2_04g005590,118.845908195327,103.180272679896
Solabu2_04g005600,342.425238305757,363.384517880913
Solabu2_04g005610,24.3383876715712,21.9628415702088
Solabu2_04g005620,0,0
Solabu2_04g005630,5.11521309531479,4.07149357168667
Solabu2_04g005640,0.152222796340352,0.045714697234341
Solabu2_04g005650,1.69894572297856,1.70867923512122
Solabu2_04g005660,48.3502066241869,44.1901305492906
Solabu2_04g005670,2.18394740418895,0.765182654754912
Solabu2_04g005680,29.4401423304741,33.1996130899999
Solabu2_04g005690,71.6127736377301,48.6695446485655
Solabu2_04g005700,15.3552737646644,9.43351327355784
Solabu2_04g005710,10.5560978093833,8.26078235467516
Solabu2_04g005720,293.505002945362,395.636614132727
Solabu2_04g005730,3.99615168065486,3.42109471801436
Solabu2_04g005740,10.2406366100389,7.22416508924887
Solabu2_04g005750,21.2090525771001,19.5072271820681
Solabu2_04g005760,13.5491551279075,12.1750076271642
Solabu2_04g005770,0.0629541132206594,0
Solabu2_04g005780,3.61177443371036,2.72691001347709
Solabu2_04g005790,0.464255931218797,0.365984692132358
Solabu2_04g005800,1.42814966516054,3.24243792158676
Solabu2_04g005810,1.81402024005257,2.81240813321367
Solabu2_04g005820,24.0186137961064,17.4896109273962
Solabu2_04g005830,0,0
Solabu2_04g005840,7.19351505410803,4.7965769141214
Solabu2_04g005850,5.30759730233569,6.09473782987644
Solabu2_04g005860,0.0935697519515678,0.245878006490895
Solabu2_04g005870,0,0
Solabu2_04g005880,4.74530532243217,2.89151297870157
Solabu2_04g005890,0,0
Solabu2_04g005900,9.87885376336931,7.63158788342745
Solabu2_04g005910,0,0
Solabu2_04g005920,21.3368155430986,17.0154059784919
Solabu2_04g005930,11.1036188534969,11.1272768116319
Solabu2_04g005940,0,0
Solabu2_04g005950,12.9103359145421,10.4492961476344
Solabu2_04g005960,6.52688500770182,5.49218325574679
Solabu2_04g005970,35.7256058316178,25.0918942921812
Solabu2_04g005980,19.64199536506,17.2500331379088
Solabu2_04g005990,0,0
Solabu2_04g006000,22.0654824557619,17.9854529438153
Solabu2_04g006010,1.8242009658896,2.34351130851322
Solabu2_04g006020,12.1586130148008,13.3092687765994
Solabu2_04g006030,0,0
Solabu2_04g006040,1.11392981800212,0.206620952485657
Solabu2_04g006050,10.3407952113365,8.50634128214778
Solabu2_04g006060,9.96931000451199,8.15013547867023
Solabu2_04g006070,5.34787120769345,6.13216309335056
Solabu2_04g006080,12.4588119145251,8.52119885196781
Solabu2_04g006090,2.44265338558061,1.80971252121582
Solabu2_04g006100,709.265845966046,857.299751402584
Solabu2_04g006110,6.32596230209417,4.681051887578
Solabu2_04g006120,17.4050266872049,19.0138741953339
Solabu2_04g006130,286.89324643735,292.789271345758
Solabu2_04g006140,9.80387878820316,8.17874816767377
Solabu2_04g006150,4.28494967560171,3.45024471850685
Solabu2_04g006160,4.15857559709891,4.5874705443198
Solabu2_04g006170,0,0
Solabu2_04g006180,0,0
Solabu2_04g006190,5.34204246523275,3.99556003674066
Solabu2_04g006200,10.4209406033885,9.11922690974014
Solabu2_04g006210,0.178262373589782,0
Solabu2_04g006220,97.045510864697,82.4253628251783
Solabu2_04g006230,0,0.0626714781553123
Solabu2_04g006240,6.16882123478574,6.06547906609956
Solabu2_04g006250,0,0
Solabu2_04g006260,0,0
Solabu2_04g006270,1.64951784633671,3.00866829603388
Solabu2_04g006280,0,0
Solabu2_04g006290,8.04744728993323,18.2687358822735
Solabu2_04g006300,27.2906114822425,25.5821520296342
Solabu2_04g006310,55.0479248864287,37.668454989485
Solabu2_04g006320,44.9720665525608,44.5106242943142
Solabu2_04g006330,0,0
Solabu2_04g006340,1.19370329877203,0.760147927423839
Solabu2_04g006350,0.223571080740877,0.0870354258326514
Solabu2_04g006360,26.318709315139,25.9717447256118
Solabu2_04g006370,6.32507063646983,9.90687983774751
Solabu2_04g006380,2.25095411609669,3.12647191324755
Solabu2_04g006390,3.7112159371264,4.76575718668005
