Shav1-1_S13,Shav1-2_S14,Shav1-3_S15
Solhav1_02g006240,15.2477337857372,2.03652698258822,2.47489300167389
Solhav1_02g006250,0,0,0
Solhav1_02g006260,41.4939728164061,44.7260438417078,50.3984526943671
Solhav1_02g006270,8.42062104143897,7.40860666323951,3.72797533345458
Solhav1_02g006280,0,0,0
Solhav1_02g006290,1.35216395648552,1.53740291249134,1.2059927314055
Solhav1_02g006300,1.78761551100792,1.06464752571927,1.25814328491458
Solhav1_02g006310,26.0840581748277,7.51064769224923,8.5101109921787
Solhav1_02g006320,7.2127213862154,21.1529195052,13.4641085166195
Solhav1_02g006330,0,0,0
Solhav1_02g006340,65.1705724073537,30.7430274811341,27.8526892729365
Solhav1_02g006350,156.768996036473,130.156643566975,121.020115517947
Solhav1_02g006360,18.7577420146121,44.910684914815,50.6802508882695
Solhav1_02g006370,1.07768916948157,1.13780327450402,0.226674988996432
Solhav1_02g006380,0.384791127674399,1.23230680946579,1.40219488330573
Solhav1_02g006390,1.68023472040193,0.914482819429879,0.776682272521855
Solhav1_02g006400,0,0,0.0467719383256701
Solhav1_02g006410,35.8443463021014,106.583413452524,65.7332301952887
Solhav1_02g006420,39.1766756273247,25.5411622498307,26.0652299288569
Solhav1_02g006430,3.57543353878383,2.92266699510072,2.83551862443555
Solhav1_02g006440,62.5002303919723,35.1879108136398,43.3178565211692
Solhav1_02g006450,1.23139422713052,1.26396869500661,0.951841293298075
Solhav1_02g006460,5.0377107102357,6.07766638143165,5.25810002690183
Solhav1_02g006470,5.00978430628107,11.0215922196173,15.4424894322601
Solhav1_02g006480,2.35729517935111,0,0.173537004815804
Solhav1_02g006490,3.18865244195532,4.55702710268274,4.35621477283367
Solhav1_02g006500,58.4517866578473,47.895973189201,47.6342983484805
Solhav1_02g006510,7.97401181301298,7.5473863167992,9.54684524163881
Solhav1_02g006520,20.7233638729403,11.6951237648942,8.66122907014393
Solhav1_02g006530,0.847459080392714,1.64818835667175,1.3790898313744
Solhav1_02g006540,5.23248426421801,8.95043893190941,7.3725185517776
Solhav1_02g006550,18.1910109157891,18.5273048330327,0.299813662787261
Solhav1_02g006560,19.066802877446,19.6722888947854,16.0823059400219
Solhav1_02g006570,4.6052346997067,14.1811753669293,22.2873405546833
Solhav1_02g006580,5.56914768687776,4.54658788145304,5.55385246092786
Solhav1_02g006590,16.4825847023865,14.8986190901278,16.9713246530814
Solhav1_02g006600,0.868184981815362,0.562832437015624,0.454119933797878
Solhav1_02g006610,0.0381012967055239,0.610103560124489,1.05183871876649
Solhav1_02g006620,2.57378147133233,1.01447675178,0.909475568095887
Solhav1_02g006630,0,0,0.104906550933848
Solhav1_02g006640,12.7062431781731,20.1737873992761,27.7722366753833
Solhav1_02g006650,17.7098069750825,0.480748170572727,1.13134714648291
Solhav1_02g006660,0.254778367869261,0,0
Solhav1_02g006670,11.1245803507631,7.97737559287263,10.2167069822125
Solhav1_02g006680,0.579840423426594,0,0.213430569141276
Solhav1_02g006690,0.323372543834062,0,0
Solhav1_02g006700,20.8767121943041,37.9431738499731,38.2384378153874
Solhav1_02g006710,2.28656686831402,2.46752242423023,3.23998391061035
Solhav1_02g006720,55.7820785802373,57.2980221850175,52.2712377529737
Solhav1_02g006730,0,0.704383655588137,0.135316709018315
Solhav1_02g006740,42.0695933601763,43.0212592864746,47.4053184363694
Solhav1_02g006750,0,0,0
Solhav1_02g006760,0.0373674939541583,0.0460271859603888,0
Solhav1_02g006770,0.751369551581337,4.67889101798409,4.81689040797992
Solhav1_02g006780,31.0878855329819,27.1649363870254,26.0634033787683
Solhav1_02g006790,3.2727905778642,11.3291747993105,10.9666069620511
Solhav1_02g006800,1.23206255506926,3.75180895057037,6.46242858300155
Solhav1_02g006810,0.828926802504215,1.02102560405088,0.882655645973341
Solhav1_02g006820,0.252230584190568,0.932050515697874,1.48547676122328
Solhav1_02g006830,0,0,0
Solhav1_02g006840,21.2704032665778,30.4729029935043,8.10145866112472
Solhav1_02g006850,0.0499219365048131,0,0.0551265497732539
Solhav1_02g006860,1.91327743171216,3.01000166541559,3.9117182831687
Solhav1_02g006870,0.648592930775747,0.0887667157807499,0.15915822441678
Solhav1_02g006880,7.97567064634208,11.1653360652162,14.8367016133125
Solhav1_02g006890,15.1180706399222,12.0389858277642,13.8218970516947
Solhav1_02g006900,2.79192613746676,6.60276140152827,5.866505710239
Solhav1_02g006910,22.2418469990089,28.5515253148707,24.4866936237503
Solhav1_02g006920,62.9609530526074,52.7447352804565,57.2612242774391
Solhav1_02g006930,7.90345949532511,7.62626177418995,8.6756400803661
Solhav1_02g006940,0.13949842195123,0.23626122070922,0.231062752350666
Solhav1_02g006950,0,0,0.178114719571137
Solhav1_02g006960,37.6220093928553,71.5630117316014,79.4668747264312
Solhav1_02g006970,23.41725054148,45.8491362225513,59.6935234302196
Solhav1_02g006980,16.9012745643233,33.1977691840736,35.6666195542755
Solhav1_02g006990,97.2035886757061,71.5435960556281,81.2919890829064
Solhav1_02g007000,1.48059881705155,2.86584365413742,1.08997246630639
Solhav1_02g007010,106.750826895864,149.115310322339,135.685248873298
Solhav1_02g007020,3.63908213468881,3.47549765393527,4.48438489078121
Solhav1_02g007030,38.5852738910572,90.8009530173921,91.4330841310982
Solhav1_02g007040,0,0,0.470087582665595
Solhav1_02g007050,0,0,0
Solhav1_02g007060,2.62626204797121,3.63924279448194,3.78619348034134
Solhav1_02g007070,3.76321362626155,6.04351294409071,8.20589145718243
Solhav1_02g007080,0,0.119723894116618,0.214664271853075
Solhav1_02g007090,0.383508490582151,1.52616458710763,2.73640456014815
Solhav1_02g007100,0.0789454097623062,3.37100516892989,5.05620024360037
Solhav1_02g007110,72.1235339022631,68.0308109743667,88.87395251433
Solhav1_02g007120,26.0129245490899,16.993544545083,20.4291819719381
Solhav1_02g007130,23.447828501,11.3886915407854,4.08397203415492
Solhav1_02g007140,5.07568732046729,1.02072609522012,0.915078086995861
Solhav1_02g007150,7.88700709956295,17.6632246629716,25.1098356084951
Solhav1_02g007160,0.779720713169981,1.83149154774085,2.52296107001438
Solhav1_02g007170,63.227307875573,42.6319069960462,35.7213862424208
Solhav1_02g007180,10.047516694551,13.0998456546789,10.3623308456246
Solhav1_02g007190,4.54986868154615,3.64549822251941,7.07292459645498
Solhav1_02g007200,7.66473103897595,4.93775437432652,4.75720863614894
Solhav1_02g007210,3.20132337984021,6.84873458428631,6.84688687537785
Solhav1_02g007220,19.796921481848,12.9494973609565,12.4049792560137
Solhav1_02g007230,1.55827101344104,4.69821068309363,4.67421802459608
Solhav1_02g007240,54.6713807643633,47.5919636996473,58.2245389769285
Solhav1_02g007250,2.62895200827928,1.16086265475317,1.53367807205943
Solhav1_02g007260,10.5690450444891,5.5108385246918,8.16248477407394
Solhav1_02g007270,0,0.0427938712441632,0.0767291715507893
Solhav1_02g007280,0,1.01678238076132,1.11410757091746
Solhav1_02g007290,172.803632813088,124.27340209305,121.799541515092
Solhav1_02g007300,20.9479637717591,19.417719077039,26.8495203796316
Solhav1_02g007310,46.3111892284322,72.7050333966511,63.5817537910887
Solhav1_02g007320,36.3642779834678,43.9752350591991,19.3916917105502
Solhav1_02g007330,6.12311487138483,10.7132243183664,14.752320939045
Solhav1_02g007340,1.31080461075413,1.17423687017055,0.482487530712286
Solhav1_02g007350,24.8998393505639,24.2117852677726,24.1116778518444
Solhav1_02g007360,20.8043660579045,27.3144493817516,19.287061641289
Solhav1_02g007370,39.7671600351007,108.469280657836,116.162874692816
Solhav1_02g007380,1.97363524405766,8.84888856844095,4.22802951404514
Solhav1_02g007390,15.9603533499117,18.3825063188487,20.8001079624292
Solhav1_02g007400,1.33298605855262,0.985138536850366,0.850463794593482
Solhav1_02g007410,2.37889260217459,5.87711723722184,7.86570152466652
Solhav1_02g007420,0,0,0.150963085490171
Solhav1_02g007430,31.2136907996344,25.1652101962299,23.3116397353647
Solhav1_02g007440,52.5871246409126,98.0376040139002,128.155274729469
Solhav1_02g007450,54.3059328303845,57.4237376936947,72.0500704545424
Solhav1_02g007460,0.215581695889375,0.132770728731891,0.119028586636481
Solhav1_02g007470,0.023817807761149,1.32018486642758,0.867930827201988
Solhav1_02g007480,0.298939951633266,1.93314181033633,0.660211893877014
Solhav1_02g007490,33.5912718538613,39.7227580242652,28.9859755344332
Solhav1_02g007500,6.49684838066615,8.15936478388711,4.43110965705808
Solhav1_02g007510,3.74454078281244,7.61809429010773,10.3140901060749
Solhav1_02g007520,3.6854789564552,4.22954736275348,2.50138193042766
Solhav1_02g007530,6.40948960393503,4.22938407577027,4.0602048457996
Solhav1_02g007540,14.7859307973781,8.92768693197197,3.64165908597302
Solhav1_02g007550,8.48553508542344,17.5478646473982,17.7947737021539
Solhav1_02g007560,8.95431588870542,13.850905496439,14.6593101436508
Solhav1_02g007570,15.8408248869946,14.7975705337351,14.6160582275262
Solhav1_02g007580,7.1928467440785,9.20202415922054,8.63905446940234
Solhav1_02g007590,1.76487872319931,3.36433616661734,4.08335969349174
Solhav1_02g007600,4.66490972911589,20.712233682175,18.3288664892873
Solhav1_02g007610,19.8412747460961,47.2015299723602,63.9036636917631
Solhav1_02g007620,0.590326899169415,2.44580631778875,4.68162223949359
Solhav1_02g007630,5.64274237562793,43.2315750010498,43.9910483818639
Solhav1_02g007640,24.6651713606078,18.7234711974696,22.1777853695513
Solhav1_02g007650,14.1434109087759,18.512844467643,19.2777207649202
Solhav1_02g007660,0.198411472322964,1.46635282705664,0.0547742168592655
Solhav1_02g007670,6.88111511340763,6.84508668837214,9.16240434428611
Solhav1_02g007680,11.2326150022615,16.5631748998718,15.4712463958211
Solhav1_02g007690,37.8108965906212,73.4590429404127,82.2500204202684
Solhav1_02g007700,1.04078304213371,8.68605673576685,11.680538322461
Solhav1_02g007710,425.871428464918,340.116679412557,327.335414883845
Solhav1_02g007720,3.41044170173163,4.31747969712943,5.17824645637693
Solhav1_02g007730,0,0,0
Solhav1_02g007740,0,0,0
Solhav1_02g007750,4.65425482732596,6.93489967037109,9.11843994054469
Solhav1_02g007760,0,0,0
Solhav1_02g007770,9.34060162012724,10.6169584497466,13.1205316384425
Solhav1_02g007780,0.369719097347739,2.78299556804468,10.1158790030372
Solhav1_02g007790,0.379294111564764,1.14202792232544,5.07258668462837
Solhav1_02g007800,0,0.279895049759121,0.41820854764169
Solhav1_02g007810,0,0.0945764095076483,0
Solhav1_02g007820,0,0,0
Solhav1_02g007840,1.82658996005949,4.30126258575519,13.0513133973291
Solhav1_02g007850,0.051266378900522,0,0
Solhav1_02g007830,5.36262799515176,4.99244198766888,13.9779874472339
Solhav1_02g007860,16.950824069884,19.4490019386131,21.3462497764968
Solhav1_02g007870,2.2250140488271,5.48129534806261,7.14383283056786
Solhav1_02g007880,40.8935542879177,38.4718723500824,32.2380063073989
Solhav1_02g007890,815.142486193719,851.579082472192,845.247310386806
Solhav1_02g007900,6.56209649926682,6.06211717527072,12.4544545529391
Solhav1_02g007910,3.0120318902482,5.89871603577406,8.08780839712418
Solhav1_02g007920,11.171735177151,15.6655424942877,16.2817517631437
Solhav1_02g007930,28.1499662219508,24.123036669086,31.3223928854354
Solhav1_02g007940,4.08344898429228,15.2216533924623,14.0153413950918
Solhav1_02g007950,124.364591382393,193.385174122518,179.049592909657
Solhav1_02g007960,0.186837469770791,0,0
Solhav1_02g007970,4.78685780215677,1.29586446395255,1.16173886435606
Solhav1_02g007980,2.67286601623808,3.83405532949718,4.52069135080526
Solhav1_02g007990,0.618970758749861,0.190603377443328,0
Solhav1_02g008000,36.2551090185287,50.1044496878048,62.0379745655388
Solhav1_02g008010,0,0,0
Solhav1_02g008020,0,0,0
Solhav1_02g008030,3.48939298322393,3.88209958193239,3.27313120500109
Solhav1_02g008040,0,0.144503955922151,0.38864217590144
Solhav1_02g008050,28.7164416131224,36.3189786001535,49.4368013228626
Solhav1_02g008060,3.23635983788306,5.56825834225478,7.09080684137895
Solhav1_02g008070,8.72680999316273,10.8852614972014,22.6074383003689
Solhav1_02g008080,5.68570379544007,12.3808895414726,11.6439937328493
Solhav1_02g008090,2.37183461372324,0.408380744997383,0.337949718175165
Solhav1_02g008100,0.790049393636351,0.648759059650492,1.47018255442994
Solhav1_02g008110,0.36357561685127,0.111958019903649,0.100370051434006
Solhav1_02g008120,0.36357561685127,0,0
Solhav1_02g008130,133.811272648919,72.2638449947267,79.2121333586609
Solhav1_02g008140,0.028549019150036,0.457146074479244,0.630507963167776
Solhav1_02g008150,0,0,0
Solhav1_02g008160,13.850899262877,12.5827744823219,18.5795187526438
Solhav1_02g008170,9.10029010739694,15.3559938978378,17.6584307382121
Solhav1_02g008180,0,0,0
Solhav1_02g008190,13.1720416188408,17.7780005772002,25.9958433214074
Solhav1_02g008200,2.4835011366456,6.37299497913076,7.99872102197151
Solhav1_02g008210,0.90996377611028,2.1015795167934,1.06763408712496
Solhav1_02g008220,0.408620975861009,0.366048312497938,0.656322574914557
Solhav1_02g008230,0,0.157707363062246,0
Solhav1_02g008240,7.89388309781593,12.0533693233768,12.2758149017757
Solhav1_02g008250,10.2077056655262,11.226142917168,10.6680580413054
Solhav1_02g008260,0,0,0
Solhav1_02g008270,0,0,0
Solhav1_02g008280,0,0.255706588668827,0.343860361394278
Solhav1_02g008290,151.044632221252,186.138763833695,220.307879925964
Solhav1_02g008300,0,0,0.304400975660508
Solhav1_02g008310,72.4015592465503,104.465632763808,145.547532008504
Solhav1_02g008320,34.7693196680697,37.5495367576652,29.6077902408202
Solhav1_02g008330,0,0,0
Solhav1_02g008340,0,0,0
Solhav1_02g008350,0.0262877107025084,0.0647594591417665,0.435425053771806
Solhav1_02g008360,0.278804099968849,1.8029301858059,2.07812811155589
Solhav1_02g008370,0.791311636676293,3.41142672412294,4.36904929771553
Solhav1_02g008380,25.7328603697789,24.6393848230686,33.5626246099293
Solhav1_02g008390,0.131827831458485,0.270630231038872,0.242619244537775
Solhav1_02g008400,0.728288501031477,0.657847653043093,0.884637869111555
Solhav1_02g008410,0,0,0
Solhav1_02g008420,3.00274504988772,3.05752021022583,3.86842906568563
Solhav1_02g008430,40.9250841319857,58.8580521835931,33.3497446393355
Solhav1_02g008440,122.832839287325,129.238663592201,111.474347706524
Solhav1_02g008450,0,0.407899569233205,0.731361643928311
Solhav1_02g008460,35.431714532294,32.0841139563793,39.7536692441236
Solhav1_02g008470,1.50279562686324,2.8186587475404,3.99781321994756
Solhav1_02g008480,0.354686663610898,0.853908004154865,0.729920268578074
Solhav1_02g008490,66.6275991412235,82.0681445624767,75.6356099378852
Solhav1_02g008500,17.6019493889855,18.3351429522653,17.2403374449833
Solhav1_02g008510,2.43309245199905,2.49745582984425,2.48524799782633
Solhav1_02g008520,0.351016717561427,0.864725461880069,1.10746279415255
Solhav1_02g008530,0,0.0377272016068761,0
Solhav1_02g008540,5.23926842185055,6.29836401469863,8.09540632736147
Solhav1_02g008550,166.122045423197,80.5061627954976,79.906429893566
Solhav1_02g008560,0.0718605652964582,0.177027638309188,0.555466737636911
Solhav1_02g008570,4.30427618072642,2.98530225558258,2.83718651559448
Solhav1_02g008580,9.02899989509289,11.3320492078069,10.5368139757956
Solhav1_02g008590,0.239762912728677,2.06728568120568,1.56208048203731
Solhav1_02g008600,45.6978721072994,52.7357282729035,53.6995626411891
Solhav1_02g008610,26.4866104895105,33.3339563001649,39.3858573739052
Solhav1_02g008620,10.0591959171239,8.07530539394322,7.73685813137126
Solhav1_02g008630,0.182775785645339,0,0
Solhav1_02g008640,0,0.213528182290464,0.0382854835366825
Solhav1_02g008650,74.9372561512604,76.6306413576005,96.489673552673
Solhav1_02g008660,3.89021345774549,6.17355315275732,7.35279028152126
Solhav1_02g008670,44.1115587876656,84.1257162570532,99.4557215134081
Solhav1_02g008680,94.9083849822169,266.086893971005,301.528362849658
Solhav1_02g008690,1.74499146295362,1.95398430963915,2.10208975644804
Solhav1_02g008700,26.0461458946606,19.9612462390214,24.8432253848527
Solhav1_02g008710,7.08179871505987,4.61125796263636,6.2354196145968
Solhav1_02g008720,0,3.32177332638655,0.17517414637067
Solhav1_02g008730,8.50925550244692,12.065918681965,16.7739238305918
Solhav1_02g008740,0,0.0647932231976276,0.058086943217803
Solhav1_02g008750,8.85354828345682,13.2589677738166,15.4385487257817
Solhav1_02g008760,88.5019593651117,120.730520015836,144.882848586415
Solhav1_02g008770,2.14765871117797,2.76293751105645,2.95127833355619
Solhav1_02g008780,1.48933551878505,3.36601847489301,4.4962629487189
Solhav1_02g008790,16.5108838723206,17.5242936858239,18.6104886223876
Solhav1_02g008800,0,0,0
Solhav1_02g008810,3.98258817143003,8.58467580248042,3.6648275359127
Solhav1_02g008820,0.0875800639550584,0.138697993407422,0
Solhav1_02g008830,0.820952518689841,1.88293033474318,3.18852335111058
Solhav1_02g008840,0.46655368173978,1.61627257057435,3.4131619224639
Solhav1_02g008850,7.46927528204904,13.1156020575739,15.7876503762392
Solhav1_02g008860,0.565654724994139,0.126680328331345,0.170352839589826
Solhav1_02g008870,77.8624846849146,51.7029521451594,49.2328645469148
Solhav1_02g008880,0.456231030835653,0.160559951024612,0.107956159972622
Solhav1_02g008890,1.85691227624958,13.584822537779,2.57866504144309
Solhav1_02g008900,2319.10434879935,1624.5528006446,357.251597490824
Solhav1_02g008910,9.04506609405701,19.6889717115053,20.6166839677869
Solhav1_02g008920,9.59075642200535,2.60360160732781,2.57798499837061
Solhav1_02g008930,10803.4025718566,6001.09718001964,3625.49172036057
Solhav1_02g008940,34.9603321343206,6.06916614873034,5.50576415860373
Solhav1_02g008950,23.4460106112697,20.3615623309202,29.4194981178914
Solhav1_02g008960,5.38313898052478,7.90665026151234,9.31487077994797
Solhav1_02g008970,166.260892929804,97.9764561876706,89.5369173486022
Solhav1_02g008980,2.07385652496813,7.13938905207788,5.93068506654938
Solhav1_02g008990,0.0826082699314088,0.0678348264700054,0.395289258240365
Solhav1_02g009000,8.16851782498996,27.9003305355512,36.5924609178798
Solhav1_02g009010,14.4623169233489,14.6269020548298,12.0229811981606
Solhav1_02g009020,12.58972253078,11.0306074480286,10.049442930754
Solhav1_02g009030,103.629619861241,272.951916741841,255.136391401964
Solhav1_02g009040,3.6351382629776,13.6861258593298,13.5192523051507
Solhav1_02g009050,25.2710110016026,123.151161294681,115.646907551508
Solhav1_02g009060,0.0652601770221393,0,0
Solhav1_02g009070,31.3437223015677,166.346393408309,142.642833321477
Solhav1_02g009080,4.29013896863723,5.46657193957697,5.0641253223521
Solhav1_02g009090,41.462561784751,31.3237068289331,33.219737160233
Solhav1_02g009100,12.0619971787947,18.8617082268653,24.9868505011697
Solhav1_02g009110,0.135486437344979,0.16688460442218,0.0498705268987225
Solhav1_02g009120,0.122293616577245,0,0.810260051576335
Solhav1_02g009130,0.104587664488142,0.128825226772339,0.153988606899442
Solhav1_02g009140,12.1708601356514,32.9121184134394,42.0493733782214
Solhav1_02g009150,22.9607116750634,9.03491864799053,22.8717905227345
Solhav1_02g009160,13.4356076276862,21.0206044069716,25.3185322671276
Solhav1_02g009170,32.3372543834062,65.8542814510179,62.132922224243
Solhav1_02g009180,0.186148032612966,0,0.205554902383295
Solhav1_02g009190,11.1256528372276,21.8113736390187,27.5814848983218
Solhav1_02g009200,15.2077010278551,21.6220734046478,29.0282119037495
Solhav1_02g009210,58.6822175463771,49.365163367866,44.580543471843
Solhav1_02g009220,22.0030935144964,50.8992125593874,45.6310015748109
Solhav1_02g009230,27.2855590699775,34.0050438210352,32.7420585826643
Solhav1_02g009240,0.0880770263432801,0.108488347527761,0.243148749654618
Solhav1_02g009250,0.317271175082476,0.547115606698962,1.12111453677229
Solhav1_02g009260,141.100917663081,106.08540146028,104.136931819162
Solhav1_02g009270,18.1775737522021,18.4292119084425,17.6560650902369
Solhav1_02g009280,27.6075452947526,89.7290609214779,87.6405521961958
Solhav1_02g009290,7.14053995977373,7.52980389463999,2.3257846439723
Solhav1_02g009300,0,0,0
Solhav1_02g009310,0,0,0
Solhav1_02g009320,263.621642831433,212.200174756735,208.206339597263
Solhav1_02g009330,15.5682992155901,34.9333127893143,32.4503819998088
Solhav1_02g009340,0,0.093019013542702,0
Solhav1_02g009350,5.5490728521925,18.4338879771357,22.9320475013844
Solhav1_02g009360,13.0522754786536,21.7535599617203,34.7347455433188
Solhav1_02g009370,33.3738251961852,33.1332447138842,32.2572016331335
Solhav1_02g009380,0.971554842808115,0.920543719207777,0.0825264867346267
Solhav1_02g009390,3.54609891605788,1.83169413515833,1.83158274130422
Solhav1_02g009400,2.6202709260789,2.76227730436119,3.23231957870298
Solhav1_02g009410,0,0.450265949612499,0
Solhav1_02g009420,0,0,0
Solhav1_02g009430,0.632553189192648,0.0649286322325234,0.174625011115589
Solhav1_02g009440,2.07830443902341,0.465443453532022,0.417268753152607
Solhav1_02g009450,0,0,0
Solhav1_02g009460,0.776094105201749,4.77974623434807,4.28502911891331
Solhav1_02g009470,31.8907190793988,32.311084544193,58.853943420205
Solhav1_02g009480,6.7441332671275,16.5033305809843,23.1857502503767
Solhav1_02g009490,53.8449686818164,72.6250236345199,50.0163186092732
Solhav1_02g009500,38.0364570936072,30.9374813129707,42.7528221190315
Solhav1_02g009510,0.578946527604251,3.7571523585857,3.36827657188989
Solhav1_02g009520,1.63256041547293,1.80980682659781,2.70414458960549
Solhav1_02g009530,21.224069747264,25.3749740032137,26.3807214802007
Solhav1_02g009540,8.19694897628813,15.3596339665567,18.1993371567329
Solhav1_02g009550,3.10150199819514,15.9254063422945,13.162974634173
Solhav1_02g009560,0.746968286088995,0.999390392119242,0.867507809879565
Solhav1_02g009570,0,0.182486640371586,0.24539814337389
Solhav1_02g009580,0.0488582245405459,0.0150452060645339,0.0944158958404628
Solhav1_02g009590,0,0.242721488462988,0
Solhav1_02g009600,9.79843121542308,11.5240999434658,16.0554349192366
Solhav1_02g009610,48.0889535723148,42.8211233009488,62.5165845963897
Solhav1_02g009620,3.18272030524376,4.03790549387512,7.69683148362536
Solhav1_02g009630,0.450915010843474,0.023142160538743,0.10373441069995
Solhav1_02g009640,0,2.63610246864045,4.05130025788168
Solhav1_02g009650,0,0.252793739001322,2.22096301769551
Solhav1_02g009660,2.87169545568009,6.24904204073211,10.746451901639
Solhav1_02g009670,12.7248064179972,23.0454606052044,24.246016185947
Solhav1_02g009680,22.6817878715729,17.7066238320548,11.8530993447234
Solhav1_02g009690,33.3850654182971,17.8542144240826,21.9445430635257
Solhav1_02g009700,139.292509950095,159.030606900077,172.18694186409
Solhav1_02g009710,6.45482173313993,21.936235158768,28.6542055110066
Solhav1_02g009720,68.7614519029687,91.6978232971408,89.7039663907721
Solhav1_02g009730,13.5646548358081,33.3155909276373,38.9016153127683
Solhav1_02g009740,5.83854462052803,12.635694750402,19.7635091001042
Solhav1_02g009750,0.126115292095284,0,0.324948041517593
Solhav1_02g009760,28.6149122406904,25.8269906550348,26.0140031840141
Solhav1_02g009770,4.85369950334641,6.09808547794632,15.2216108149724
Solhav1_02g009780,6.44692821143465,6.40139019692519,7.76073628513467
Solhav1_02g009790,26.0778732867194,40.9894610244857,40.4429025146887
Solhav1_02g009800,9.4847037856784,14.6034085620707,20.6017825613869
Solhav1_02g009810,48.1762372596726,36.6360688870124,44.8869820400673
Solhav1_02g009820,11.98011458805,14.5086581530876,15.7218990401955
Solhav1_02g009830,47.3603171379099,89.5693935298311,118.299853108722
Solhav1_02g009840,0,0.571994825525181,0.377846559904178
Solhav1_02g009850,1.78663330468319,1.03561168410875,1.39263446364683
Solhav1_02g009860,20.1893011982553,63.1728698106144,85.8504085712352
Solhav1_02g009870,14.7273339778377,16.252400009527,18.0288213259431
Solhav1_02g009880,0.100690851972283,0,0
Solhav1_02g009890,0.0260367054648329,0.0160352776894258,0.0718779078011265
Solhav1_02g009900,0,0,0
Solhav1_02g009910,0.265738982465919,0.0545537322620939,0.244536341290049
Solhav1_02g009920,0,0,0
Solhav1_02g009930,0.522456906263548,0.0715036835978423,0.0641028521816721
Solhav1_02g009940,11.9829171617015,13.4532732795436,15.054335167771
Solhav1_02g009950,3.42177151103429,1.60209661563829,2.38642637165977
Solhav1_02g009960,712.049171299038,296.432388694668,360.811460006197
Solhav1_02g009970,360.651614901199,268.072127751727,321.849400603517
Solhav1_02g009980,2.794798716793,0.860619128068212,1.8002661579922
Solhav1_02g009990,2.92205986512002,1.19974322213725,1.61334966021837
Solhav1_02g010000,29.2158977826913,45.5029380894114,74.7756883183341
Solhav1_02g010010,30.8072953772435,176.848515210013,203.284336262976
Solhav1_02g010020,7.83005884764614,14.7568077124911,21.261594864837
Solhav1_02g010030,0.230634781886638,1.60119512256216,0.97241309182322
Solhav1_02g010040,3.79221001674332,3.66496347730081,1.95419793665168
Solhav1_02g010050,25.0212739517044,21.921828129214,32.9330197963201
Solhav1_02g010060,0.179950476235839,0.12314050940651,1.01563512212056
Solhav1_02g010070,1.25997169748645,1.16397192094645,1.51307147470838
Solhav1_02g010080,1.23984311737299,2.958890526025,2.56706813575452
Solhav1_02g010090,0.800732013303391,0,0.22105308946775
Solhav1_02g010100,0,0.209744138553671,0
Solhav1_02g010110,0.246939033473284,0.13035671548222,0.233728861031635
Solhav1_02g010120,0,0,0
Solhav1_02g010130,0.0882696707578542,0,0
Solhav1_02g010140,0.218760263825298,0.161673983642302,0
Solhav1_02g010150,80.7813056442069,57.8596049897852,61.1640795984084
Solhav1_02g010160,42.0384306984281,63.8726975112159,58.0666855362569
Solhav1_02g010170,3.31095753176316,10.0823452928728,11.4254422723988
Solhav1_02g010180,61.6067621562804,37.282020627915,22.9065774905448
Solhav1_02g010190,0,0,0
Solhav1_02g010200,0,0,0
Solhav1_02g010210,19.2979567694359,51.0670722183546,54.6270920189024
Solhav1_02g010220,11.4735962482843,8.69183965519996,5.68058051375427
Solhav1_02g010230,6.46925390173746,9.35428451773723,11.6473470614454
Solhav1_02g010240,6.21334640875301,6.4973833394196,8.14856016496847
Solhav1_02g010250,26.9909134513895,26.3758948173798,29.6398805885741
Solhav1_02g010260,3.49074523050859,5.07603997016302,4.87187837354584
Solhav1_02g010270,18.4445844450529,28.695378913282,17.4522508457014
Solhav1_02g010280,4.64861827518454,1.41380434690614,0.126747163926901
Solhav1_02g010290,9.82927558359381,9.70573269164721,7.44532434671089
Solhav1_02g010300,0.600549009977544,0,0
Solhav1_02g010310,102.522156675843,11.3432103687517,9.98917127397723
Solhav1_02g010320,247.699495851816,71.5006150764903,75.4413160546404
Solhav1_02g010330,132.509607718149,76.9934806389498,87.5723135011618
Solhav1_02g010340,39.5440788002093,67.1028696084275,63.86172872938
Solhav1_02g010350,40.0111699785791,26.589210978538,28.5626826058446
Solhav1_02g010360,1.90423601628196,1.23239778147298,1.14048119863592
Solhav1_02g010370,1.27868325591294,0.304840724676328,0.409933284474945
Solhav1_02g010380,0.415927936238864,0.219564314652032,0.0328064655747191
Solhav1_02g010390,0,0,0
Solhav1_02g010400,0.0203575935585608,0,0
Solhav1_02g010410,30.6589754473942,17.763990902945,14.8117060107979
Solhav1_02g010420,52.2031042774079,49.7756503833631,49.7974971688711
Solhav1_02g010430,0.177783671676172,0.0912433201857928,0.130879009799408
Solhav1_02g010440,6.49991087897247,12.6186510138767,17.8205523521909
Solhav1_02g010450,4.69741168937901,6.60359677113878,7.94985665482601
Solhav1_02g010460,14.2979546270816,21.7960133515911,22.8597168742027
Solhav1_02g010470,43.6757169466826,32.3764915979261,22.8196594569497
Solhav1_02g010480,328.816312302042,400.882888158113,324.926134415758
Solhav1_02g010490,0,0.764897840543754,0.403369866371275
Solhav1_02g010500,54.1644096445704,66.9212899822249,40.1281906242307
Solhav1_02g010510,0,0,0
Solhav1_02g010520,304.077982051963,186.841608007953,182.589851900362
Solhav1_02g010530,145.765171451121,89.6228612201083,122.278312310033
